OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,Shape_Leng,Shape_Area,provinceID
1050,94,GTM,Guatemala,15,Retalhuleu,Departamento,Department,,,3.11357534390,0.16098984014,1050
1051,94,GTM,Guatemala,16,Sacatepéquez,Departamento,Department,,,1.15335249955,0.04669305028,1051
1052,94,GTM,Guatemala,17,San Marcos,Departamento,Department,,,3.43797002212,0.29831833991,1052
1053,94,GTM,Guatemala,18,Santa Rosa,Departamento,Department,,,3.30321764781,0.25279807051,1053
1054,94,GTM,Guatemala,19,Sololá,Departamento,Department,,,1.64118552150,0.09891453618,1054
1055,94,GTM,Guatemala,20,Suchitepéquez,Departamento,Department,,,3.12624522850,0.17434656624,1055
1056,94,GTM,Guatemala,21,Totonicapán,Departamento,Department,,,1.66058045566,0.09046292483,1056
1057,94,GTM,Guatemala,22,Zacapa,Departamento,Department,,,2.85274094518,0.22860951689,1057
1058,96,GNB,Guinea-Bissau,1,Bafatá,Região,Region,,,4.56462766775,0.48556180856,1058
1059,96,GNB,Guinea-Bissau,2,Biombo,Região,Region,,,2.01156658077,0.06280444049,1059
1060,96,GNB,Guinea-Bissau,3,Bissau,Sector Autónomo,Autonomous Sector,,,0.41244455121,0.00688653404,1060
1061,96,GNB,Guinea-Bissau,4,Bolama,Região,Region,,Bolama-Bijagcs,15.98561424410,0.12765055526,1061
1062,96,GNB,Guinea-Bissau,5,Cacheu,Região,Region,,,9.09366285230,0.39674112810,1062
1063,96,GNB,Guinea-Bissau,6,Gabú,Região,Region,,,5.22536001690,0.75063785678,1063
1064,96,GNB,Guinea-Bissau,7,Oio,Região,Region,,,3.53102916578,0.45422555627,1064
1065,96,GNB,Guinea-Bissau,8,Quinara,Região,Region,,Buba,12.66225929910,0.24510452917,1065
1066,96,GNB,Guinea-Bissau,9,Tombali,Região,Region,,,9.98202782399,0.28309837360,1066
1067,97,GIN,Guinea,1,Boké,Region,Region,,,28.62627788550,2.82245454027,1067
1068,97,GIN,Guinea,2,Conarky,Region,Region,,,1.88648181710,0.03459406234,1068
1069,97,GIN,Guinea,3,Faranah,Region,Region,,,16.34662228430,2.95398693457,1069
1070,97,GIN,Guinea,4,Kankan,Region,Region,,,17.17316753630,5.92756833727,1070
1071,97,GIN,Guinea,5,Kindia,Region,Region,,,13.26270357860,2.11692957954,1071
1072,97,GIN,Guinea,6,Labé,Region,Region,,,7.85338845240,1.89245082845,1072
1073,97,GIN,Guinea,7,Mamou,Region,Region,,,7.52620520647,1.47272409953,1073
1074,97,GIN,Guinea,8,Nzérékoré,Region,Region,,,15.05245116040,2.99824649580,1074
1075,98,GUY,Guyana,1,Barima-Waini,Region,Region,,,7.61487150064,1.59735119627,1075
1076,98,GUY,Guyana,2,Cuyuni-Mazaruni,Region,Region,,,3.74065883215,0.48694495201,1076
1077,98,GUY,Guyana,3,Demerara-Mahaica,Region,Region,,,8.07702351502,0.26857698850,1077
1078,98,GUY,Guyana,4,East Berbice-Corentyne,Region,Region,,,2.52765432048,0.17281346468,1078
1079,98,GUY,Guyana,5,Essequibo Islands-West Demerara,Region,Region,,,3.62307166279,0.32888989910,1079
1080,98,GUY,Guyana,6,Mahaica-Berbice,Region,Region,,,16.97617950930,2.86501690580,1080
1081,98,GUY,Guyana,7,Pomeroon-Supenaam,Region,Region,,,11.38155369060,3.85835689084,1081
1082,98,GUY,Guyana,8,Potaro-Siparuni,Region,Region,,,7.52197314036,1.57706672230,1082
1083,98,GUY,Guyana,9,Upper Demerara-Berbice,Region,Region,,,11.61632671340,4.59910494609,1083
1084,98,GUY,Guyana,10,Upper Takutu-Upper Essequibo,Region,Region,,,6.57511068706,1.35249895302,1084
1085,99,HTI,Haiti,1,Centre,Département,Department,,Plateau Central,3.66875168446,0.30031038617,1085
1086,99,HTI,Haiti,2,Grand'Anse,Département,Department,,Grande-Asne|Grande Anse,3.12944700420,0.16434740427,1086
1087,99,HTI,Haiti,3,L'Artibonite,Département,Department,,Artibonite,5.45360316216,0.41817252157,1087
1088,99,HTI,Haiti,4,Nippes,Département,Department,,Miragoâne,3.71185529679,0.10454122054,1088
1089,99,HTI,Haiti,5,Nord-Est,Département,Department,,,2.67752433919,0.14136282388,1089
1090,99,HTI,Haiti,6,Nord-Ouest,Département,Department,,,4.00400062740,0.18153586246,1090
1091,99,HTI,Haiti,7,Nord,Département,Department,,,4.10996063256,0.18145729670,1091
1092,99,HTI,Haiti,8,Ouest,Département,Department,,,7.91528970601,0.42959525460,1092
1093,99,HTI,Haiti,9,Sud-Est,Département,Department,,,4.43124089916,0.17659769690,1093
1094,99,HTI,Haiti,10,Sud,Département,Department,,,6.00840459951,0.22709337865,1094
1095,101,HND,Honduras,1,Atlántida,Departamento,Department,,,5.17219904808,0.37529374953,1095
1096,101,HND,Honduras,2,Choluteca,Departamento,Department,,,5.21928690805,0.36829588252,1096
1097,101,HND,Honduras,3,Colón,Departamento,Department,,,7.00023086209,0.70920692649,1097
1098,101,HND,Honduras,4,Comayagua,Departamento,Department,,,4.28475509775,0.41321741295,1098
1099,101,HND,Honduras,5,Copán,Departamento,Department,,,2.74829827194,0.27887474067,1099
1100,101,HND,Honduras,6,Cortés,Departamento,Department,,Cortez,5.06885646005,0.33238945794,1100
1101,101,HND,Honduras,7,El Paraíso,Departamento,Department,,Paraiso,5.77451796999,0.61694806635,1101
1102,101,HND,Honduras,8,Francisco Morazán,Departamento,Department,,Tegucigalpa,5.11929272449,0.71674099504,1102
1103,101,HND,Honduras,9,Gracias a Dios,Departamento,Department,,,12.28083386620,1.37508648647,1103
1104,101,HND,Honduras,10,Intibucá,Departamento,Department,,,3.11112538653,0.26379546785,1104
1105,101,HND,Honduras,11,Islas de la Bahía,Departamento,Department,,Islas de Bahia,3.46684192094,0.01959585569,1105
1106,101,HND,Honduras,12,La Paz,Departamento,Department,,,2.89912533853,0.20480911162,1106
1107,101,HND,Honduras,13,Lempira,Departamento,Department,,Gracias,3.81660726759,0.35616190718,1107
1108,101,HND,Honduras,14,Ocotepeque,Departamento,Department,,,2.22817571976,0.14204904092,1108
1109,101,HND,Honduras,15,Olancho,Departamento,Department,,,7.03268511955,2.03722043733,1109
1110,101,HND,Honduras,16,Santa Bárbara,Departamento,Department,,,3.39794954898,0.42787199372,1110
1111,101,HND,Honduras,17,Valle,Departamento,Department,,,5.54673523984,0.13575532098,1111
1112,101,HND,Honduras,18,Yoro,Departamento,Department,,,6.35487246779,0.65535371231,1112
1113,102,HKG,Hong Kong,1,Central and Western,District,District,,,0.19019846341,0.00108724296,1113
1114,102,HKG,Hong Kong,2,Eastern,District,District,,,0.29295764597,0.00165742070,1114
1115,102,HKG,Hong Kong,3,Islands,District,District,,,2.75420736384,0.01573359560,1115
1116,102,HKG,Hong Kong,4,Kowloon City,District,District,,,0.25889746945,0.00093198622,1116
1117,102,HKG,Hong Kong,5,Kwai Tsing,District,District,,,0.46810905760,0.00209102475,1117
1118,102,HKG,Hong Kong,6,Kwun Tong,District,District,,,0.19270087623,0.00102928848,1118
1119,102,HKG,Hong Kong,7,North,District,District,,,1.46503718678,0.01213687830,1119
1120,102,HKG,Hong Kong,8,Sai Kung,District,District,,,2.56148965563,0.01258226795,1120
1121,102,HKG,Hong Kong,9,Sha Tin,District,District,,,0.58212477834,0.00589560998,1121
1122,102,HKG,Hong Kong,10,Sham Shui Po,District,District,,,0.18875776874,0.00082714198,1122
1123,102,HKG,Hong Kong,11,Southern,District,District,,,0.88114446478,0.00371894732,1123
1124,102,HKG,Hong Kong,12,Tai Po,District,District,,,1.99980186482,0.01350197275,1124
1125,102,HKG,Hong Kong,13,Tsuen Wan,District,District,,,0.79081765934,0.00540458655,1125
1126,102,HKG,Hong Kong,14,Tuen Mun,District,District,,,0.79595875929,0.00793963045,1126
1127,102,HKG,Hong Kong,15,Wan Chai,District,District,,,0.13779067544,0.00085980562,1127
1128,102,HKG,Hong Kong,16,Wong Tai Sin,District,District,,,0.13818677526,0.00081074201,1128
1129,102,HKG,Hong Kong,17,Yau Tsim Mong,District,District,,,0.16428371180,0.00067674583,1129
1130,102,HKG,Hong Kong,18,Yuen Long,District,District,,,0.88025376516,0.01214036177,1130
1131,103,HUN,Hungary,1,Bács-Kiskun,Megye,County,,Bacs-Bodrog-Kiskun,6.06926229853,0.97599729823,1131
1132,103,HUN,Hungary,2,Békés,Megye,County,,,4.94091400529,0.66550517931,1132
1133,103,HUN,Hungary,3,Baranya,Megye,County,,,4.16175303644,0.52125826585,1133
1134,103,HUN,Hungary,4,Borsod-Abaúj-Zemplén,Megye,County,,,6.38449028202,0.87656107939,1134
1135,103,HUN,Hungary,5,Budapest,Fovaros,Capital City,,Budapeste,1.34207813454,0.06755183395,1135
1136,103,HUN,Hungary,6,Csongrád,Megye,County,,,4.16521750108,0.50591104939,1136
1137,103,HUN,Hungary,7,Fejér,Megye,County,,,3.77784731974,0.51568506246,1137
1138,103,HUN,Hungary,8,Gyor-Moson-Sopron,Megye,County,,Gyor-Sopron,5.12990654143,0.50787299753,1138
1139,103,HUN,Hungary,9,Hajdú-Bihar,Megye,County,,,4.76206035832,0.75465189233,1139
1140,103,HUN,Hungary,10,Heves,Megye,County,,,4.14016066050,0.43158891573,1140
1141,103,HUN,Hungary,11,Jász-Nagykun-Szolnok,Megye,County,,,5.26927328242,0.65381665524,1141
1142,103,HUN,Hungary,12,Komárom-Esztergom,Megye,County,,Komarom,3.24276555249,0.26678072867,1142
1143,103,HUN,Hungary,13,Nógrád,Megye,County,,,3.64949543302,0.30877484854,1143
1144,103,HUN,Hungary,14,Pest,Megye,County,,,6.99436358128,0.77345689899,1144
1145,103,HUN,Hungary,15,Somogy,Megye,County,,,5.11543121106,0.69747510007,1145
1146,103,HUN,Hungary,16,Szabolcs-Szatmár-Bereg,Megye,County,,Szabolcs-Szatmár,5.55492249609,0.71690010864,1146
1147,103,HUN,Hungary,17,Tolna,Megye,County,,,4.13892443644,0.43917588562,1147
1148,103,HUN,Hungary,18,Vas,Megye,County,,,4.48390189308,0.40082460085,1148
1149,103,HUN,Hungary,19,Veszprém,Megye,County,,,3.98788351308,0.51133769781,1149
1150,103,HUN,Hungary,20,Zala,Megye,County,,,3.46836835336,0.44917995170,1150
1151,104,ISL,Iceland,1,Austurland,Landsvæði,Region,,Eastland,23.18834267360,4.25983297043,1151
1152,104,ISL,Iceland,2,Hálshreppur,Landsvæði,Region,,Norðurland eystra|Northland East,20.15425951630,4.24305725639,1152
1153,104,ISL,Iceland,3,Höfuðborgarsvæði,Landsvæði,Region,,Capital|Reykjavik and Reykjane,4.94345061622,0.19185298972,1153
1154,104,ISL,Iceland,4,Norðurland vestra,Landsvæði,Region,,Northland West,12.80256475250,2.39525429384,1154
1155,104,ISL,Iceland,5,Suðurland,Landsvæði,Region,,Southland|South,13.26869611490,4.55432289587,1155
1156,104,ISL,Iceland,6,Suðurnes,Kaupstadir,Independent Town,,Southern Peninsula,3.57399111346,0.15058129491,1156
1157,104,ISL,Iceland,7,Vestfirðir,Landsvæði,Region,,Western Fjords|Western Peninsula,35.87175568580,1.80980254509,1157
1158,104,ISL,Iceland,8,Vesturland,Landsvæði,Region,,Westland|West,20.75997864950,1.82004086045,1158
1159,105,IND,India,1,Andaman and Nicobar,Union Territor,Union Territory,,Andaman & Nicobar Islands|Andaman et Nicobar|Iihas de Andama e Nicobar|Inseln Andamanen und Nikobare,33.51392197960,0.63048431035,1159
1160,105,IND,India,2,Andhra Pradesh,State,State,,,51.95182229000,13.50472134740,1160
1161,105,IND,India,3,Arunachal Pradesh,State,State,,Agence de la Frontière du Nord-Est(French-obsolete)|North East Frontier Agency,24.93338073330,7.52531050971,1161
1162,105,IND,India,4,Assam,State,State,,,28.55341362940,7.09461931171,1162
1163,105,IND,India,5,Bihar,State,State,,,26.61532258730,8.47379511051,1163
1164,105,IND,India,6,Chandigarh,Union Territor,Union Territory,,,0.51410146461,0.01112541706,1164
1165,105,IND,India,7,Chhattisgarh,State,State,,,28.88656815730,11.79008672900,1165
1166,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,Union Territory,,DAdra et Nagar Haveli|Dadra e Nagar Haveli,1.67694143673,0.04247815359,1166
1167,105,IND,India,9,Daman and Diu,Union Territor,Union Territory,,,2.11845287179,0.04823961196,1167
1168,105,IND,India,10,Delhi,Union Territor,Union Territory,,,2.06442757096,0.13863507708,1168
1169,105,IND,India,11,Goa,State,State,,Gôa,4.47378354527,0.31107506669,1169
1170,105,IND,India,12,Gujarat,State,State,,Goudjerate|Gujerat|Gujerate,73.48376355690,16.28291864380,1170
1171,105,IND,India,13,Haryana,State,State,,,21.69422061420,4.08451844188,1171
1172,105,IND,India,14,Himachal Pradesh,Union Territor,Union Territory,,,15.06259715740,5.30285981011,1172
1173,105,IND,India,15,Jammu and Kashmir,State,State,,,21.41041545420,10.28300940570,1173
1174,105,IND,India,16,Jharkhand,State,State,,Vananchal,26.67350914280,7.08429220734,1174
1175,105,IND,India,17,Karnataka,State,State,,Maisur|Mysore,42.10496703570,16.06696515360,1175
1176,105,IND,India,18,Kerala,State,State,,,28.72602717750,3.11367702333,1176
1177,105,IND,India,19,Lakshadweep,Union Territor,Union Territory,,Íles Laquedives|Laccadive|Minicoy and Amindivi Islands|Laccadives|Lackadiverna|Lakkadiven|Lakkadi,1.74454176441,0.00287857710,1177
1178,105,IND,India,20,Madhya Pradesh,State,State,,,62.37356065650,27.24691872730,1178
1179,105,IND,India,21,Maharashtra,State,State,,,55.12487367350,26.44783033450,1179
1180,105,IND,India,22,Manipur,State,State,,,8.26772005299,1.99197110635,1180
1181,105,IND,India,23,Meghalaya,State,State,,,11.02714586860,2.01426949143,1181
1182,105,IND,India,24,Mizoram,State,State,,,9.28196406371,1.86599064557,1182
1183,105,IND,India,25,Nagaland,State,State,,,8.68881855350,1.49743735216,1183
1184,105,IND,India,26,Orissa,State,State,,,37.06412311830,13.47960383510,1184
1185,105,IND,India,27,Puducherry,Union Territor,Union Territory,,Pondicherry|Puduchcheri|Pondichéry,4.07028866109,0.04542456809,1185
1186,105,IND,India,28,Punjab,State,State,,,16.00787763710,4.73601696877,1186
1187,105,IND,India,29,Rajasthan,State,State,,Greater Rajasthan|Rajputana,48.96797969610,30.98640632250,1187
1188,105,IND,India,30,Sikkim,State,State,,,4.15088561835,0.64730177005,1188
1189,105,IND,India,31,Tamil Nadu,State,State,,Madras|Tamilnad,35.90389507930,10.77365518520,1189
1190,105,IND,India,32,Telangana,State,State,,,22.48946215100,9.77657560252,1190
1191,105,IND,India,33,Tripura,State,State,,,7.78711556121,0.92531815020,1191
1192,105,IND,India,34,Uttar Pradesh,State,State,,United Provinces,52.22975590510,21.88248644790,1192
1193,105,IND,India,35,Uttaranchal,State,State,,Uttarakhand,14.91949383930,5.03890682413,1193
1194,105,IND,India,36,West Bengal,State,State,,Bangla|Bengala Occidentale|Bengala Ocidental|Bengale occidental,74.32984913080,7.55465254359,1194
1195,106,IDN,Indonesia,1,Aceh,Propinsi,Autonomous Province,,Achin|Atjeh|Nanggroe Aceh Darussalam,31.65258237110,4.62557559205,1195
1196,106,IDN,Indonesia,2,Bali,Propinsi,Province,,Penida|Lembongan|Ceningan|Menjangan,5.53201162105,0.45970260118,1196
1197,106,IDN,Indonesia,3,Bangka-Belitung,Propinsi,Province,,Babel|Kepulauan Bangka Belitung,20.10120509350,1.36051115964,1197
1198,106,IDN,Indonesia,4,Banten,Propinsi,Province,,,8.65910166515,0.76498036258,1198
1199,106,IDN,Indonesia,5,Bengkulu,Propinsi,Province,,Bencoolen|Benkoelen|Benkulen,12.25058123810,1.63885968034,1199
1200,106,IDN,Indonesia,6,Gorontalo,Propinsi,Province,,,9.56578211824,0.97454146551,1200
1201,106,IDN,Indonesia,7,Irian Jaya Barat,Propinsi,Province,,New Guinea|Yos Sudarso or Frederick Hendrik|Waigeo|Supiori Biak|Yapen|Misool|Salawati|Batanta,129.45262264800,7.79430628504,1201
1202,106,IDN,Indonesia,8,Jakarta Raya,Daerah Khusus Ibukota,Special district,,Jawa|Djakarta,2.48541596249,0.05514801280,1202
1203,106,IDN,Indonesia,9,Jambi,Propinsi,Province,,Djambi,12.16985253250,3.99042422155,1203
1204,106,IDN,Indonesia,10,Jawa Barat,Propinsi,Province,,Jabar,11.24919516060,3.03157280137,1204
1205,106,IDN,Indonesia,11,Jawa Tengah,City,City,,Jateng,15.63041226270,2.81493255877,1205
1206,106,IDN,Indonesia,12,Jawa Timur,Propinsi,Province,,Jatim,32.31192664000,3.94280099932,1206
1207,106,IDN,Indonesia,13,Kalimantan Barat,Propinsi,Province,,West Kalimantan| Kalbar,41.31259070460,11.94194377850,1207
1208,106,IDN,Indonesia,14,Kalimantan Selatan,Propinsi,Province,,Kalsel,19.37610270150,3.03332750301,1208
1209,106,IDN,Indonesia,15,Kalimantan Tengah,Propinsi,Province,,Kalteng,22.96141733140,12.48102553270,1209
1210,106,IDN,Indonesia,16,Kalimantan Timur,Propinsi,Province,,Kaltim,53.24999256920,10.31337049560,1210
1211,106,IDN,Indonesia,17,Kalimantan Utara,Propinsi,Province,,Kaltim,46.79591547030,5.67630434155,1211
1212,106,IDN,Indonesia,18,Kepulauan Riau,Propinsi,Province,,,63.09610497640,0.68804024711,1212
1213,106,IDN,Indonesia,19,Lampung,Propinsi,Province,,,14.97651027440,2.73402377064,1213
1214,106,IDN,Indonesia,20,Maluku Utara,Propinsi,Province,,Malut,57.81796689730,2.57499635655,1214
1215,106,IDN,Indonesia,21,Maluku,Propinsi,Province,,Molucas||Moluccas|Molucche|Moluckerna|Moluqu,91.50922609250,3.77628349014,1215
1216,106,IDN,Indonesia,22,Nusa Tenggara Barat,Propinsi,Province,,NTB,29.08970324820,1.62610782431,1216
1217,106,IDN,Indonesia,23,Nusa Tenggara Timur,Propinsi,Province,,NTT,52.54597029030,3.83611808032,1217
1218,106,IDN,Indonesia,24,Papua,Propinsi,Province,,New Guinea|Yos Sudarso or Frederick Hendrik|Waigeo|Supiori Biak|Yapen|Misool|Salawati|Batanta,106.06725014400,25.65676921410,1218
1219,106,IDN,Indonesia,25,Riau,Propinsi,Province,,Rhio|Riou|Riouw,33.97735280870,7.30918009469,1219
1220,106,IDN,Indonesia,26,Sulawesi Barat,Propinsi,Province,,Sulsel,9.80098803017,1.31506309943,1220
1221,106,IDN,Indonesia,27,Sulawesi Selatan,Propinsi,Province,,Sulsel,28.86273565000,3.76755394148,1221
1222,106,IDN,Indonesia,28,Sulawesi Tengah,Propinsi,Province,,Sulteng,57.41816089130,4.97110325557,1222
1223,106,IDN,Indonesia,29,Sulawesi Tenggara,Propinsi,Province,,Sultra,37.63799645670,2.94489881423,1223
1224,106,IDN,Indonesia,30,Sulawesi Utara,Propinsi,Province,,Sulut,20.72960243960,1.18755883116,1224
1225,106,IDN,Indonesia,31,Sumatera Barat,Propinsi,Province,,Sumbar,26.33770562900,3.39251718119,1225
1226,106,IDN,Indonesia,32,Sumatera Selatan,Propinsi,Province,,Sumsel,21.83499035750,7.05102023769,1226
1227,106,IDN,Indonesia,33,Sumatera Utara,Propinsi,Province,,Sumut,34.52570806040,5.88995376938,1227
1228,106,IDN,Indonesia,34,Yogyakarta,Daerah Istimewa,Special region,,Jawa|Daerah Istimewa Yogyakarta,3.05161842795,0.26073117566,1228
1229,107,IRN,Iran,1,Alborz,Ostan,Province,استان البرز,,4.61178417305,0.53956199068,1229
1230,107,IRN,Iran,2,Ardebil,Ostan,Province,,Ardabil,9.45462177732,1.83854552831,1230
1231,107,IRN,Iran,3,Bushehr,Ostan,Province,,Banader va Jazayer-e Khalij-e Fars|Bushire|Persian Gulf|Ports and Islands of the Persian Gulf,15.92839521180,2.20134115578,1231
1232,107,IRN,Iran,4,Chahar Mahall and Bakhtiari,Ostan,Province,,Bakhtiari|Chaharmahal va Bakhtiyari|Charmahal-Bakhtiyari,5.95477109353,1.45990016145,1232
1233,107,IRN,Iran,5,East Azarbaijan,Ostan,Province,,Azarbayjan-e Khavari|Azarbaijan-e Sharghi|Azarbaijan-Sharqi|East Azarbayejan|Azerba‹djan e Sharqi,12.30442854980,4.98630643227,1233
1234,107,IRN,Iran,6,Esfahan,Ostan,Province,,Isfahan|Ispahan,19.22714149630,10.67152750120,1234
1235,107,IRN,Iran,7,Fars,Ostan,Province,,,17.32437637260,11.66410143140,1235
1236,107,IRN,Iran,8,Gilan,Ostan,Province,,,7.09579310928,1.43837454664,1236
1237,107,IRN,Iran,9,Golestan,Ostan,Province,,,7.68652554002,2.08189547391,1237
1238,107,IRN,Iran,10,Hamadan,Ostan,Province,,Hamedan,10.83945583200,2.02099134198,1238
1239,107,IRN,Iran,11,Hormozgan,Ostan,Province,,Banader va Jazayer-e Bahr-e Oman|Ports and Islands of the Sea of Oman|Saheli,40.21061917120,6.16562579166,1239
1240,107,IRN,Iran,12,Ilam,Ostan,Province,,Ilam and Poshtkuh,9.14502651037,1.76551807937,1240
1241,107,IRN,Iran,13,Kerman,Ostan,Province,,,22.05742256130,17.05495655030,1241
1242,107,IRN,Iran,14,Kermanshah,Ostan,Province,,Bakhtaran|Kermanshahan,10.69595235100,2.23964709431,1242
1243,107,IRN,Iran,15,Khuzestan,Ostan,Province,,Khuzistan|Kouzistan,24.02849218280,6.06725874151,1243
1244,107,IRN,Iran,16,Kohgiluyeh and Buyer Ahmad,Ostan,Province,,Bovir Ahmadi and Kohkiluyeh|Boyer-Ahmad and Koh-Giluye|Boyer Ahmad e Kohkiluyeh|Boyer Ahmadi-ye Sardir va Kohkiluyeh|Kohgil,6.03479438714,1.25419493710,1244
1245,107,IRN,Iran,17,Kordestan,Ostan,Province,,Kurdistan,11.12409173700,2.93343501326,1245
1246,107,IRN,Iran,18,Lorestan,Ostan,Province,,,9.89940280639,2.82464800224,1246
1247,107,IRN,Iran,19,Markazi,Ostan,Province,,,12.36670293770,2.76570080146,1247
1248,107,IRN,Iran,20,Mazandaran,Ostan,Province,,,10.33777952320,2.45227515544,1248
1249,107,IRN,Iran,21,North Khorasan,Ostan,Province,,Khorasan-e Shemali,9.55250834509,2.54911258208,1249
1250,107,IRN,Iran,22,Qazvin,Ostan,Province,,,7.92818492711,1.56927769587,1250
1251,107,IRN,Iran,23,Qom,Ostan,Province,,,5.38218408258,1.14842049382,1251
1252,107,IRN,Iran,24,Razavi Khorasan,Ostan,Province,,Khorasan-e Razavi,24.65992536670,13.62798486330,1252
1253,107,IRN,Iran,25,Semnan,Ostan,Province,,,15.69020888280,9.01501257060,1253
1254,107,IRN,Iran,26,Sistan and Baluchestan,Ostan,Province,,Baluchestan va Sistan|Seistan and Baluchistan|Sistan e Baloutchistan,24.88999857870,16.11968388890,1254
1255,107,IRN,Iran,27,South Khorasan,Ostan,Province,,Khorasan-e Janubi,14.03022353600,8.03275341371,1255
