system:index,PfafIDIndWW_yearY2014M12,countIndWW_yearY2014M12,meanIndWW_yearY2014M12,.geo
3300,172497,5058,0.001158592732023853,
3301,172498,10941,2.1689988959654579E-4,
3302,172499,5808,3.282304368367342E-5,
3303,172510,21396,0.003511959458120381,
3304,172521,437,0.0,
3305,172522,10648,0.0,
3306,172523,6255,5.3155925476357945E-6,
3307,172524,5666,7.781803304644255E-6,
3308,172525,423,0.0,
3309,172526,3748,0.0,
3310,172527,6488,1.5946616389604003E-4,
3311,172528,7048,0.001093119600635483,
3312,172529,2605,0.0,
3313,172530,16733,3.0868068859076636E-4,
3314,172541,1588,9.136754004455568E-8,
3315,172542,3073,3.404885851397343E-4,
3316,172543,9454,1.6115654073689298E-4,
3317,172544,4441,4.736647084061317E-4,
3318,172545,1259,0.0,
3319,172546,10686,1.5382778567228208E-4,
3320,172547,3559,0.0,
3321,172548,1536,0.0,
3322,172549,5205,8.540942648386159E-7,
3323,172551,27368,5.629956187214805E-4,
3324,172552,8308,7.946246569056156E-8,
3325,172553,1461,0.0,
3326,172554,10833,0.0,
3327,172555,26230,1.8664995705869348E-5,
3328,172556,16420,0.0,
3329,172557,1702,0.0,
3330,172558,11136,2.5834723922823885E-5,
3331,172559,681,0.0,
3332,172560,17771,1.8005076201569244E-6,
3333,172570,489,0.0,
3334,172581,1814,0.0,
3335,172582,11315,0.0,
3336,172583,2228,0.0,
3337,172584,16997,0.0,
3338,172585,3,0.0,
3339,172586,2093,0.0,
3340,172587,2106,0.0,
3341,172588,1885,0.0,
3342,172589,11301,2.508233531861694E-5,
3343,172590,16495,2.215515823884412E-5,
3344,172610,118,0.0,
3345,172620,23057,0.0,
3346,172630,22723,1.1435109550939081E-7,
3347,172641,433,0.0,
3348,172642,9202,0.0,
3349,172643,737,0.0,
3350,172644,2843,0.0,
3351,172645,7405,5.818425111617942E-5,
3352,172646,5594,0.0,
3353,172647,3208,1.1067503514483678E-4,
3354,172648,8307,9.310018473359189E-6,
3355,172649,7862,9.160867951864705E-5,
3356,172650,23597,1.5081407948305079E-5,
3357,172660,26765,1.062880000681827E-6,
3358,172670,20941,0.0,
3359,172681,1056,0.0,
3360,172682,6566,0.0,
3361,172683,3622,0.0,
3362,172684,2893,0.0,
3363,172685,1539,0.0,
3364,172686,5904,0.0,
3365,172687,7884,0.0,
3366,172688,7913,0.0,
3367,172689,6255,0.0,
3368,172691,306,0.0,
3369,172692,15172,0.0,
3370,172693,6236,0.0,
3371,172694,10021,0.0,
3372,172695,1128,0.0,
3373,172696,2597,0.0,
3374,172697,3332,0.0,
3375,172698,3051,0.0,
3376,172699,3862,0.0,
3377,172701,702,0.0,
3378,172702,7605,0.0,
3379,172703,587,0.0,
3380,172704,25665,0.0,
3381,172705,11,0.0,
3382,172706,3648,0.0,
3383,172707,898,0.0,
3384,172708,1845,0.0,
3385,172709,2160,0.0,
3386,172810,30318,4.944463722106485E-5,
3387,172821,1378,2.5684486284552056E-4,
3388,172822,3264,6.881563221493118E-4,
3389,172823,950,5.280917530542849E-4,
3390,172824,18354,5.907944286181602E-5,
3391,172825,3304,0.0,
3392,172826,8458,0.0,
3393,172827,337,0.0,
3394,172828,4952,0.0,
3395,172829,10580,0.0,
3396,172830,9207,0.0,
3397,172841,1343,0.0,
3398,172842,88261,0.0,
3399,172843,704,0.0,
3400,172844,16890,0.0,
3401,172845,11416,2.6805685181764203E-5,
3402,172846,22907,4.9620603862706055E-8,
3403,172847,17803,7.020053068212436E-7,
3404,172848,6120,0.0,
3405,172849,15102,0.0,
3406,172850,500,0.0,
3407,172861,7331,1.7183328196502843E-5,
3408,172862,13035,3.7464599704585285E-8,
3409,172863,6967,0.0,
3410,172864,21854,0.0,
3411,172865,6497,0.0,
3412,172866,11221,0.0,
3413,172867,4437,0.0,
3414,172868,7085,0.0,
3415,172869,10008,0.0,
3416,172870,8677,0.0,
3417,172881,8792,0.0,
3418,172882,96040,4.448800495312649E-6,
3419,172883,20743,2.31580387961648E-5,
3420,172884,6865,5.02257696661954E-4,
3421,172885,757,0.0,
3422,172886,9147,6.376634883462263E-5,
3423,172887,7229,0.0,
3424,172888,9390,0.0,
3425,172889,17876,1.1611220021767838E-4,
3426,172891,5368,0.0,
3427,172892,44491,1.3847031166995972E-5,
3428,172893,3827,1.0134307556183032E-4,
3429,172894,45626,3.276633802928336E-5,
3430,172895,16900,1.0652095005405591E-4,
3431,172896,16125,1.9955677188249142E-5,
3432,172897,30446,5.46411462248325E-6,
3433,172898,7115,0.0,
3434,172899,12815,0.0,
3435,172911,13305,0.0,
3436,172912,32945,0.0,
3437,172913,11200,0.0,
3438,172914,15516,0.0,
3439,172915,17393,4.270602851761477E-5,
3440,172916,4642,0.0,
3441,172917,1594,0.0,
3442,172918,6501,0.0,
3443,172919,2739,0.0,
3444,172921,182,0.0,
3445,172922,3697,0.0,
3446,172923,476,0.0,
3447,172924,2384,0.0,
3448,172925,1962,0.0,
3449,172926,15023,4.254566446297744E-6,
3450,172927,3292,8.829592170293378E-5,
3451,172928,1900,0.0,
3452,172929,7945,0.0,
3453,172930,25689,3.487573149448716E-5,
3454,172941,15377,5.3675983813281916E-5,
3455,172942,9753,1.166765770300924E-5,
3456,172943,10626,2.2229476847709322E-6,
3457,172944,15211,2.625175745882777E-4,
3458,172945,552,0.0,
3459,172946,4101,2.092997854846463E-4,
3460,172947,3542,0.0,
3461,172948,2334,0.0,
3462,172949,4953,6.177935944277762E-5,
3463,172951,4113,0.0,
3464,172952,2710,6.41353045749763E-5,
3465,172953,6341,2.781076800350424E-4,
3466,172954,19100,0.0011814470588616443,
3467,172955,994,0.0,
3468,172956,4853,1.8398340301778E-5,
3469,172957,2008,0.0,
3470,172958,5255,0.002841168056521303,
3471,172959,398,0.0,
3472,172961,521,0.0,
3473,172962,3561,1.862400916266146E-4,
3474,172963,2475,0.0,
3475,172964,12529,3.976340355523583E-4,
3476,172965,3443,2.6330217092197805E-4,
3477,172966,11759,6.147959873412915E-7,
3478,172967,1831,8.246945879195094E-6,
3479,172968,7774,1.83626170815714E-5,
3480,172969,6435,0.0,
3481,172971,4787,0.0015402546636069743,
3482,172972,24869,4.1619695133273706E-4,
3483,172973,1939,3.472210301327844E-4,
3484,172974,25349,0.001579133226031099,
3485,172975,48,0.0,
3486,172976,32734,3.4512330427654056E-4,
3487,172977,27792,1.8081968672299794E-4,
3488,172978,21566,2.978201594220386E-5,
3489,172981,1072,0.0,
3490,172982,5907,2.1475596384655152E-6,
3491,172983,19688,1.826162502065988E-5,
3492,172984,13273,7.001154239146E-5,
3493,172985,538,0.0,
3494,172986,22030,1.0899107537322532E-4,
3495,172987,1498,4.1761551072260255E-5,
3496,172988,13883,1.335054092840029E-5,
3497,172989,22027,1.1668341434879956E-5,
3498,172991,11392,1.5537660454440707E-5,
3499,172992,7866,6.092853246212589E-6,
3500,172993,7349,1.9141240143976294E-5,
3501,172994,4322,2.4335321891911761E-4,
3502,172995,7804,1.3252144025886955E-6,
3503,172996,14268,2.0294161728849845E-5,
3504,172997,5310,0.001115380198437957,
3505,172998,6309,8.250808033169054E-5,
3506,172999,9932,0.001481202497983746,
3507,173000,28340,0.07326476574829266,
3508,181100,33535,0.0,
3509,181201,5708,0.0,
3510,181202,2587,0.0,
3511,181203,6112,0.0,
3512,181204,1728,0.0,
3513,181205,1584,0.0,
3514,181206,13413,0.0,
3515,181207,3167,0.0,
3516,181208,3778,0.0,
3517,181209,2997,0.0,
3518,181300,22838,0.0,
3519,181401,6622,0.0,
3520,181402,3980,0.0,
3521,181403,6709,0.0,
3522,181404,5258,0.0,
3523,181405,6039,0.0,
3524,181406,12294,0.0,
3525,181407,1773,0.0,
3526,181408,9674,0.0,
3527,181409,16499,0.0,
3528,181500,26927,0.0,
3529,181601,7428,0.0,
3530,181602,20539,0.0,
3531,181603,291,0.0,
3532,181604,8953,0.0,
3533,181605,2474,0.0,
3534,181606,4390,0.0,
3535,181607,7217,0.0,
3536,181608,2535,0.0,
3537,181609,5606,0.0,
3538,181701,1012,0.0,
3539,181702,16411,0.0,
3540,181703,12915,0.0,
3541,181704,9728,0.0,
3542,181705,8856,0.0,
3543,181706,10506,0.0,
3544,181707,11294,0.0,
3545,181708,23079,0.0,
3546,181709,2851,0.0,
3547,181801,4091,0.0,
3548,181802,15717,0.0,
3549,181803,3746,0.0,
3550,181804,15659,0.0,
3551,181805,1075,0.0,
3552,181806,4512,0.0,
3553,181807,3354,0.0,
3554,181808,5950,0.0,
3555,181809,14579,0.0,
3556,181910,13109,0.0,
3557,181920,34554,0.0,
3558,181931,11839,0.0,
3559,181932,6425,0.0,
3560,181933,38655,0.0,
3561,181934,5803,0.0,
3562,181935,14810,0.0,
3563,181936,7099,0.0,
3564,181937,11747,0.0,
3565,181938,4883,0.0,
3566,181939,3277,0.0,
3567,181940,15596,0.0,
3568,181950,26981,0.0,
3569,181960,21939,0.0,
3570,181971,9002,0.0,
3571,181972,8730,0.0,
3572,181973,3864,0.0,
3573,181974,3471,0.0,
3574,181975,1898,0.0,
3575,181976,5568,0.0,
3576,181977,386,0.0,
3577,181978,5165,0.0,
3578,181979,2551,0.0,
3579,181980,21448,0.0,
3580,181991,1501,0.0,
3581,181992,1949,0.0,
3582,181993,2585,0.0,
3583,181994,2795,0.0,
3584,181995,3884,0.0,
3585,181996,16232,0.0,
3586,181997,3454,0.0,
3587,181998,6684,0.0,
3588,182000,0,0.0,
3589,183000,0,0.0,
3590,184000,2684,4.254985411113505E-5,
3591,185000,0,0.0,
3592,186000,0,0.0,
3593,187000,0,0.0,
3594,188000,0,0.0,
3595,211011,6,0.10665283470628387,
3596,211012,8464,0.026388300808497297,
3597,211013,10528,0.005397362886028966,
3598,211014,32142,0.0012664562087513925,
3599,211015,2664,0.00662665882118334,
3600,211016,4805,0.006251598729512681,
3601,211017,29696,0.009084565996687692,
3602,211018,35535,0.00446593944353631,
3603,211019,2318,0.011255499407797086,
3604,211020,26675,0.0029598116491502914,
3605,211031,1356,0.009247872648752832,
3606,211032,31281,0.005376113969503868,
3607,211033,1267,0.004082184702483016,
3608,211034,30669,0.004639053219172635,
3609,211035,9903,0.008935774569524697,
3610,211036,15833,0.0012361091655377471,
3611,211037,13888,0.004097772268455595,
3612,211038,3875,0.0011499653245274526,
3613,211039,528,0.02205495015190089,
3614,211040,13347,0.003312241506963549,
3615,211050,8497,0.005323273596866592,
3616,211051,2,0.0346287966598444,
3617,211052,9989,0.004344230170152999,
3618,211053,38139,0.006127138756136046,
3619,211054,39235,0.005920509719204494,
3620,211055,11373,0.020299174770760695,
3621,211056,25007,0.006449333508409237,
3622,211057,25928,0.006022851182439003,
3623,211058,35936,0.006138480560612396,
3624,211059,7450,0.032628752753779904,
3625,212000,30083,0.007035785274179368,
3626,213010,9343,0.030261066567060183,
3627,213021,2995,0.011645430536633623,
3628,213022,17106,0.014319855291546337,
3629,213023,5770,0.021631329500490428,
3630,213024,13539,0.13535153182984,
3631,213025,21,0.06312165026906276,
3632,213026,8750,0.1328663133508648,
3633,213027,4614,0.19984407762146256,
3634,213028,5321,0.2772935830871099,
3635,213029,24026,0.2000679263568451,
3636,213030,19325,0.07323324078132332,
3637,213040,26215,0.07226182104140783,
3638,213050,11112,0.014470732756787992,
3639,213060,38200,0.02653133951641531,
3640,213070,2143,0.0029564571184614425,
3641,213071,8429,0.01246849865252191,
3642,213072,10294,0.00757947569716884,
3643,213073,2493,0.0102871548239071,
3644,213074,16394,0.010196345689917301,
3645,213075,91110,0.011265012293794945,
3646,213076,10388,0.005773923259442041,
3647,213077,237,0.013490568795166094,
3648,213078,9395,0.0075169668423666295,
3649,213079,13752,0.0134285870732925,
3650,213080,27541,0.0276531372044603,
3651,213090,9430,0.022486829741306513,
3652,213091,3910,0.04343430191305543,
3653,213092,11763,0.07571306575677834,
3654,213093,3012,0.04442094273922718,
3655,213094,8220,0.04733647561679346,
3656,213095,2307,0.0882041434850541,
3657,213096,4072,0.026859616486676657,
3658,213097,26386,0.02968502994182999,
3659,213098,6435,0.03991501311321304,
3660,213099,1008,0.11111954663299745,
3661,214010,22692,0.07804326199876778,
3662,214020,8032,0.10422023321616594,
3663,214030,78,0.10816320777540167,
3664,214040,24339,0.051567959210766734,
3665,214050,262,0.04338263369285739,
3666,214061,16940,0.08482603420214067,
3667,214062,10977,0.08685411502004213,
3668,214063,9294,0.06789440430507138,
3669,214064,13154,0.07010512524126256,
3670,214065,9259,0.11328743178386728,
3671,214066,13526,0.053248215639182105,
3672,214067,5948,0.06248798723182757,
3673,214068,13383,0.046284231480723206,
3674,214069,28865,0.05320839744631177,
3675,214070,2554,0.05759375694644915,
3676,214080,9154,0.07346378769289398,
3677,214091,27524,0.07416738152421719,
3678,214092,5017,0.053312752133466694,
3679,214093,14594,0.04113043906049098,
3680,214094,3694,0.045667545279745064,
3681,214095,3540,0.041368841267517414,
3682,214096,4512,0.038980397486407595,
3683,214097,16332,0.08638091260730942,
3684,214098,4716,0.030966724649500416,
3685,214099,3405,0.030143385026339647,
3686,215001,40483,0.050512156183454344,
3687,215002,9183,0.06267215553133518,
3688,215003,518,0.06556342065302319,
3689,215004,6419,0.06913070817660277,
3690,215005,4630,0.08993528511484328,
3691,215006,28059,0.06001963239711619,
3692,215007,19842,0.0360221984866469,
3693,215008,14728,0.07627504658381214,
3694,215009,11122,0.05864892862718663,
3695,216010,20714,0.10749387333205745,
3696,216021,4873,0.08066980046326812,
3697,216022,23269,0.03690483096528624,
3698,216023,20911,0.05999353928942884,
3699,216024,19542,0.07635242602435566,
3700,216025,7670,0.12579338930436643,
3701,216026,34517,0.08187701348691258,
3702,216027,16640,0.08520261821058327,
3703,216028,20390,0.04886327933901932,
3704,216029,13428,0.06910769202280613,
3705,216031,6757,0.12064123733048362,
3706,216032,4226,0.046162866827717204,
3707,216033,2904,0.05999381717473465,
3708,216034,8411,0.04585932036606364,
3709,216035,11126,0.06627509621612443,
3710,216036,4978,0.043931719958005176,
3711,216037,4337,0.09926090434056938,
3712,216038,7815,0.04777626897020541,
3713,216039,5232,0.06338504015523932,
3714,216041,7598,0.016933032609135534,
3715,216042,35667,0.016747048575938173,
3716,216043,18375,0.00927556301514048,
3717,216044,6316,0.014894785355383633,
3718,216045,2381,0.037750664263599666,
3719,216046,15772,0.008822363040153392,
3720,216047,10014,0.019253082114603557,
3721,216048,13779,0.018579062470145413,
3722,216049,23908,0.021835368134862546,
3723,216050,24083,0.026764952139095598,
3724,216060,32997,0.015085393021629985,
3725,216070,5513,0.0631139104420297,
3726,216080,25879,0.024461218452764985,
3727,216090,31339,0.026808354320942467,
3728,217000,7567,0.03822863103662263,
3729,218001,37220,0.026683700085369584,
3730,218002,13998,0.026598155524823093,
3731,219000,38328,0.05112320940144278,
3732,221001,12073,0.007074736306578563,
3733,221002,22720,0.006128279749342766,
3734,221003,877,0.001654987403724618,
3735,221004,594,1.1423956275157219E-4,
3736,221005,18057,0.004631195822060635,
3737,221006,1741,0.0035463577073344523,
3738,221007,867,2.1978791892488919E-4,
3739,221008,27720,0.004945917549814992,
3740,221009,1692,0.006664900748968832,
3741,221100,4876,0.01841126668404582,
3742,221201,8145,0.014757144390815949,
3743,221202,3717,0.008032718126891908,
3744,221203,16185,0.003186750753620799,
3745,221204,7037,0.005456725513138273,
3746,221205,589,7.011850235432696E-4,
3747,221206,10876,0.028489884456266462,
3748,221207,541,9.941348133441395E-4,
3749,221208,31686,0.00378215749956829,
3750,221209,16349,0.006316162191546953,
3751,221300,45999,0.007409747151745619,
3752,221400,4590,0.007497161420427466,
3753,221401,5992,0.003997960240759686,
3754,221402,10819,0.002844809687601545,
3755,221403,1576,0.0012855363695054277,
3756,221404,5211,0.003372836681294875,
3757,221405,8254,0.002420098159987512,
3758,221406,28351,0.009272409481939064,
3759,221407,889,9.002141846390071E-4,
3760,221408,5490,0.0034686726152018304,
3761,221409,51518,0.009076891019304107,
3762,221500,4561,0.014011942911602935,
3763,221601,3544,0.005224829238134413,
3764,221602,34575,0.007027622937853582,
3765,221603,5765,0.006465106026213105,
3766,221604,2477,0.003792681713342984,
3767,221605,13,8.470981716504558E-4,
3768,221606,1720,0.004547657695634803,
3769,221607,608,0.0038051054174362683,
3770,221608,2136,0.0033827125029645185,
3771,221609,4640,0.0037536805835601053,
3772,221700,36835,0.008075389448232554,
3773,221800,33847,0.0035109504146789046,
3774,221901,4658,0.028610979429142407,
3775,221902,21309,0.025131275517527765,
3776,221903,2533,0.019378641764707726,
3777,221904,6446,0.043055573062933936,
3778,221905,3517,0.060704687893193505,
3779,221906,3332,0.003907289871677405,
3780,221907,3318,0.0682329848397682,
3781,221908,2488,0.001671416045394641,
3782,222010,15852,0.022219163015613684,
3783,222021,1500,0.039199600342098545,
3784,222022,5256,0.03305124585273893,
3785,222023,12465,0.03214433492081591,
3786,222024,9861,0.01535595649882362,
3787,222025,226,0.0710724650529097,
3788,222026,20652,0.024743482679737295,
3789,222027,8377,0.045152633099360795,
3790,222028,5186,0.015553871295694768,
3791,222029,22052,0.02032017175430035,
3792,222030,19321,0.03304616127215128,
3793,222040,22592,0.02742740011498985,
3794,222050,2886,0.04374596575175866,
3795,222060,15502,0.02203431784952286,
3796,222070,3975,0.013175937058106543,
3797,222080,8495,0.02193649429238657,
3798,222090,27,0.043735343631231285,
3799,223100,13064,0.06022966383843147,
3800,223201,11780,0.012506459236914722,
3801,223202,3981,0.020966431252818125,
3802,223203,910,0.004014900784183131,
3803,223204,25212,0.018566360173727085,
3804,223205,5050,0.0037679533079967727,
3805,223206,6368,0.005439273497705143,
3806,223207,16839,0.002373677451037403,
3807,223208,3817,0.0045586222057670414,
3808,223209,10434,0.016727926432131543,
3809,223300,37288,0.005308552440225929,
3810,223401,14794,0.025349599219697927,
3811,223402,18712,0.005880709317882358,
3812,223403,12318,0.05072580018040823,
3813,223404,9556,0.017752222310157988,
3814,223405,11356,0.1178781772337943,
3815,223406,13301,0.026964261103613014,
3816,223407,27531,0.1021556699931862,
3817,223408,27113,0.0474290459627663,
3818,223409,41880,0.08458278671577159,
3819,223501,11495,0.016484469493562744,
3820,223502,5724,0.004778722776996654,
3821,223503,2243,0.0029915344594343032,
3822,223504,5330,0.006081119756843724,
3823,223505,9126,0.0047227000326453316,
3824,223506,21955,0.003451086128291123,
3825,223507,17910,0.013768985922704249,
3826,223508,16979,0.009555264152958742,
3827,223509,7734,0.004478482223284966,
3828,223601,1847,0.0026951776479112,
3829,223602,3864,0.01883253586108955,
3830,223603,13791,0.01125904499942477,
3831,223604,16343,0.012773278088661076,
3832,223605,3677,0.018432329054198202,
3833,223606,6262,0.018979250788848337,
3834,223607,293,3.5127100977771456E-4,
3835,223608,3711,0.01677800971991655,
3836,223609,14869,0.021692944340800182,
3837,223700,672,0.0019264960099715728,
3838,223801,7220,0.0031422042809236598,
3839,223802,17401,0.007088505753337609,
3840,223803,9141,0.0108921977115411,
3841,223804,14195,0.019070768804459272,
3842,223805,4468,0.020112006468017675,
3843,223806,25295,0.013348663879007116,
3844,223807,22914,0.02042322486084141,
3845,223808,6354,0.02084103738634926,
3846,223809,7607,0.013655924003928916,
3847,223910,30883,0.009323508638888187,
3848,223920,10412,0.02502242031711917,
3849,223930,6369,0.020488527626831964,
3850,223940,16509,0.026466983630910566,
3851,223950,23925,0.0317705224364987,
3852,223960,40814,0.049696157206693854,
3853,223970,14677,0.04178145632497909,
3854,223980,25367,0.03241786858992224,
3855,223990,32627,0.026003504744162142,
3856,224001,3279,0.05639915427594409,
3857,224002,12265,0.11029812983344275,
3858,224003,5774,0.05488721137762586,
3859,224004,8676,0.16758461670973043,
3860,224005,11530,0.0374353450681795,
3861,224006,8021,0.03584763121808442,
3862,224007,7984,0.014029450810636068,
3863,224008,32172,0.023651698009434494,
3864,224009,37833,0.025558835249680313,
3865,225111,6470,0.06634939026726047,
3866,225112,25236,0.09979907065187951,
3867,225113,13778,0.03176951591270145,
3868,225114,7331,0.09777796479482229,
3869,225115,10308,0.08453398232192036,
3870,225116,4986,0.05584251471781381,
3871,225117,5426,0.16794145178225287,
3872,225118,4902,0.12269165577890477,
3873,225119,267,0.3260650912934323,
3874,225120,39726,0.07924853946433072,
3875,225130,23067,0.09455143828263454,
3876,225140,26299,0.07290071262353294,
3877,225150,4301,0.068494397578127,
3878,225160,41615,0.04910591602594671,
3879,225170,12712,0.06355595064574757,
3880,225180,35146,0.04955725095397457,
3881,225190,51294,0.07181961595155961,
3882,225201,16515,0.031382575496973306,
3883,225202,15685,0.006604186430302438,
3884,225203,7670,0.013682506188144906,
3885,225204,52353,0.027409470465522598,
3886,225205,15421,0.01405610846679317,
3887,225206,11658,0.012393637223746305,
3888,225207,1079,0.017837321507875734,
3889,225208,10249,0.006370245307893277,
3890,225209,37573,0.017742496194446903,
3891,225300,36400,0.05195142568887319,
3892,225410,2284,9.993684888595965E-4,
3893,225420,15094,0.013539666595800505,
3894,225430,21572,0.009863669350552886,
3895,225440,18387,0.008081559708753648,
3896,225450,43783,0.007043141323529771,
3897,225461,2937,0.0016717223570406714,
3898,225462,2804,0.005539230957636308,
3899,225463,799,0.012155137624432313,
3900,225464,3906,0.0013575248397994172,
3901,225465,1147,2.0851020824049383E-4,
3902,225466,38327,0.0041268857559890754,
3903,225467,12646,0.015901975700640537,
3904,225468,7248,0.01003993702157126,
3905,225469,4038,0.015990790109099776,
3906,225470,2630,0.0074046189566612415,
3907,225480,25003,0.012710496868226312,
3908,225490,21945,0.02231844236226124,
3909,225500,7926,0.008148836842208613,
3910,225601,7151,0.031798895435320974,
3911,225602,20914,0.011779849267558947,
3912,225603,936,0.04419422894485841,
3913,225604,10771,0.004854776720504075,
3914,225605,7642,0.006852277729506702,
3915,225606,9739,0.012638916082491038,
