system:index,PfafIDLivWN_yearY2014M12,countLivWN_yearY2014M12,meanLivWN_yearY2014M12,.geo
15658,822698,10327,0.0,
15659,822699,34269,4.614208399601374E-9,
15660,822700,38226,7.367183907622557E-7,
15661,822810,2258,8.404898510680153E-7,
15662,822820,49843,5.664539040117966E-8,
15663,822830,2956,2.0984785576642253E-7,
15664,822841,60098,3.207479808843474E-7,
15665,822842,21266,1.7096294992109473E-6,
15666,822843,5100,1.2570902030743959E-6,
15667,822844,22269,1.6179188179228726E-6,
15668,822845,19670,1.7447924541528612E-6,
15669,822846,48411,1.98803487273901E-7,
15670,822847,7491,1.615319586572512E-6,
15671,822848,30291,1.6599148966742982E-6,
15672,822849,26332,1.6745443629868129E-6,
15673,822850,62451,5.400697014379021E-7,
15674,822861,3229,3.5003851085006184E-8,
15675,822862,27561,1.3157939469864772E-7,
15676,822863,1108,1.0520129946507826E-8,
15677,822864,2907,3.8023522441013306E-8,
15678,822865,5435,4.520257511401759E-8,
15679,822866,6443,2.1362767771082484E-7,
15680,822867,2459,4.3044830182756555E-8,
15681,822868,5310,1.3411635388548498E-7,
15682,822869,13028,1.6340677381107314E-7,
15683,822870,57881,6.475213782670088E-6,
15684,822880,41184,3.0481751169357243E-6,
15685,822891,2343,3.7821937124708068E-6,
15686,822892,27781,4.009060460048246E-5,
15687,822893,3500,5.5000293384124654E-6,
15688,822894,3447,1.8561566831749532E-6,
15689,822895,3672,1.071981941641478E-5,
15690,822896,18960,4.688831176122401E-6,
15691,822897,8050,6.078917119176575E-7,
15692,822898,11114,4.30012160226095E-7,
15693,822899,22912,4.134415649678913E-7,
15694,822910,49220,6.02651950463474E-8,
15695,822921,101,4.576161425354427E-7,
15696,822922,6231,1.8049666964538165E-6,
15697,822923,10545,1.2420866600360263E-6,
15698,822924,14641,1.730593040475069E-7,
15699,822925,22156,7.244902229132067E-8,
15700,822926,5502,5.41441328969128E-8,
15701,822927,21,2.5404923039468013E-8,
15702,822928,8883,1.1709166897954038E-8,
15703,822929,15239,5.314848854014328E-7,
15704,822931,5290,7.37535588931112E-7,
15705,822932,20932,9.862879793872509E-7,
15706,822933,14577,6.942036787967684E-7,
15707,822934,7692,8.287728779582164E-8,
15708,822935,2982,1.2990817754939639E-8,
15709,822936,20228,5.1029992147462E-7,
15710,822937,6012,2.879840790321016E-6,
15711,822938,8828,1.8244902434820132E-7,
15712,822939,14760,5.981863496860069E-6,
15713,822941,3622,2.6505784655479407E-5,
15714,822942,26975,5.531713131901882E-6,
15715,822943,6168,1.5545415647146626E-5,
15716,822944,10742,3.8769866319167994E-6,
15717,822945,25,2.076699458073107E-5,
15718,822946,30065,7.904669887807193E-6,
15719,822947,5193,3.5957005915146356E-7,
15720,822948,7536,3.5860057493487163E-10,
15721,822949,13512,1.7707247156250196E-8,
15722,822950,47430,1.3003859275942194E-5,
15723,822960,33665,3.694977278679451E-6,
15724,822971,920,2.268769885635335E-5,
15725,822972,27426,1.1042677759804271E-6,
15726,822973,317,8.127701897399152E-6,
15727,822974,3866,1.940217070851695E-6,
15728,822975,2871,9.014199942777387E-6,
15729,822976,19847,9.341634646895985E-7,
15730,822977,10167,1.2875217369030437E-6,
15731,822978,2300,2.5617762682752787E-7,
15732,822979,4765,2.852376002930006E-7,
15733,822980,46078,3.225046137761804E-8,
15734,822991,436,2.5537013364955382E-9,
15735,822992,24123,2.740330254274925E-9,
15736,822993,177,2.325737117922876E-9,
15737,822994,7117,7.578007858580508E-9,
15738,822995,6756,2.9745907452481998E-9,
15739,822996,11746,4.477835458481987E-8,
15740,822997,12581,3.597161864064762E-8,
15741,822998,5315,1.5984142527727465E-8,
15742,822999,23868,3.1462127915992975E-8,
15743,823010,30099,8.871181067916427E-9,
15744,823020,28017,1.9116022292974874E-8,
15745,823030,41000,5.7168650468797096E-8,
15746,823041,21967,3.187895162826258E-8,
15747,823042,71644,6.463063904776113E-7,
15748,823043,4899,2.232432724782621E-7,
15749,823044,9518,2.5841792867061473E-7,
15750,823045,18575,1.316438413070519E-8,
15751,823046,27258,1.2983493337290196E-7,
15752,823047,22915,8.670869433780885E-8,
15753,823048,16176,1.4682061820318825E-7,
15754,823049,13332,3.643710675092498E-7,
15755,823050,19181,3.801678466868397E-8,
15756,823060,75536,4.0380133466863025E-9,
15757,823070,14482,4.235302835735755E-9,
15758,823080,47745,2.2952622815781256E-11,
15759,823090,28301,4.74744314043418E-10,
15760,831101,1771,2.2568140200825108E-11,
15761,831102,11883,3.934115778499862E-11,
15762,831103,6266,3.4107991977183487E-10,
15763,831104,8425,0.0,
15764,831105,8931,3.4490489489061466E-9,
15765,831106,5545,5.7998161961895776E-9,
15766,831107,24359,8.82132359526482E-9,
15767,831108,45733,0.0,
15768,831109,302,0.0,
15769,831201,4927,0.0,
15770,831202,3606,0.0,
15771,831203,4774,7.393775436887172E-10,
15772,831204,9032,0.0,
15773,831205,23179,2.545812104293441E-7,
15774,831206,17087,2.517987128904626E-7,
15775,831207,11066,3.16183671104719E-8,
15776,831208,8770,0.0,
15777,831209,7654,0.0,
15778,831301,4437,0.0,
15779,831302,7412,0.0,
15780,831303,2525,0.0,
15781,831304,4403,0.0,
15782,831305,4016,0.0,
15783,831306,19436,0.0,
15784,831307,21353,0.0,
15785,831308,40858,0.0,
15786,831309,6690,1.5636204138911664E-8,
15787,831400,72368,0.0,
15788,831501,8338,0.0,
15789,831502,11692,0.0,
15790,831503,9352,0.0,
15791,831504,13598,0.0,
15792,831505,10768,0.0,
15793,831506,7501,0.0,
15794,831507,29590,0.0,
15795,831508,20720,0.0,
15796,831509,3555,0.0,
15797,831600,51660,0.0,
15798,831700,47706,1.243701982750968E-8,
15799,831701,13262,0.0,
15800,831702,21869,0.0,
15801,831703,5537,0.0,
15802,831704,17186,0.0,
15803,831705,25494,0.0,
15804,831706,22725,0.0,
15805,831707,11731,0.0,
15806,831708,15809,0.0,
15807,831709,52790,1.3397324799191966E-9,
15808,831810,414,0.0,
15809,831820,68249,1.7487321020980324E-9,
15810,831830,41069,5.278502508920135E-10,
15811,831840,21997,0.0,
15812,831850,69895,7.557965271237021E-11,
15813,831860,11317,0.0,
15814,831870,31048,0.0,
15815,831880,39019,0.0,
15816,831890,53561,3.4134324355511633E-9,
15817,831911,21102,0.0,
15818,831912,18953,1.554566497391048E-10,
15819,831913,15178,3.753455178561869E-10,
15820,831914,16852,7.940867510224217E-10,
15821,831915,38758,1.7568831501358718E-8,
15822,831916,9905,1.2712665531438019E-8,
15823,831917,43768,5.2100919066702424E-8,
15824,831918,19206,9.143265439475127E-9,
15825,831919,24340,3.649336058736382E-9,
15826,831920,28746,4.878993656552513E-9,
15827,831930,3570,2.4994651474288132E-9,
15828,831940,30998,3.7615566653218245E-9,
15829,831950,1743,0.0,
15830,831951,669,0.0,
15831,831952,5654,1.4434870801381406E-9,
15832,831953,25764,1.1243216297960548E-8,
15833,831954,11815,9.580705212689565E-9,
15834,831955,57341,3.209367621905109E-8,
15835,831956,8721,1.7177474330775052E-8,
15836,831957,3684,2.701550367895991E-9,
15837,831958,18702,5.545785049395321E-8,
15838,831959,4066,1.9116920113901135E-9,
15839,831960,21581,7.48213456336985E-8,
15840,831970,47494,1.3426719876084387E-8,
15841,831980,22701,1.709481715077998E-8,
15842,831990,27667,7.622065533972332E-9,
15843,832101,1452,1.1179675120244268E-10,
15844,832102,20856,6.701721138268655E-9,
15845,832103,45395,2.241175707112574E-9,
15846,832104,16423,1.7601524205019005E-9,
15847,832105,19787,6.733567027569386E-10,
15848,832106,9156,0.0,
15849,832107,19170,0.0,
15850,832108,31903,0.0,
15851,832109,41261,0.0,
15852,832200,83152,3.5173691150377186E-10,
15853,832300,3993,0.0,
15854,832410,5590,0.0,
15855,832421,15309,0.0,
15856,832422,30982,0.0,
15857,832423,16731,3.0508462431113724E-10,
15858,832424,7699,1.041900992338503E-8,
15859,832425,27392,2.6719873530510285E-10,
15860,832426,14963,4.244607948821448E-9,
15861,832427,40233,7.780378676332812E-8,
15862,832428,17870,1.4102365054444395E-6,
15863,832429,13988,1.474395772330215E-6,
15864,832430,78892,1.2842727755815153E-10,
15865,832441,24151,0.0,
15866,832442,13765,0.0,
15867,832443,3850,0.0,
15868,832444,17331,0.0,
15869,832445,37642,0.0,
15870,832446,23478,0.0,
15871,832447,34231,7.649519118837346E-10,
15872,832448,17297,1.4396116123883108E-7,
15873,832449,21692,6.950150273179539E-8,
15874,832450,52250,0.0,
15875,832460,19974,4.1346303658407295E-9,
15876,832470,45086,3.884447787408961E-8,
15877,832480,24624,1.3908266258559188E-6,
15878,832490,21569,1.0296008017509452E-6,
15879,832500,53851,0.0,
15880,832600,58091,0.0,
15881,832701,6933,0.0,
15882,832702,3051,0.0,
15883,832703,604,1.878907966682491E-9,
15884,832704,40171,4.3272080986984703E-10,
15885,832705,3479,7.577071563783674E-9,
15886,832706,11545,4.0485706883704345E-9,
15887,832707,1681,1.251212135551188E-8,
15888,832708,10925,4.0243907178643176E-9,
15889,832709,11,0.0,
15890,832801,7610,3.282160646056481E-8,
15891,832802,48326,6.184841938491807E-10,
15892,832803,27397,2.837699260185398E-9,
15893,832804,14145,3.0714865307982553E-7,
15894,832805,7949,2.597884769023812E-9,
15895,832806,8376,3.6012161526085376E-7,
15896,832807,1425,4.536499349573249E-7,
15897,832808,7273,1.288578990896157E-6,
15898,832809,19135,1.3872523752168768E-6,
15899,832900,14683,1.7920766244594955E-8,
15900,833000,22308,1.083631401438664E-8,
15901,833001,3665,3.660689214685111E-8,
15902,833002,12580,3.162668626014677E-9,
15903,833003,33511,1.5466462002275275E-8,
15904,833004,4703,9.212246639726721E-9,
15905,833005,36875,2.416412429518986E-8,
15906,833006,9029,2.2152826553315168E-9,
15907,833007,3519,1.3920764874963402E-10,
15908,833008,5478,2.253489833792908E-9,
15909,833009,9065,9.072558476313036E-9,
15910,841001,27392,1.406920176613621E-9,
15911,841002,27574,1.390176873826907E-9,
15912,841003,1695,0.0,
15913,841004,14754,0.0,
15914,841005,6797,0.0,
15915,841006,44556,4.492649802736704E-12,
15916,841007,39227,0.0,
15917,841008,40954,1.9061919001549518E-10,
15918,841009,71280,9.62667824852015E-9,
15919,842010,22679,2.6956654535425767E-10,
15920,842020,52632,1.4411537667934306E-9,
15921,842031,1880,0.0,
15922,842032,7129,1.049404330076858E-8,
15923,842033,3195,0.0,
15924,842034,27410,4.377137638378375E-9,
15925,842035,20222,0.0,
15926,842036,11195,3.45291681508712E-9,
15927,842037,25110,2.1389766934370415E-8,
15928,842038,15244,4.934845126574327E-8,
15929,842039,32135,3.707582640309695E-8,
15930,842040,32258,3.6960605902253224E-9,
15931,842050,44705,3.026987945068374E-8,
15932,842060,57529,1.3142652485767476E-8,
15933,842071,73390,1.4628014362947236E-9,
15934,842072,29655,6.3588742322490255E-9,
15935,842073,2895,1.7780453340283386E-8,
15936,842074,10799,5.940411114110732E-8,
15937,842075,15110,3.76690384386078E-8,
15938,842076,10821,5.901560478591844E-8,
15939,842077,41378,9.315498475624842E-8,
15940,842078,16119,1.5668157569284348E-8,
15941,842079,137,5.1109170932751437E-8,
15942,842080,48648,3.824878571166261E-8,
15943,842090,1714,0.0,
15944,842091,59404,8.58969989083135E-8,
15945,842092,20603,6.247466963427733E-8,
15946,842093,4721,7.474295757687303E-8,
15947,842094,16258,2.2465573525072128E-8,
15948,842095,25261,3.0686365998591634E-8,
15949,842096,13193,3.4149010553102404E-9,
15950,842097,141,0.0,
15951,842098,14108,8.804596072837804E-10,
15952,842099,17242,2.9997788151248703E-9,
15953,843000,3938,0.0,
15954,843001,8421,1.165383670899773E-7,
15955,843002,4356,1.2384384686791316E-7,
15956,843003,65833,2.219962210448732E-8,
15957,843004,4272,0.0,
15958,843005,313,0.0,
15959,843006,15537,6.220057173693126E-8,
15960,843007,23911,5.4691782331560057E-8,
15961,843008,5385,1.3886978890812011E-7,
15962,843009,4883,1.535177080342675E-7,
15963,844000,99937,1.0571448028056007E-8,
15964,851000,44695,0.0,
15965,851010,66610,8.58060566360019E-8,
15966,851020,21612,1.6242605031828067E-7,
15967,851030,83162,1.938062442458136E-8,
15968,851040,18552,8.153482996386399E-9,
15969,851050,3768,4.255175221633987E-9,
15970,851060,18103,1.486979503733727E-9,
15971,851071,3624,5.416735251216541E-10,
15972,851072,12797,2.043333296887067E-8,
15973,851073,11152,2.329634669757503E-9,
15974,851074,6721,3.3232619483437416E-8,
15975,851075,6566,1.7486252198710743E-8,
15976,851076,7488,1.3160376526023905E-8,
15977,851077,46052,1.6347016981341941E-9,
15978,851078,12891,1.1141085709962721E-11,
15979,851079,11714,1.5658681375924156E-8,
15980,851080,19724,4.1947644501617377E-8,
15981,851091,126575,2.2072250312586482E-8,
15982,851092,14760,1.4428653262307145E-8,
15983,851093,47094,2.5161572738583295E-8,
15984,851094,8922,4.564433280611443E-8,
15985,851095,200748,1.4262613995381994E-8,
15986,851096,11497,0.0,
15987,851097,5026,7.077905626225914E-9,
15988,851098,12900,5.437348674944359E-9,
15989,852000,28904,8.453681499924778E-9,
15990,852010,28844,1.1103382668292307E-8,
15991,852020,31699,1.628075312541979E-8,
15992,852030,5967,1.653859963199663E-8,
15993,852031,85939,1.979464460653811E-8,
15994,852032,7477,4.2174189451877306E-9,
15995,852033,148994,1.3174511547922195E-8,
15996,852034,7499,2.656236148317506E-10,
15997,852035,13464,4.358570015476224E-9,
15998,852036,9777,1.0594429888126914E-8,
15999,852037,21530,4.529612767759938E-10,
16000,852038,7904,3.175770804455772E-9,
16001,852039,3249,0.0,
16002,852041,4092,2.9094284962141894E-9,
16003,852042,74435,4.82928218345976E-8,
16004,852043,8548,2.5178103424642044E-9,
16005,852044,11617,1.3438301361796001E-8,
16006,852045,5375,3.1685457539121686E-8,
16007,852046,15572,4.6508586613927403E-10,
16008,852047,18703,2.902061034415999E-9,
16009,852048,11761,2.510033445015869E-9,
16010,852049,36542,8.092071445365381E-9,
16011,852050,13792,2.5205223991653858E-9,
16012,852060,34705,2.987037065881477E-8,
16013,852070,6143,1.5099026797765193E-8,
16014,852071,52138,1.1533140314560275E-8,
16015,852072,15161,2.7974838641201895E-8,
16016,852073,6210,3.996671424775449E-9,
16017,852074,22469,2.196058863497579E-8,
16018,852075,11437,1.8790781549371963E-8,
16019,852076,31317,5.220798204524128E-8,
16020,852077,2281,6.903819906524469E-9,
16021,852078,17229,4.89940996532876E-8,
16022,852079,19022,1.528435650470774E-8,
16023,852080,62509,1.8952832813212017E-8,
16024,852090,50504,2.171051975017352E-8,
16025,861001,76935,0.0,
16026,861002,7293,0.0,
16027,861003,4040,0.0,
16028,861004,15572,0.0,
16029,861005,27642,0.0,
16030,861006,1893,0.0,
16031,861007,195344,0.0,
16032,862010,5261,0.0,
16033,862020,7001,0.0,
16034,862030,91637,0.0,
16035,862040,36454,0.0,
16036,862050,71006,0.0,
16037,862060,4024,0.0,
16038,862070,30301,0.0,
16039,862080,12229,0.0,
16040,862091,6256,0.0,
16041,862092,10447,0.0,
16042,862093,17884,0.0,
16043,862094,8952,0.0,
16044,862095,51818,0.0,
16045,862096,12484,0.0,
16046,862097,97476,0.0,
16047,862098,9517,0.0,
16048,862099,41547,0.0,
16049,863000,3750,0.0,
16050,863001,75295,0.0,
16051,863002,6114,0.0,
16052,863003,69711,0.0,
16053,863004,6650,0.0,
16054,863005,28661,0.0,
16055,863006,11624,0.0,
16056,863007,43303,0.0,
16057,863008,6490,0.0,
16058,863009,9528,0.0,
16059,863011,394225,0.0,
16060,863012,17903,0.0,
16061,863013,20624,0.0,
16062,863014,19474,0.0,
16063,863015,199740,0.0,
16064,863016,17906,0.0,
16065,863017,2575,0.0,
16066,863018,18742,0.0,
16067,863019,55805,0.0,
16068,863020,42879,0.0,
16069,863030,7341,0.0,
16070,863040,29690,0.0,
16071,863050,141911,0.0,
16072,863060,70626,0.0,
16073,863070,9563,0.0,
16074,863080,34903,0.0,
16075,863091,65712,0.0,
16076,863092,10250,0.0,
16077,863093,27508,0.0,
16078,863094,9990,0.0,
16079,863095,83045,0.0,
16080,863096,9653,0.0,
16081,863097,17200,0.0,
16082,863098,17709,0.0,
16083,863099,73473,0.0,
16084,911101,92536,0.0,
16085,911102,23110,0.0,
16086,911103,23299,0.0,
16087,911104,9679,0.0,
16088,911105,2607,0.0,
16089,911106,13492,0.0,
16090,911107,1025,0.0,
16091,911108,40583,0.0,
16092,911109,559,0.0,
16093,911211,53401,0.0,
16094,911212,14560,0.0,
16095,911213,10117,0.0,
16096,911214,16597,0.0,
16097,911215,13379,0.0,
16098,911216,24907,0.0,
16099,911217,1786,0.0,
16100,911218,30736,0.0,
16101,911219,54519,0.0,
16102,911220,55927,0.0,
16103,911230,52368,0.0,
16104,911240,53473,0.0,
16105,911250,119684,0.0,
16106,911261,35188,0.0,
16107,911262,25098,0.0,
16108,911263,7494,0.0,
16109,911264,21146,0.0,
16110,911265,10267,0.0,
16111,911266,11532,0.0,
16112,911267,22658,0.0,
16113,911268,19096,0.0,
16114,911269,23479,0.0,
16115,911270,110493,0.0,
16116,911281,44,0.0,
16117,911282,5180,0.0,
16118,911283,66,0.0,
16119,911284,86564,0.0,
16120,911285,30003,0.0,
16121,911286,15478,0.0,
16122,911287,21459,0.0,
16123,911288,6551,0.0,
16124,911289,11178,0.0,
16125,911290,83338,0.0,
16126,911300,111795,0.0,
16127,911401,61264,0.0,
16128,911402,10732,0.0,
16129,911403,16707,0.0,
16130,911404,15441,0.0,
16131,911405,51490,0.0,
16132,911406,12959,0.0,
16133,911407,47928,0.0,
16134,911408,12351,0.0,
16135,911409,90188,0.0,
16136,911500,30071,0.0,
16137,911510,113788,0.0,
16138,911520,11643,0.0,
16139,911530,32019,0.0,
16140,911540,26488,0.0,
16141,911550,5789,0.0,
16142,911560,37354,0.0,
16143,911570,46977,0.0,
16144,911580,41712,0.0,
16145,911591,37136,0.0,
16146,911592,5541,0.0,
16147,911593,28849,0.0,
16148,911594,6667,0.0,
16149,911595,2180,0.0,
16150,911596,8155,0.0,
16151,911597,22276,0.0,
16152,911598,6316,0.0,
16153,911599,1250,0.0,
16154,911601,20913,0.0,
16155,911602,7770,0.0,
16156,911603,31054,0.0,
16157,911604,21757,0.0,
16158,911605,19460,0.0,
16159,911606,15086,0.0,
16160,911607,212,0.0,
16161,911608,17413,0.0,
16162,911609,53161,0.0,
16163,911700,79120,0.0,
16164,911801,2794,0.0,
16165,911802,16960,0.0,
16166,911803,3245,0.0,
16167,911804,8183,0.0,
16168,911805,3063,0.0,
16169,911806,7916,0.0,
16170,911807,63108,0.0,
16171,911808,6479,0.0,
16172,911809,13385,0.0,
16173,911911,26091,0.0,
16174,911912,12229,0.0,
16175,911913,33363,0.0,
16176,911914,11876,0.0,
16177,911915,21659,0.0,
16178,911916,8310,0.0,
16179,911917,1009,0.0,
16180,911918,8515,0.0,
16181,911919,8504,0.0,
16182,911920,41229,0.0,
16183,911930,29295,0.0,
16184,911940,92200,0.0,
16185,911950,28831,0.0,
16186,911960,52205,0.0,
16187,911970,44020,0.0,
16188,911980,14015,0.0,
16189,911990,11494,0.0,
16190,912101,278,0.0,
16191,912102,22206,0.0,
16192,912103,1953,0.0,
16193,912104,14398,0.0,
16194,912106,33570,0.0,
16195,912107,26562,0.0,
16196,912108,19430,0.0,
16197,912109,18120,0.0,
16198,912201,10128,0.0,
16199,912202,20516,0.0,
16200,912203,4957,0.0,
16201,912204,16659,0.0,
16202,912205,253,0.0,
16203,912206,9298,0.0,
16204,912207,10793,0.0,
16205,912208,6490,0.0,
16206,912209,24010,0.0,
16207,912300,10358,0.0,
16208,912400,56181,0.0,
16209,912510,11875,0.0,
16210,912520,18821,0.0,
16211,912530,45039,0.0,
16212,912540,39926,0.0,
16213,912551,13426,0.0,
16214,912552,7972,0.0,
16215,912553,60,0.0,
16216,912554,2978,0.0,
16217,912555,6026,0.0,
16218,912556,3543,0.0,
16219,912557,873,0.0,
16220,912558,2874,0.0,
16221,912559,35901,0.0,
16222,912560,10283,0.0,
16223,912571,2749,0.0,
16224,912572,8962,0.0,
16225,912573,24545,0.0,
16226,912574,6626,0.0,
16227,912575,3326,0.0,
16228,912576,7931,0.0,
16229,912577,27022,0.0,
16230,912578,9219,0.0,
16231,912580,26190,0.0,
16232,912590,73173,0.0,
16233,912600,65966,0.0,
