system:index,PfafIDIndWN_monthY2014M03,countIndWN_monthY2014M03,meanIndWN_monthY2014M03,.geo
811,127410,26930,4.251728922666476E-8,
812,127420,7055,1.609591318107266E-7,
813,127421,3722,5.528636533977847E-7,
814,127422,1590,7.646860711226388E-8,
815,127423,2244,0.0,
816,127424,1519,0.0,
817,127425,3927,1.2028558599126897E-7,
818,127426,21125,9.825851644485717E-6,
819,127427,1042,0.0,
820,127428,5069,1.1795384434017655E-7,
821,127429,5224,1.494098123895835E-7,
822,127430,44,8.168752878790951E-6,
823,127441,12070,2.6753620442049386E-7,
824,127442,14759,0.0,
825,127443,10391,1.986047483649727E-6,
826,127444,7778,1.028064422683997E-6,
827,127445,6291,1.0884481318328844E-6,
828,127446,64917,6.488328409955202E-7,
829,127447,3950,1.396353857589282E-6,
830,127448,9904,1.1482295403636915E-6,
831,127449,17600,1.8727604266990658E-5,
832,127450,1674,3.347295928050225E-7,
833,127461,665,4.15927623248407E-8,
834,127462,3590,0.0,
835,127463,53,0.0,
836,127464,8970,0.0,
837,127465,11872,3.112827375067212E-10,
838,127466,17737,3.1189489241358965E-7,
839,127467,19764,1.1809827310744988E-7,
840,127468,4595,1.2923412844889106E-7,
841,127469,7925,1.026090434482043E-6,
842,127470,7040,6.32813223554866E-8,
843,127481,440,0.0,
844,127482,17789,1.8595999135875416E-7,
845,127483,205,0.0,
846,127484,20407,5.3213513403056184E-8,
847,127485,221,0.0,
848,127486,2255,1.3790211705980425E-7,
849,127487,2054,4.431147988849413E-9,
850,127488,2147,0.0,
851,127489,5513,0.0,
852,127491,3380,0.0,
853,127492,5205,5.601104292860558E-9,
854,127493,1899,0.0,
855,127494,5566,1.6618513572398633E-8,
856,127495,7595,0.0,
857,127496,14596,2.583348406885307E-8,
858,127497,8623,1.0048110729569358E-7,
859,127498,12464,5.674901462576101E-8,
860,127499,10068,5.772640247389464E-7,
861,127500,3051,9.049062312882236E-6,
862,127601,629,1.3985079357962775E-5,
863,127602,9048,0.0,
864,127603,10701,6.595197670907282E-7,
865,127604,32281,4.982025863006123E-7,
866,127605,13081,3.362793495477381E-7,
867,127606,23055,1.4963953958704744E-7,
868,127607,10170,5.856602008516917E-7,
869,127608,5276,0.0,
870,127609,11001,2.6135182609246265E-7,
871,127700,3039,2.3612097832698018E-8,
872,127701,11517,1.94127299921096E-5,
873,127702,2045,7.808048459321424E-7,
874,127703,5873,3.3445583572673225E-6,
875,127704,8967,4.618341241745351E-6,
876,127705,10418,2.958440929876624E-6,
877,127706,44316,1.9967254075670282E-6,
878,127707,4130,3.198189281370373E-6,
879,127708,3343,4.154475182803936E-6,
880,127709,1865,6.683659346889509E-7,
881,127801,19166,2.8079108240857233E-6,
882,127802,12284,1.5153065792622837E-6,
883,127803,14445,4.730797738327797E-6,
884,127804,29385,1.5395784652188253E-5,
885,127805,8300,8.200847389545978E-6,
886,127806,12604,2.1723447622379844E-6,
887,127807,26448,4.601193202856207E-6,
888,127808,5921,2.3006883940536505E-7,
889,127809,4502,8.252909672817552E-6,
890,127910,2674,1.6321042207457068E-5,
891,127921,5312,1.0561805364850958E-5,
892,127922,18620,5.330189614868114E-6,
893,127923,10293,9.967033562675029E-6,
894,127924,2969,3.322574617167716E-5,
895,127925,2637,2.665466934069469E-5,
896,127926,1247,1.175008751002344E-5,
897,127927,4396,9.479642140624337E-5,
898,127928,1298,2.381138363960033E-5,
899,127929,870,9.508328148050078E-5,
900,127930,8334,1.0912876208930373E-5,
901,127941,5915,6.266182997751277E-6,
902,127942,2130,6.098942953278361E-7,
903,127943,4715,2.604953336226009E-5,
904,127944,13227,6.572654274037221E-6,
905,127945,6928,1.393989571927386E-5,
906,127946,2231,1.4068714992485534E-5,
907,127947,103,0.0,
908,127948,1983,8.47610933142792E-6,
909,127949,3419,3.736985467668758E-5,
910,127950,18556,1.8847015403429286E-5,
911,127960,25103,2.6174198205511913E-5,
912,127971,12167,3.630201817699521E-5,
913,127972,10497,2.1142127810306706E-5,
914,127973,2728,2.428666936844115E-5,
915,127974,8371,4.494551921316494E-5,
916,127975,1783,1.702329575705691E-4,
917,127976,8682,1.294853096564767E-5,
918,127977,314,8.117472690319564E-5,
919,127978,7488,1.5827156307026617E-4,
920,127979,14869,3.1344864449608234E-4,
921,127980,23692,1.9633526771375075E-5,
922,127990,26531,3.9266583205479345E-5,
923,128001,2494,3.180295475456044E-7,
924,128002,4439,0.0,
925,128003,8535,5.204278252446082E-9,
926,128004,4043,1.0870976163806345E-10,
927,128005,13688,9.818781837610621E-8,
928,128006,5048,0.0,
929,128007,10152,0.0,
930,128008,19776,0.0,
931,128009,8469,4.1751719335696755E-9,
932,128010,28887,4.844993556219404E-7,
933,128020,21314,3.730789130285687E-8,
934,128030,5012,3.34640113041838E-6,
935,128040,37051,1.9025695780906677E-6,
936,128050,31535,3.041939047609239E-7,
937,128060,36636,2.87210198886427E-7,
938,128070,885,0.0,
939,128080,20760,9.462419383992663E-8,
940,128091,1376,0.0,
941,128092,2906,0.0,
942,128093,1032,0.0,
943,128094,5169,0.0,
944,128095,4517,0.0,
945,128096,19629,0.0,
946,128097,1498,0.0,
947,128098,18549,5.651385044987912E-8,
948,128099,15365,0.0,
949,129010,4725,4.685641542456304E-8,
950,129021,384,0.0,
951,129022,7051,1.523067152707261E-7,
952,129023,533,0.0,
953,129024,12023,5.976396464241879E-8,
954,129025,4404,1.6463892717605444E-7,
955,129026,20469,4.150463440691963E-7,
956,129027,5476,3.963872911941845E-8,
957,129028,4011,5.4978577800117996E-8,
958,129029,2668,0.0,
959,129030,1,0.0,
960,129040,14359,3.8946128794636116E-8,
961,129050,755,0.0,
962,129061,222,0.0,
963,129062,33991,2.653594660695572E-9,
964,129063,2302,3.592931834015057E-6,
965,129064,8044,7.579964054699544E-7,
966,129065,4159,2.5470065624536457E-6,
967,129066,9253,5.337007704067561E-7,
968,129067,1504,5.982293133475868E-6,
969,129068,20974,1.9177473269074678E-7,
970,129069,11063,1.2142035153571204E-7,
971,129070,1017,2.3670075684450665E-9,
972,129080,19497,7.199702643317561E-8,
973,129090,24452,4.3099502168055987E-7,
974,129100,3201,0.0,
975,129101,3554,0.0,
976,129102,7204,0.0,
977,129103,3073,6.273142561605275E-8,
978,129104,41933,1.358169820431995E-6,
979,129105,49,0.0,
980,129106,32639,1.11743022274055E-7,
981,129107,588,0.0,
982,129108,8766,9.388695511004579E-6,
983,129109,5589,2.6690866503963607E-8,
984,129210,18147,1.03929363466391E-8,
985,129221,12647,0.0,
986,129222,6478,0.0,
987,129223,929,0.0,
988,129224,19232,2.444705223891477E-8,
989,129225,2066,0.0,
990,129226,9756,1.0399641353374167E-7,
991,129227,4196,0.0,
992,129228,13495,1.944831572186963E-6,
993,129229,8477,5.74797380724565E-6,
994,129230,1126,0.0,
995,129240,11966,4.561106044117962E-9,
996,129250,1435,0.0,
997,129260,4273,2.5603028928094843E-7,
998,129270,9760,8.752911961617941E-8,
999,129280,32075,1.8212076875515618E-7,
1000,129290,16370,1.2475788454167364E-8,
1001,129300,18088,0.0,
1002,129301,3328,2.8625076444340976E-7,
1003,129302,23973,8.0417045812938E-7,
1004,129303,198,1.2197797183041626E-6,
1005,129304,14174,5.0604077548632285E-9,
1006,129305,4003,3.867323101782179E-7,
1007,129306,1988,3.2231362519341246E-7,
1008,129307,2659,7.641544604640616E-7,
1009,129308,1969,2.441974944209924E-8,
1010,129309,2253,2.1020203782078894E-6,
1011,129400,1541,0.0,
1012,129410,18620,1.1601760059012348E-7,
1013,129420,11448,3.261945103666995E-7,
1014,129430,15905,0.0,
1015,129440,33420,1.1946905833727668E-8,
1016,129450,1043,0.0,
1017,129460,28743,7.372284338913898E-8,
1018,129470,13197,4.050519271728211E-10,
1019,129480,24148,5.278870464340718E-10,
1020,129490,14595,2.8341267381637366E-8,
1021,129500,36199,2.3090924722522486E-8,
1022,129501,710,5.953180361837692E-5,
1023,129502,5681,1.9431428765059572E-7,
1024,129503,5251,3.0415302729332397E-7,
1025,129504,10029,0.0,
1026,129505,1816,3.596524199844386E-6,
1027,129506,719,4.128986505922069E-8,
1028,129507,2045,2.388148820406613E-6,
1029,129508,2122,0.0,
1030,129509,886,0.0,
1031,129601,11485,0.0,
1032,129602,2289,0.0,
1033,129603,2129,0.0,
1034,129604,16065,0.0,
1035,129605,12329,1.3354827807963504E-8,
1036,129606,8988,0.0,
1037,129607,6625,0.0,
1038,129608,3469,0.0,
1039,129609,6981,0.0,
1040,129700,1569,0.0,
1041,129801,14099,0.0,
1042,129802,3913,0.0,
1043,129803,4781,2.7186504970697E-7,
1044,129804,4876,0.0,
1045,129805,5748,5.317803377431375E-7,
1046,129806,6277,1.6030922169579168E-7,
1047,129807,1149,3.2261176683912034E-8,
1048,129808,3784,1.36997680459765E-7,
1049,129809,30153,2.513562059537266E-8,
1050,129910,21985,8.706572211377138E-7,
1051,129920,14528,6.692983477321664E-10,
1052,129930,10377,2.8965203306735763E-8,
1053,129940,14741,0.0,
1054,129950,8942,0.0,
1055,129960,13111,9.767444682634412E-8,
1056,129970,801,0.0,
1057,129980,25567,0.0,
1058,129990,20302,0.0,
1059,131100,7,0.0,
1060,131210,36413,5.2588291049596463E-8,
1061,131220,29504,7.948529428482181E-7,
1062,131230,5133,3.6702762470838624E-7,
1063,131240,8388,0.0,
1064,131250,9883,5.19170838971951E-9,
1065,131260,8424,7.082952504682778E-8,
1066,131270,277,4.801017620545461E-6,
1067,131280,6283,9.918905708566405E-8,
1068,131290,27403,1.7261093526991217E-7,
1069,131310,7655,2.6224231038907883E-7,
1070,131320,24137,2.586738686324117E-9,
1071,131330,2891,3.823387914269197E-6,
1072,131340,12959,8.827265647594042E-8,
1073,131350,32776,1.622048519453092E-7,
1074,131360,18767,1.5207159790427224E-8,
1075,131370,6617,2.3940193244225658E-6,
1076,131380,19981,3.50738361491847E-7,
1077,131390,22538,1.0685201803899527E-6,
1078,131400,27256,1.413892219295343E-7,
1079,131500,1273,2.1595334028764056E-6,
1080,131600,27113,4.648704948759876E-11,
1081,131700,3798,0.0,
1082,131810,7669,7.82492111377842E-7,
1083,131820,27032,5.060801307023394E-8,
1084,131831,9065,8.296112691109945E-7,
1085,131832,2096,0.0,
1086,131833,1404,4.349146178460269E-6,
1087,131834,7453,0.0,
1088,131835,4701,1.7714563624999843E-7,
1089,131836,5223,9.659261588724257E-8,
1090,131837,1405,0.0,
1091,131838,3404,0.0,
1092,131839,2535,0.0,
1093,131840,32853,0.0,
1094,131850,1917,0.0,
1095,131860,15834,0.0,
1096,131870,27761,6.360789392556569E-10,
1097,131880,10768,1.738167995553876E-7,
1098,131890,16897,0.0,
1099,131901,1754,1.2750837585801954E-4,
1100,131902,12990,7.239638711662268E-7,
1101,131903,215,4.556592238657041E-6,
1102,131904,13485,2.050665863454021E-7,
1103,131905,9074,0.0,
1104,131906,15847,4.3908159576001846E-8,
1105,131907,4419,5.8331464354226476E-8,
1106,131908,22888,4.757530434262165E-8,
1107,131909,8787,1.8572378941130568E-5,
1108,132110,12959,1.7622664288018586E-5,
1109,132120,8133,3.220126762022843E-6,
1110,132130,10012,3.769044455650741E-6,
1111,132140,8201,7.0874688583611586E-6,
1112,132150,13248,4.82168427147189E-6,
1113,132160,16791,2.478568983697951E-6,
1114,132170,26204,3.360589497098319E-5,
1115,132180,13732,0.0,
1116,132190,10365,3.275651282238753E-8,
1117,132210,5805,0.0,
1118,132221,1643,0.0,
1119,132222,5576,0.0,
1120,132223,2700,0.0,
1121,132224,7616,0.0,
1122,132225,3453,0.0,
1123,132226,56987,0.0,
1124,132227,30136,0.0,
1125,132228,6845,0.0,
1126,132229,43836,0.0,
1127,132230,5751,0.0,
1128,132241,319,3.875667702157763E-5,
1129,132242,110959,3.9484446060951414E-8,
1130,132243,5114,5.526170318490778E-8,
1131,132244,41565,4.3065871741992496E-8,
1132,132245,13833,7.658273708734954E-8,
1133,132246,23499,0.0,
1134,132247,57331,0.0,
1135,132248,17409,0.0,
1136,132249,48167,4.113881930793047E-8,
1137,132251,9111,2.7067623307649662E-8,
1138,132252,10382,0.0,
1139,132253,1600,0.0,
1140,132254,3695,0.0,
1141,132255,3579,0.0,
1142,132256,10074,0.0,
1143,132257,1050,0.0,
1144,132258,49121,0.0,
1145,132259,7060,0.0,
1146,132261,5095,0.0,
1147,132262,19770,0.0,
1148,132263,10728,0.0,
1149,132264,21755,0.0,
1150,132265,32490,3.3985089219566214E-8,
1151,132266,16684,5.440574830270855E-6,
1152,132267,2290,2.1989708535610416E-7,
1153,132268,16265,3.8401948644371504E-7,
1154,132269,50179,6.82268355222127E-8,
1155,132270,11902,0.0,
1156,132281,2055,0.0,
1157,132282,8164,0.0,
1158,132283,10589,0.0,
1159,132284,6191,0.0,
1160,132285,32409,2.2841568233393248E-7,
1161,132286,5085,0.0,
1162,132287,3959,0.0,
1163,132288,5647,1.8467324032162053E-7,
1164,132289,8978,4.505046477964941E-7,
1165,132291,21955,1.7868353476266314E-7,
1166,132292,22986,1.04279513164976E-6,
1167,132293,874,2.9455799513979505E-6,
1168,132294,23415,1.8936049593320143E-6,
1169,132295,2221,0.0,
1170,132296,55095,1.262147930434017E-7,
1171,132297,5317,0.0,
1172,132298,15281,0.0,
1173,132299,48129,2.3470291551329925E-8,
1174,132301,2065,0.0,
1175,132302,17430,0.0,
1176,132303,8034,0.0,
1177,132304,13322,0.0,
1178,132305,669,0.0,
1179,132306,4814,0.0,
1180,132307,2797,0.0,
1181,132308,27021,7.248461361812702E-8,
1182,132309,2706,9.832244797003838E-8,
1183,132410,111,0.0,
1184,132421,3252,0.0,
1185,132422,20282,0.0,
1186,132423,8051,0.0,
1187,132424,14989,0.0,
1188,132425,695,0.0,
1189,132426,20327,0.0,
1190,132427,4403,0.0,
1191,132428,4263,0.0,
1192,132429,7450,0.0,
1193,132430,1000,0.0,
1194,132440,34930,0.0,
1195,132450,26990,2.4818704737723833E-7,
1196,132461,15429,9.09459183865767E-7,
1197,132462,32766,6.600344848890741E-8,
1198,132463,9050,1.0655486704462173E-6,
1199,132464,7441,0.0,
1200,132465,1966,1.6830516253557827E-7,
1201,132466,4956,0.0,
1202,132467,3131,0.0,
1203,132468,11685,4.676358024714894E-6,
1204,132469,11970,1.3175948875700763E-6,
1205,132470,8921,3.875668438820009E-7,
1206,132480,31885,1.087413499811053E-6,
1207,132491,1366,0.0,
1208,132492,5209,0.0,
1209,132493,6581,0.0,
1210,132494,2659,0.0,
1211,132495,15660,6.183958819230855E-7,
1212,132496,2133,8.9969980385245E-6,
1213,132497,494,3.3903456370850275E-6,
1214,132498,4326,4.336364751908211E-6,
1215,132499,8032,8.381085883692619E-7,
1216,132500,16410,0.0,
1217,132611,5106,0.0,
1218,132612,25630,0.0,
1219,132613,5244,0.0,
1220,132614,14102,0.0,
1221,132615,389,0.0,
1222,132616,15733,1.0873550335139285E-7,
1223,132617,4461,1.24785001425353E-7,
1224,132618,29458,0.0,
1225,132619,3777,0.0,
1226,132621,4099,3.181132777949764E-7,
1227,132622,11857,5.810779408325433E-7,
1228,132623,4285,0.0,
1229,132624,3101,0.0,
1230,132625,389,0.0,
1231,132626,1422,0.0,
1232,132627,5692,0.0,
1233,132628,1844,0.0,
1234,132629,4050,0.0,
1235,132631,9481,1.0750004163757139E-6,
1236,132632,30800,2.3982343395870403E-6,
1237,132633,7903,2.3369964396206396E-5,
1238,132634,5666,0.0,
1239,132635,1413,0.0,
1240,132636,16200,4.8190087497270704E-8,
1241,132637,6095,0.0,
1242,132638,5204,0.0,
1243,132639,106,0.0,
1244,132641,12911,1.409547718814416E-7,
1245,132642,14023,0.0,
1246,132643,2290,0.0,
1247,132644,3691,0.0,
1248,132645,5980,0.0,
1249,132646,1560,0.0,
1250,132647,529,0.0,
1251,132648,3542,0.0,
1252,132649,2888,0.0,
1253,132650,27787,1.3842935420837668E-6,
1254,132661,12993,0.0,
1255,132662,6957,0.0,
1256,132663,4588,1.3418675339894787E-7,
1257,132664,20985,0.0,
1258,132665,597,0.0,
1259,132666,8578,0.0,
1260,132667,10022,0.0,
1261,132668,6750,0.0,
1262,132669,23573,0.0,
1263,132670,3374,0.0,
1264,132681,31,0.0,
1265,132682,24910,0.0,
1266,132683,2645,0.0,
1267,132684,28207,0.0,
1268,132685,8593,0.0,
1269,132686,62254,0.0,
1270,132687,3789,0.0,
1271,132688,23557,0.0,
1272,132689,43379,0.0,
1273,132691,15066,0.0,
1274,132692,10762,0.0,
1275,132693,442,0.0,
1276,132694,20739,0.0,
1277,132695,3997,0.0,
1278,132696,29193,0.0,
1279,132697,37782,0.0,
1280,132698,19492,0.0,
1281,132699,26113,2.716791442408304E-9,
1282,132710,1953,1.3866942653488823E-6,
1283,132721,41,4.2252556788834556E-5,
1284,132722,16757,0.0,
1285,132723,8633,2.9617740922007633E-7,
1286,132724,51521,0.0,
1287,132725,7172,0.0,
1288,132726,24916,0.0,
1289,132727,5825,0.0,
1290,132728,46216,0.0,
1291,132729,59964,0.0,
1292,132730,1380,4.050681933427566E-7,
1293,132741,7096,0.0,
1294,132742,4456,0.0,
1295,132743,2855,0.0,
1296,132744,38189,0.0,
1297,132745,3989,0.0,
1298,132746,7577,0.0,
1299,132747,4885,0.0,
1300,132748,8784,0.0,
1301,132749,18814,0.0,
1302,132751,4610,0.0,
1303,132752,3507,0.0,
1304,132753,1920,0.0,
1305,132754,5072,0.0,
1306,132755,1571,0.0,
1307,132756,61075,0.0,
1308,132757,23629,7.05911916227325E-8,
1309,132758,62211,0.0,
1310,132759,13031,0.0,
1311,132761,43981,0.0,
1312,132762,25367,0.0,
1313,132763,20434,0.0,
1314,132764,15028,0.0,
1315,132765,1838,0.0,
1316,132766,9627,8.994057274934476E-7,
1317,132767,10471,0.0,
1318,132768,7784,2.785838577319494E-7,
1319,132769,6666,2.7724294327721975E-6,
1320,132770,7272,0.0,
1321,132781,1236,0.0,
1322,132782,6801,0.0,
1323,132783,64924,1.700591292584906E-8,
1324,132784,6077,0.0,
1325,132785,3652,0.0,
1326,132786,6724,0.0,
1327,132787,2758,0.0,
1328,132788,4069,0.0,
1329,132789,25503,3.3933580763844653E-7,
1330,132791,6055,0.0,
1331,132792,69368,4.546913359203006E-7,
1332,132793,44948,4.6316886133705054E-7,
1333,132794,60667,1.6215526593167077E-8,
1334,132795,1144,0.0,
1335,132796,36367,6.166306256125457E-8,
1336,132797,19754,0.0,
1337,132798,33473,1.1638679044578516E-8,
1338,132799,95726,1.0570925764103156E-8,
1339,132810,4558,0.0,
1340,132820,11310,0.0,
1341,132830,21102,1.1383490692800212E-6,
1342,132841,5759,0.0,
1343,132842,6864,0.0,
1344,132843,5266,0.0,
1345,132844,3663,0.0,
1346,132845,98,0.0,
1347,132846,5557,0.0,
1348,132847,22720,0.0,
1349,132848,7981,2.940367192291257E-6,
1350,132849,12511,0.0,
1351,132850,6963,0.0,
1352,132861,531,0.0,
1353,132862,1903,0.0,
1354,132863,54,0.0,
1355,132864,4166,6.967988950253518E-7,
1356,132865,10176,5.728345521548908E-7,
1357,132866,3672,0.0,
1358,132867,13286,7.932800832607485E-6,
1359,132868,1974,0.0,
1360,132869,5770,2.6152274077601543E-5,
1361,132870,15752,4.21371486522671E-8,
1362,132881,1191,0.0,
1363,132882,18934,8.053160167209714E-8,
1364,132883,5211,0.0,
1365,132884,20242,1.43812336843394E-7,
1366,132885,238,0.0,
1367,132886,8369,1.6511170494476942E-7,
1368,132887,535,0.0,
1369,132888,8406,3.8722649565370695E-8,
1370,132889,14950,3.6261894019641586E-8,
1371,132891,1271,0.0,
1372,132892,10214,0.0,
1373,132893,7328,0.0,
1374,132894,4993,0.0,
1375,132895,3390,0.0,
1376,132896,8887,1.0837250342563823E-6,
1377,132897,8090,0.0,
1378,132898,9881,0.0,
1379,132899,8213,0.0,
1380,132910,12700,0.0,
1381,132920,13266,2.6328377691993575E-8,
1382,132930,3022,0.0,
1383,132941,9673,0.0,
1384,132942,9494,0.0,
1385,132943,2864,0.0,
1386,132944,23082,5.308063529126291E-7,
1387,132945,833,0.0,
1388,132946,62650,3.107278311299526E-6,
1389,132947,14389,1.2844542985594557E-6,
1390,132948,33111,1.1007562471339341E-8,
1391,132949,39169,4.939609615371204E-6,
1392,132951,3831,0.0,
1393,132952,5593,0.0,
1394,132953,6291,0.0,
1395,132954,6058,0.0,
1396,132955,16674,0.0,
1397,132956,6539,0.0,
1398,132957,559,0.0,
1399,132958,9035,0.0,
1400,132959,7763,0.0,
1401,132960,31967,3.857131488308421E-7,
1402,132971,47968,1.2384317772674842E-6,
1403,132972,11614,5.0124528555267645E-5,
1404,132973,23468,1.6914147668754903E-6,
1405,132974,8806,5.74900579690878E-8,
1406,132975,1257,0.0,
1407,132976,12623,8.890934440340433E-7,
1408,132977,2041,5.890046529326745E-7,
1409,132978,11307,2.940445663584776E-7,
1410,132979,1010,9.830412497929614E-8,
1411,132980,21672,5.760110587597606E-7,
1412,132991,4020,3.3156750708373567E-7,
1413,132992,9455,2.1200114931899087E-6,
1414,132993,3616,0.0,
1415,132994,5779,1.1774157184005763E-7,
1416,132995,1723,0.0,
1417,132996,9883,4.086441513656751E-6,
1418,132997,21195,1.4124306077520024E-6,
1419,132998,6887,0.0,
1420,132999,12800,9.73634639164235E-7,
1421,133100,23877,1.811493716029329E-5,
1422,133201,15918,3.692808460279536E-7,
1423,133202,2770,0.0,
1424,133203,25,0.0,
1425,133204,18801,0.0,
1426,133205,4840,0.0,
1427,133206,4532,1.6277523897989998E-7,
1428,133207,4360,2.9239232030612994E-6,
1429,133208,7332,6.320180603319921E-8,
1430,133209,11186,4.748413046785723E-8,
1431,133301,10760,3.862152196672386E-6,
1432,133302,29224,4.884262451975691E-8,
1433,133303,464,1.3938352358192292E-5,
1434,133304,5221,5.192778627361028E-7,
1435,133305,588,1.6422927328238205E-6,
1436,133306,4374,4.089777031058275E-5,
1437,133307,266,4.864470175754959E-6,
1438,133308,10586,1.0210465227443096E-5,
1439,133309,350,1.2903010107285337E-6,
1440,133410,12416,1.4565920997617515E-7,
1441,133421,1718,6.32565050910379E-10,
1442,133422,8733,0.0,
1443,133423,2494,2.4090000282497494E-7,
1444,133424,2603,6.075291493178147E-8,
1445,133425,8479,3.7588103823490035E-7,
1446,133426,4165,0.0,
