system:index,PfafIDrunoff_annua,countrunoff_annua,meanrunoff_annua,.geo
12223,633044,15336,0.14795329988077013,
12224,633045,6033,0.09917438816995942,
12225,633046,7009,0.14002202867243482,
12226,633047,1183,0.09436940401003986,
12227,633048,4254,0.040825438926062114,
12228,633049,10849,0.05070069873713404,
12229,633050,21582,0.1077980287130773,
12230,633061,8787,0.08478694577774924,
12231,633062,11684,0.12613779436612435,
12232,633063,2656,0.10790119510576245,
12233,633064,3921,0.12907267479475212,
12234,633065,3411,0.11659091922444223,
12235,633066,7039,0.16948474931857788,
12236,633067,2439,0.10995508071767572,
12237,633068,2720,0.21630603434471085,
12238,633069,5661,0.24154512002878328,
12239,633071,12204,0.13113340200108875,
12240,633072,4890,0.20783036809262614,
12241,633073,766,0.3495506050214676,
12242,633074,3467,0.2050448247737351,
12243,633075,3460,0.1758899973496918,
12244,633076,4874,0.16769290365685482,
12245,633077,1356,0.21702496048171357,
12246,633078,3811,0.20332033281323691,
12247,633079,864,0.4170986900981164,
12248,633080,23214,0.12962078938774502,
12249,633091,6160,0.512390419176798,
12250,633092,8859,0.2188401712192745,
12251,633093,8386,0.4034797971745643,
12252,633094,7936,0.28609287226012275,
12253,633095,4835,0.6405809128194393,
12254,633096,4970,0.4167481059471053,
12255,633097,111,0.6906770353696734,
12256,633098,4340,0.32456807366759727,
12257,633099,5113,0.25766222277422235,
12258,634111,6908,0.08346997225504442,
12259,634112,3178,0.21527099154624313,
12260,634113,2801,0.11928456917299661,
12261,634114,9331,0.09631527724667861,
12262,634115,4371,0.06435415095592396,
12263,634116,2817,0.12263712760638097,
12264,634117,6414,0.03816986960297992,
12265,634118,11536,0.06124447408710228,
12266,634119,7324,0.03789299105417307,
12267,634120,19891,0.13211423065217207,
12268,634130,20474,0.03963563761005688,
12269,634140,16251,0.06719893384592886,
12270,634150,30405,0.029971913571969662,
12271,634160,17190,0.06121079259667656,
12272,634170,25495,0.012945801437311916,
12273,634180,20967,0.11927895933035838,
12274,634191,971,0.010560693096486941,
12275,634192,15896,0.0812855912034804,
12276,634193,500,0.011296560268350984,
12277,634194,13386,0.08764933960443325,
12278,634195,3668,0.03506328424826892,
12279,634196,6401,0.12211026677768692,
12280,634197,84,0.03852608488081082,
12281,634198,2606,0.09357521818138002,
12282,634199,1491,0.07539795653803229,
12283,634201,9537,0.16665307797833653,
12284,634202,27250,0.2459801925035442,
12285,634203,16054,0.33018365990910564,
12286,634204,9858,0.4092141159657657,
12287,634205,346,0.3253156031530557,
12288,634206,6553,0.41454984194771904,
12289,634207,8880,0.15552133880001254,
12290,634208,7585,0.2498720411682354,
12291,634209,6047,0.19052089038265313,
12292,634301,1793,0.1670815167724775,
12293,634302,20567,0.25429041269325803,
12294,634303,2921,0.2815168004932675,
12295,634304,2308,0.28973294401345956,
12296,634305,2731,0.3052994707463327,
12297,634306,5991,0.22468609045983667,
12298,634307,1033,0.31403609678690186,
12299,634308,4948,0.24039313694954745,
12300,634309,7026,0.2582946596973986,
12301,634401,569,0.3165999888271451,
12302,634402,1336,0.31748339165684697,
12303,634403,3974,0.34790893672566825,
12304,634404,23616,0.1927468701322137,
12305,634405,4314,0.20225128934197842,
12306,634406,4407,0.13425114822733816,
12307,634407,154,0.14595417372963507,
12308,634408,938,0.16521032734452984,
12309,634409,1921,0.15062074713718354,
12310,634501,3971,0.29929420486723235,
12311,634502,4407,0.2615370801687258,
12312,634503,281,0.2553443447995988,
12313,634504,8188,0.25986115947699046,
12314,634505,167,0.2253723689810113,
12315,634506,2209,0.19958701069406387,
12316,634507,2033,0.196909356558931,
12317,634508,20787,0.20365329237536636,
12318,634509,2506,0.2759238763966658,
12319,634601,1438,0.2629333466672818,
12320,634602,7286,0.2972645330359314,
12321,634603,614,0.2393846599456745,
12322,634604,12023,0.3271043686005495,
12323,634605,4387,0.2642908348423777,
12324,634606,2614,0.3149270769808257,
12325,634607,1442,0.3032848257351846,
12326,634608,1163,0.32100555121576674,
12327,634609,6281,0.3371742767150558,
12328,634701,14299,0.2828310250977807,
12329,634702,4876,0.1376360122306547,
12330,634703,650,0.30178392590213277,
12331,634704,2739,0.17207722381751933,
12332,634705,2777,0.29776089705084935,
12333,634706,2038,0.1565699655164969,
12334,634707,411,0.3085940570964275,
12335,634708,30591,0.26940723213949147,
12336,634709,4550,0.3103806242878774,
12337,634801,5129,0.26279934196270865,
12338,634802,7237,0.42781782077936864,
12339,634803,1645,0.36553116018491627,
12340,634804,2664,0.46759274307281146,
12341,634805,3390,0.46158915294704334,
12342,634806,22455,0.5203479637555151,
12343,634807,8793,0.4301182998148943,
12344,634808,2010,0.30119576976163476,
12345,634809,1743,0.38516560169604325,
12346,634910,8791,0.3117711829763812,
12347,634920,10595,0.36696562315568676,
12348,634930,621,0.35788352764571696,
12349,634940,34370,0.4964004046738272,
12350,634950,6621,0.32125203632400584,
12351,634960,7203,0.6831466214434382,
12352,634970,10226,0.5478284369017903,
12353,634980,36412,0.58346774291406,
12354,634990,16925,0.5629978268247101,
12355,635110,6749,0.30590960532372596,
12356,635120,19189,0.06412178039350072,
12357,635130,11259,0.30478295824618074,
12358,635141,6553,0.16469911975581275,
12359,635142,2830,0.013250599143795148,
12360,635143,4710,0.05292384853711323,
12361,635144,2315,0.04464962844808799,
12362,635145,8362,0.05574857242372895,
12363,635146,3845,0.05789262653071875,
12364,635147,2139,0.12854417894081122,
12365,635148,7861,0.08994635496242544,
12366,635149,4172,0.11561758462140452,
12367,635150,19960,0.2513092489539836,
12368,635161,828,0.10299439131841337,
12369,635162,14723,0.11299229981030895,
12370,635163,4609,0.18063648824443276,
12371,635164,5759,0.24772887599512228,
12372,635165,1111,0.21081363841138023,
12373,635166,7064,0.1632976658795579,
12374,635167,20216,0.2478398940087869,
12375,635168,3496,0.09648125824235232,
12376,635169,7466,0.2701865181751994,
12377,635170,4271,0.29221608540630845,
12378,635180,8408,0.306132828810593,
12379,635190,8695,0.5190457836546677,
12380,635201,2742,0.6618341676757231,
12381,635202,6373,0.15681181835994748,
12382,635203,4052,0.09796843540105994,
12383,635204,2515,0.1759305985526649,
12384,635205,5824,0.209855017332866,
12385,635206,2667,0.24538373826987536,
12386,635207,6639,0.18741444966997356,
12387,635208,23432,0.2050419460598645,
12388,635209,12301,0.2822526862699279,
12389,635301,269,0.6867960515391959,
12390,635302,1913,0.40981525235758903,
12391,635303,81,0.48451005043490386,
12392,635304,5758,0.2723299459711789,
12393,635305,915,0.5438194478905792,
12394,635306,2118,0.510621820597607,
12395,635307,475,0.24028030487970878,
12396,635308,38166,0.2403149198560436,
12397,635309,21,0.19409328156878236,
12398,635401,36806,0.19942094791957723,
12399,635402,19868,0.3456036558933748,
12400,635403,1019,0.2817298024652437,
12401,635404,4248,0.2973925103726209,
12402,635405,259,0.275636050218744,
12403,635406,3819,0.33509951905561197,
12404,635407,954,0.2655412419108277,
12405,635408,6245,0.3094641448706898,
12406,635409,13120,0.38347215957715525,
12407,635501,12023,0.27040727516140173,
12408,635502,7193,0.23949503865592003,
12409,635503,63,0.12174426817112162,
12410,635504,7895,0.23336903558330255,
12411,635505,7034,0.28466058777110714,
12412,635506,19064,0.22063269758239198,
12413,635507,6868,0.276352784416929,
12414,635508,15536,0.2950655687307221,
12415,635509,5439,0.20840276192956264,
12416,635601,14052,0.3247117163042312,
12417,635602,10956,0.37707518862142425,
12418,635603,11217,0.31184122784545726,
12419,635604,15418,0.3713403021861155,
12420,635605,7447,0.4023643992352806,
12421,635606,12973,0.5562973263673493,
12422,635607,1266,0.38786267715464096,
12423,635608,6728,0.5817107415237032,
12424,635609,22361,0.5299315634655103,
12425,635700,25795,0.4395160911756446,
12426,635801,1604,0.3067414678314978,
12427,635802,10162,0.45985697327071057,
12428,635803,1099,0.3102499765421658,
12429,635804,3977,0.5188952635816849,
12430,635805,549,0.3669233287923809,
12431,635806,10862,0.566658228150758,
12432,635807,5480,0.4517811869052234,
12433,635808,10785,0.6569675444283011,
12434,635809,27331,0.6546792922182061,
12435,635900,26291,0.5871381459830712,
12436,641101,4367,1.2661737521370733,
12437,641102,31718,0.6739536049718087,
12438,641103,15961,1.1720237163422966,
12439,641104,19682,0.6719343537988004,
12440,641105,8453,0.7123451002043851,
12441,641106,6179,0.6679945094678463,
12442,641107,22453,0.6892510344713714,
12443,641108,11728,0.680703842883249,
12444,641109,16,1.1312089492966935,
12445,641201,4123,0.5940094224897745,
12446,641202,35157,0.8293876534125776,
12447,641203,4658,0.6520845501347642,
12448,641204,4865,0.8829966880509913,
12449,641205,6683,0.728595967793665,
12450,641206,3662,0.784241052096578,
12451,641207,352,0.7851258027608201,
12452,641208,13587,0.8053404076993113,
12453,641209,22941,0.8242424213287524,
12454,641300,32559,0.7193300956112834,
12455,641401,2688,0.5848228202916598,
12456,641402,7653,0.5588550166135887,
12457,641403,11676,0.5532035746479094,
12458,641404,10353,0.457495176276461,
12459,641405,10498,0.41365954876334,
12460,641406,10557,0.512566999006451,
12461,641407,3900,0.4485790623209918,
12462,641408,7560,0.39588377954481985,
12463,641409,12993,0.38728559662662443,
12464,641501,1870,0.4287583755992994,
12465,641502,2660,0.6541125896662293,
12466,641503,14795,0.5320058114051754,
12467,641504,18940,0.4702776301911214,
12468,641505,2416,0.617466874709649,
12469,641506,2581,0.4481639743009331,
12470,641507,6212,0.45720598024888054,
12471,641508,4302,0.280638760310439,
12472,641509,83,0.5129568105563888,
12473,641601,7987,0.49926701845629445,
12474,641602,3806,0.44785790993509517,
12475,641603,765,0.6711943740857227,
12476,641604,4593,0.3191487688126563,
12477,641605,11,0.6458682417869568,
12478,641606,19202,0.40102926836934677,
12479,641607,19831,0.5207881808054615,
12480,641608,22232,0.46496812773772483,
12481,641609,19794,0.38387995363911115,
12482,641700,619,0.3781840000194791,
12483,641811,7021,0.2673156888466326,
12484,641812,11821,0.5249527810238257,
12485,641813,6524,0.3879497182386686,
12486,641814,4668,0.5686108564912297,
12487,641815,6347,0.4745527318372758,
12488,641816,16337,0.6147583715061574,
12489,641817,1810,0.6441163169018692,
12490,641818,5105,0.5676951832736105,
12491,641819,3796,0.5960641063345549,
12492,641820,19796,0.7881081561122032,
12493,641830,6,0.15641452372074127,
12494,641840,16667,0.6958947114673799,
12495,641850,8909,0.1734342283886725,
12496,641861,6734,0.669283718126385,
12497,641862,10736,0.8328729682232372,
12498,641863,9021,0.8043045266650648,
12499,641864,6836,0.8044543873977222,
12500,641865,976,0.7334843485026553,
12501,641866,7770,0.6729288221264639,
12502,641867,4917,0.5494251071087518,
12503,641868,8201,0.6226877290216445,
12504,641869,8264,0.5877299032883063,
12505,641871,963,-1.7640182544716354,
12506,641872,9368,0.8072930725091746,
12507,641873,21382,0.8410709700951412,
12508,641874,7442,0.9226655360644028,
12509,641875,907,0.9236804916509416,
12510,641876,14293,0.760576532859934,
12511,641877,47573,0.7678085385354616,
12512,641878,10898,1.042138500180215,
12513,641879,32571,1.0164125322039002,
12514,641880,17690,0.8550254727551959,
12515,641890,19547,0.7921433188530315,
12516,641900,17477,0.3164081760186845,
12517,642110,1985,0.29095614643266493,
12518,642120,30412,0.2909441112622977,
12519,642130,2514,0.2725811788025417,
12520,642140,29889,0.41087035603025873,
12521,642150,603,0.12850455801754926,
12522,642160,12902,0.24592838837062164,
12523,642170,18126,0.19274667504751736,
12524,642180,38506,0.07729349966922067,
12525,642181,63,0.0870444703670235,
12526,642182,20748,0.288648498409643,
12527,642183,7327,0.11943499295777078,
12528,642184,18118,0.13553942305927202,
12529,642185,2864,0.039562456908813624,
12530,642186,6427,0.020313144007274297,
12531,642187,7325,0.07261400143439066,
12532,642188,2394,0.28085717983220826,
12533,642189,1973,0.25953935146699864,
12534,642190,3638,0.18964455833756347,
12535,642210,295,0.22693644866091403,
12536,642220,20627,0.3598705371458607,
12537,642230,36000,0.3692195549570182,
12538,642241,19005,0.2607341824831648,
12539,642242,8871,0.23685158674086085,
12540,642243,7901,0.20731629265468396,
12541,642244,11832,0.09199199432694527,
12542,642245,4634,0.13898467108719142,
12543,642246,11351,0.1298578714745104,
12544,642247,1314,0.16571516336046724,
12545,642248,10860,0.09415518856594872,
12546,642249,16924,0.06389911805730179,
12547,642250,20987,0.17351151586162633,
12548,642260,27744,0.02143297003203967,
12549,642270,4041,0.019642834737510804,
12550,642280,21773,0.17353788786261837,
12551,642291,3499,0.04728002693749436,
12552,642292,5538,0.20855825092121238,
12553,642293,21854,0.1450526587622453,
12554,642294,9084,0.2513461575619245,
12555,642295,4051,0.33746537236372387,
12556,642296,17078,0.27490543003990714,
12557,642297,6809,0.4448600066529873,
12558,642298,2780,0.3023156060463392,
12559,642299,2537,0.5290299928700759,
12560,642310,34079,0.48012161329300396,
12561,642320,35690,0.5255518360917558,
12562,642330,15171,0.34622853684432553,
12563,642340,22883,0.2859699255632834,
12564,642351,89,0.5069190866541711,
12565,642352,9211,0.5157854723317158,
12566,642353,4949,0.4902634705545287,
12567,642354,15049,0.3288549344689936,
12568,642355,26,0.5518306091973952,
12569,642356,9207,0.4515014370105006,
12570,642357,5975,0.5150261053847444,
12571,642358,3848,0.5205387318936515,
12572,642359,80,0.5229582188240355,
12573,642360,27406,0.2842564523109229,
12574,642370,55,0.6544370523043015,
12575,642380,27956,0.15332415978440647,
12576,642390,274,0.44243341156179616,
12577,642400,27204,0.035521358036777834,
12578,642410,6734,0.5078052557245897,
12579,642421,5053,0.45880784119425083,
12580,642422,42010,0.09246273163406406,
12581,642423,23461,0.11486841665712993,
12582,642424,32123,0.23314191598097253,
12583,642425,6,0.11728436690526399,
12584,642426,3804,0.2608273393884675,
12585,642427,11233,0.2573910714751459,
12586,642428,8164,0.30984060442981204,
12587,642429,10629,0.1913114451355753,
12588,642431,139,0.5081316240426347,
12589,642432,5793,0.6348828527605145,
12590,642433,3250,0.43542940238554273,
12591,642434,38437,0.4718557120402196,
12592,642435,72,0.3605855031292189,
12593,642436,11880,0.4513269052213043,
12594,642437,14076,0.37367701742688647,
12595,642438,71474,0.16892004886218115,
12596,642439,11298,0.3943979000237455,
12597,642441,97,0.48444669267608537,
12598,642442,7434,0.2505901418261901,
12599,642443,45094,0.20115109390491714,
12600,642444,29147,0.21574299919966036,
12601,642445,7566,0.22602849371013062,
12602,642446,26585,0.07998527301104168,
12603,642447,6340,0.036713310106404315,
12604,642448,3607,0.03211980852099375,
12605,642449,17762,0.019190781401407318,
12606,642451,46007,0.40794800231315054,
12607,642452,25902,0.2585789448385195,
12608,642453,3194,0.3533541997592603,
12609,642454,23362,0.22873684794187304,
12610,642455,41127,0.3767914342775614,
12611,642456,27454,0.1563417012928099,
12612,642457,116960,0.3406495959994157,
12613,642458,20426,0.2773908462014735,
12614,642459,29103,0.28461765002953954,
12615,642461,6323,0.15646020576590902,
12616,642462,28394,0.05412926164414576,
12617,642463,198,0.15514324519546005,
12618,642464,5015,0.10378035360648381,
12619,642465,371,0.18854659022676584,
12620,642466,18070,0.07078722273953143,
12621,642467,7509,0.10432018791207907,
12622,642468,18855,0.03590408287599502,
12623,642469,12594,0.06601840462786597,
12624,642471,6,0.21838287264108658,
12625,642472,87352,0.2150658885209865,
12626,642473,5284,0.251261015533061,
12627,642474,52959,0.43273769780064264,
12628,642475,1254,0.27098910668119736,
12629,642476,39410,0.34845945618387053,
12630,642477,32,0.243666374997731,
12631,642478,46560,0.38550235410043154,
12632,642479,28286,0.26900224497496333,
12633,642481,2423,0.36300424395996495,
12634,642482,64948,0.30471691058423106,
12635,642483,17022,0.3919647558481767,
12636,642484,9713,0.4296937291811974,
12637,642485,2805,0.4453872435719154,
12638,642486,13245,0.48178486773369017,
12639,642487,10758,0.4637061739951185,
12640,642488,11972,0.6613912444428176,
12641,642489,19990,0.602301001305669,
12642,642491,6679,0.3381740926552299,
12643,642492,9266,0.34373116953256794,
12644,642493,443,0.30685020159793924,
12645,642494,67081,0.6058223321708494,
12646,642495,30753,0.44420091114063476,
12647,642496,5409,0.5764144569850459,
12648,642497,1787,0.5719525814075451,
12649,642498,6039,0.408450725214801,
12650,642499,5248,0.5857390392509518,
12651,642511,13617,0.5850008749449687,
12652,642512,3762,0.7547558698862794,
12653,642513,30586,0.3911343802322338,
12654,642514,3292,0.3717069668837449,
12655,642515,894,0.639196938635585,
12656,642516,3285,0.5885515694661521,
12657,642517,1092,0.691082997676775,
12658,642518,8667,0.4460119538314137,
12659,642519,18,0.6781916266764434,
12660,642521,18276,0.8355701035768255,
12661,642522,9723,1.0063776108392355,
12662,642523,8781,0.9188002872209551,
12663,642524,6094,0.7831291669240003,
12664,642525,14139,0.6132182212205889,
12665,642526,3549,0.6615332534047631,
12666,642527,5994,0.6921858488053826,
12667,642528,12722,0.6901388490129723,
12668,642529,8145,0.7472069277733467,
12669,642530,37073,0.5693257653895352,
12670,642540,33317,0.7084112628334169,
12671,642550,29765,0.5364756943575607,
12672,642561,17858,0.38973942624762675,
12673,642562,2110,0.47920266684462365,
12674,642563,1797,0.51630931014762,
12675,642564,4678,0.5652788534944909,
12676,642565,1330,0.52475843440283,
12677,642566,2093,0.5475315224182735,
12678,642567,697,0.5436076939917638,
12679,642568,3663,0.348029373922398,
12680,642569,12589,0.48297193818364254,
12681,642570,2644,0.3218673263768747,
12682,642581,2494,0.30009556724021336,
12683,642582,2826,0.3556721118071885,
12684,642583,7694,0.4233037503674797,
12685,642584,8267,0.38369149677765946,
12686,642585,939,0.4032009785246833,
12687,642586,13737,0.4585514480809151,
12688,642587,7725,0.4721312435251578,
12689,642588,1483,0.6340876392737913,
12690,642589,2410,0.563276061793352,
12691,642590,3336,0.32763991809826293,
12692,642610,30511,0.41330969747270124,
12693,642620,31816,0.5035124240738796,
12694,642630,2194,0.4986050770010121,
12695,642640,12268,0.3993874247376464,
12696,642650,4622,0.5695903474417003,
12697,642660,11410,0.44279038341604937,
12698,642670,1117,0.4342543026438215,
12699,642680,10836,0.3822847508669753,
12700,642690,24446,0.3817239563320893,
12701,642710,13605,0.36675268664878663,
12702,642721,3709,0.2805003787432094,
12703,642722,17262,0.2670619124502551,
12704,642723,9368,0.2335978660399565,
12705,642724,780,0.2572780506904474,
12706,642725,691,0.37014787914198066,
12707,642726,5639,0.4322668230979203,
12708,642727,2016,0.4559633545099886,
12709,642728,928,0.28580728174830977,
12710,642729,1516,0.2903721804558608,
12711,642730,19780,0.35761478706247257,
12712,642740,27872,0.3179451965796205,
12713,642750,18341,0.3189312845455362,
12714,642760,31171,0.4345728708968625,
12715,642770,809,0.24763608732773618,
12716,642781,30551,0.3262958072423758,
12717,642782,3525,0.5939936747355717,
12718,642783,784,0.4283666971540387,
12719,642784,5091,0.5024025161103388,
12720,642785,10004,0.4480867404136242,
12721,642786,15935,0.5121432426480425,
12722,642787,4369,0.33940293126400956,
12723,642788,6691,0.5170533649235483,
12724,642789,13872,0.7639633766635772,
12725,642790,15260,0.39651138590451157,
12726,642811,7333,0.4581821529901626,
12727,642812,8862,0.3725092016833385,
12728,642813,1348,0.36949103689359397,
12729,642814,9205,0.3805423606438957,
12730,642815,5079,0.2989793773897781,
12731,642816,14715,0.4252277309326375,
12732,642817,90,0.4625967262669684,
12733,642818,16628,0.4734359901304352,
12734,642819,10845,0.34675784844246027,
12735,642820,17799,0.33173625238564014,
12736,642830,188,0.22842987154909303,
12737,642841,2784,0.25490329309831694,
12738,642842,1904,0.20427188951489708,
12739,642843,928,0.2495802661746903,
12740,642844,15760,0.434521844612435,
12741,642845,627,0.22569110059952258,
12742,642846,9891,0.5079089032044732,
12743,642847,6566,0.5139804745294133,
12744,642848,2595,0.5884033975310009,
12745,642849,1528,0.6172439492203202,
12746,642850,24102,0.5891109257303971,
12747,642861,240,0.5689037256677023,
12748,642862,5775,0.8105365325136037,
12749,642863,4619,0.6955588756588175,
12750,642864,4113,0.8309339529731066,
12751,642865,1577,0.6711104476634433,
12752,642866,5246,0.5921606967802968,
12753,642867,2390,0.589416344123264,
12754,642868,6654,0.5111134598690082,
12755,642869,10829,0.5897711972523194,
12756,642870,830,0.47481300885313704,
12757,642880,27271,0.4921793212820859,
12758,642891,1094,0.45048104408036255,
12759,642892,5542,0.52077454890606,
12760,642893,3849,0.2985281861765015,
12761,642894,1693,0.29676392281002895,
12762,642895,2083,0.3030038442161858,
12763,642896,3017,0.34195875555945493,
12764,642897,714,0.26006450224625055,
12765,642898,12915,0.47213930095649836,
12766,642899,14698,0.5746045629623882,
12767,642910,10321,0.5160217953304584,
12768,642920,12342,0.5867058129892647,
12769,642930,15122,0.2787959690761497,
12770,642941,6497,0.6115077582658774,
12771,642942,15833,0.6446512114492841,
12772,642943,1483,0.6545107514042512,
12773,642944,1264,0.6254973648080587,
12774,642945,7674,0.640655527319645,
12775,642946,2757,0.5738170489848751,
12776,642947,4444,0.5614765292934745,
12777,642948,2174,0.6476543017087178,
12778,642949,2566,0.654408940564089,
12779,642950,3187,0.4161742636249705,
12780,642960,8299,0.6643781965014086,
12781,642970,20482,0.6061465576828924,
12782,642980,31610,0.7289800220794014,
12783,642990,33030,0.627441276979056,
12784,643000,27188,0.34256420787104086,
12785,644011,13529,0.28205483272504467,
12786,644012,14340,0.20567044647201776,
12787,644013,20082,0.24822625536038065,
12788,644014,32449,0.1681894047641026,
12789,644015,15697,0.14448266672201462,
12790,644016,33927,0.09860634060504926,
12791,644017,11977,0.054000950294703455,
12792,644018,13260,0.16694251561643397,
12793,644019,18439,0.3353491671575099,
12794,644020,4367,0.03406104449615957,
12795,644021,21990,0.10686798643361757,
12796,644022,54718,0.07197740390485001,
12797,644023,116,0.29014524774893563,
12798,644024,16257,0.05403309489351791,
12799,644025,13120,0.03672484975010241,
12800,644026,28734,0.03874366494757965,
12801,644027,6246,0.03471569987323255,
12802,644028,31459,0.061460061693183896,
12803,644029,30712,0.10440296515942571,
12804,644030,31759,0.01986641986842401,
12805,651010,40390,0.1624970126155462,
12806,651020,17564,0.10043719060488637,
12807,651030,34597,0.10948443312255392,
12808,651040,33450,0.043463338069371256,
12809,651051,17773,0.0209137473335811,
12810,651052,14864,0.05076178983632143,
12811,651053,12823,0.04229036170506523,
12812,651054,811,0.06817070643350302,
12813,651061,33637,0.13717626687634707,
12814,651062,18663,0.26802366840860925,
12815,651063,15322,0.24881465362179722,
12816,651064,698,0.16885390583999496,
12817,651070,10663,0.31816080744876446,
12818,651080,25566,0.2013191544075333,
12819,651100,2,0.38520821928977966,
12820,651201,2723,0.09449219780019315,
12821,651202,15028,0.17717988901804227,
12822,651203,11201,0.2520919669157214,
12823,651204,33540,0.16846277051726077,
12824,651205,206,0.10900103751996976,
12825,651206,22575,0.39074441464394905,
12826,651207,26356,0.1277255971626862,
12827,651208,9441,0.07705668589670682,
12828,651209,3110,0.20243159862544238,
12829,651300,2501,0.22944412257402777,
12830,651400,25380,0.22014875252249497,
12831,651500,25447,0.3102211267143637,
12832,651600,15240,0.17702965495595838,
12833,651700,17118,0.13657304178562318,
12834,651800,14637,0.13950646870242625,
12835,651900,33984,0.1322891349627385,
12836,651901,3664,0.09014435515253758,
12837,651902,6892,0.2357796858719731,
12838,651903,467,0.12202759215443677,
12839,651904,1964,0.2806272659125634,
12840,651905,1130,0.3841012993068775,
12841,651906,1928,0.3472131054559859,
12842,651907,1314,0.3363274123766222,
12843,651908,2427,0.29947946074236703,
12844,651909,10961,0.14587000990841925,
12845,652001,23913,0.0060507115534386225,
12846,652002,7618,0.006717478761881506,
12847,652003,4680,0.04171108654001484,
12848,652004,2962,0.047135383510584564,
12849,652005,12001,0.035421177107043955,
12850,652100,41280,0.028832880495067353,
12851,652200,5198,5.128440368796529E-4,
12852,652201,8840,0.00107384253450995,
12853,652202,1404,-8.633433954667929E-4,
12854,652203,4884,-0.0031716655841318225,
12855,652204,3625,0.0028836159528206114,
12856,652205,17426,0.0340248231356715,
12857,652206,5166,0.20187481053832934,
12858,652207,7705,0.08939291563405553,
12859,652208,1282,0.15980317981615288,
12860,652209,5788,0.3556764760167851,
12861,652300,22543,0.016976442257285153,
12862,652301,23012,0.01536841304327534,
12863,652302,9434,0.008529397954395139,
12864,652303,6448,0.004227637294659634,
12865,652304,5634,0.012082769501394228,
12866,652305,2162,0.037088708610328126,
12867,652306,13878,0.001266301048405744,
12868,652307,429,0.014282684622632567,
12869,652308,1453,0.008447956911186614,
12870,652309,1223,0.007479350277435385,
12871,652401,15538,-5.82730167537794E-4,
12872,652402,5007,5.178886402673114E-5,
12873,652403,851,-0.16217080648978682,
12874,652404,8522,0.14462129477884353,
12875,652405,2480,-8.940527221985101E-4,
12876,652406,2060,0.004991000802060195,
12877,652407,82,0.005403044492545964,
12878,652408,3345,0.040621405404693056,
12879,652409,7489,0.19958373590227593,
12880,652500,10809,0.014183206864483393,
12881,652501,19548,9.685214197393876E-4,
12882,652502,12795,0.0050695988701847765,
12883,652503,583,7.882496464617807E-4,
12884,652504,16751,0.0035983200821310406,
12885,652505,3824,-0.0038316663541751754,
12886,652506,21463,0.03483509058086394,
12887,652507,6826,7.820507813534766E-4,
12888,652508,7589,0.01280782156025299,
12889,652509,9938,0.01601781030225844,
12890,652600,4003,0.01875468228999185,
12891,652601,3702,2.219528399371737E-4,
12892,652602,13598,0.046863755091852324,
12893,652603,31,-0.08507158748296907,
12894,652604,13091,0.027228213946959574,
12895,652605,9889,-0.011827138728198273,
12896,652606,9937,0.03946656096993995,
12897,652607,9748,0.025018700649016526,
12898,652608,4911,0.05224330449326289,
12899,652609,6660,0.08703303613371235,
12900,652700,10121,0.017016037264138147,
12901,652800,36706,0.03562050493574406,
12902,652900,2003,0.032819607589878654,
12903,652901,33,0.03364107418774123,
12904,652902,5373,0.044795680914060367,
12905,652903,7928,0.04848430172031207,
12906,652904,4195,0.022689802943952012,
12907,652905,7569,0.03628827657019731,
12908,652906,7529,0.02636246442629835,
12909,652907,10089,0.02787357158135001,
12910,652908,2459,0.008764206724144907,
12911,652909,2481,0.013769860539028428,
12912,653000,11900,0.013966616024967602,
12913,653010,5307,0.003082263977784882,
12914,653020,40526,0.004146914399751527,
12915,653030,7034,0.04463391353041086,
12916,653040,5453,0.019632755000858294,
12917,653050,24720,0.06056492788117863,
12918,653060,29505,0.06008946784632506,
12919,653070,40842,0.01499903689085845,
12920,653080,5857,0.033766170614766194,
12921,653090,33321,0.0020518437339551673,
12922,653100,13936,0.0474098183745779,
12923,653200,13846,0.009759793231820163,
12924,653210,40241,-0.0012901821760837166,
12925,653220,1875,0.008200830900162938,
12926,653221,1539,-0.02245006418153869,
12927,653222,3297,-0.022918056172460403,
12928,653223,3245,0.008001943853379592,
12929,653224,8124,0.09510086646809048,
12930,653225,406,0.01281938841310171,
12931,653226,14322,0.18554717617877126,
12932,653227,8120,0.04954956172835562,
12933,653228,3237,0.093430022270711,
12934,653229,12490,0.47679492908261056,
12935,653230,18067,0.0031815754723515965,
12936,653240,6441,0.08863248291719691,
12937,653250,21468,0.05712473494482892,
12938,653260,6995,0.19955241943704238,
12939,653270,1053,0.16679191397515575,
12940,653280,15422,0.6765455679028848,
12941,653290,24519,0.5076191540269317,
12942,653300,24701,8.923705544003561E-4,
12943,653301,11019,0.016477909181826948,
12944,653302,2877,0.007340065720473675,
12945,653303,2782,0.0017425086499830733,
12946,653304,7053,0.01960900774581705,
12947,653305,1275,5.8108580562003E-4,
12948,653306,6130,0.0031968785906268116,
12949,653307,11913,0.0036213206898959233,
12950,653308,1783,0.0021195900673616373,
12951,653309,473,0.002597921031492379,
12952,653401,8396,0.02412034931403515,
12953,653402,6914,0.021168349662787155,
12954,653403,6056,0.020944510817805545,
12955,653404,7205,0.04222393435547372,
12956,653405,4792,0.006535584872280288,
12957,653406,12299,0.16485727874094894,
12958,653407,10121,0.08424610066343194,
12959,653410,9782,-0.0030148119079919993,
12960,653421,1484,-0.021249224707788176,
