system:index,PfafIDDomWN_yearY2014M12,countDomWN_yearY2014M12,meanDomWN_yearY2014M12,.geo
690,124920,20398,0.0023636769066934815,
691,124931,4528,1.8759124635973882E-4,
692,124932,12529,3.169010380139414E-4,
693,124933,6339,4.2662826376175275E-4,
694,124934,6158,0.001259881387207775,
695,124935,455,6.135502446079022E-4,
696,124936,10652,5.60788225585971E-4,
697,124937,5088,3.4578741235475935E-4,
698,124938,2932,4.73191848773546E-4,
699,124939,1244,4.729633573081635E-4,
700,124940,14766,3.0937073303849265E-4,
701,124950,5280,3.342142061422757E-4,
702,124960,22318,8.051986221561017E-4,
703,124970,1182,2.249171062546951E-4,
704,124980,17130,0.0015014930084781108,
705,124990,38051,0.008119444521621614,
706,125100,1001,1.5957711591273806E-4,
707,125201,4222,2.1808133663593217E-4,
708,125202,5277,1.3020373605857034E-4,
709,125203,1353,4.613026582454291E-5,
710,125204,4991,2.8304516877317818E-5,
711,125205,5767,3.096277540370401E-4,
712,125206,9043,0.0016365681578812458,
713,125207,1457,1.1211509727402432E-4,
714,125208,13520,0.0017291297945820393,
715,125209,14535,0.0026508583542397667,
716,125300,13431,7.644540997346453E-4,
717,125401,1099,3.08053031627546E-5,
718,125402,946,2.223878563828496E-5,
719,125403,174,5.550530739372083E-5,
720,125404,15472,0.003076698242802062,
721,125405,1666,5.099802885042275E-4,
722,125406,1092,0.002247359797467739,
723,125407,2852,0.0011370975469039252,
724,125408,11142,0.002103550382591229,
725,125409,5118,0.0020596960222976535,
726,125510,39354,0.0038897264296348815,
727,125520,38719,0.004020562252504927,
728,125531,5811,0.00559752983900479,
729,125532,5982,0.007847912326016396,
730,125533,12861,0.007670174502921063,
731,125534,9070,0.00407517101844199,
732,125535,8126,0.004594986712487041,
733,125536,26970,0.003222471580615536,
734,125537,7597,0.004572497404592275,
735,125538,8345,0.003340096072664908,
736,125539,3625,0.0036303518408226394,
737,125540,28185,0.00276693874445964,
738,125550,11094,0.004441074368541826,
739,125561,4720,0.002473103470782662,
740,125562,4613,0.0012298228780571415,
741,125563,2050,6.642427705794989E-4,
742,125564,3862,3.567646312940267E-4,
743,125565,4192,3.779564326263685E-4,
744,125566,6509,4.298491311592334E-4,
745,125567,5771,4.15324627340277E-4,
746,125568,6092,6.358246551263373E-4,
747,125569,3866,7.492212694725771E-4,
748,125570,7460,0.0015268886061254293,
749,125580,29518,3.9458673185506016E-4,
750,125590,3542,0.00691439106427745,
751,125601,1659,0.001721139212936522,
752,125602,5655,3.2335983824419455E-4,
753,125603,8435,2.256920142511088E-4,
754,125604,1875,4.98270331780085E-5,
755,125605,2118,2.5822962645293977E-4,
756,125606,14253,9.770698166684639E-5,
757,125607,8709,5.6768429281048855E-5,
758,125608,1909,8.925447289047337E-5,
759,125609,3590,1.0383978189593159E-4,
760,125700,10009,0.002940258028499408,
761,125801,2344,0.0011571051827059158,
762,125802,18548,1.9579997979114207E-4,
763,125803,879,1.3173026846702572E-4,
764,125804,25626,2.0444716399138285E-4,
765,125805,3630,0.001890913548854362,
766,125806,2569,6.386374531783477E-4,
767,125807,3379,0.0012146856125620782,
768,125808,1554,3.1992167535810817E-4,
769,125809,4237,1.2413115701499818E-4,
770,125900,21988,0.0017095255471642054,
771,126000,14216,1.668592222483678E-5,
772,126010,17609,0.007997299058495779,
773,126020,10837,0.0030592835818180433,
774,126030,7258,8.156035395360486E-4,
775,126041,933,7.230950563502718E-4,
776,126042,23196,7.101914159694443E-5,
777,126043,13881,4.498297087356932E-4,
778,126044,5354,3.996620954678027E-5,
779,126045,1345,8.899234667368342E-5,
780,126046,8867,4.960581947362071E-5,
781,126047,494,1.4969637038684694E-5,
782,126048,4234,4.4549288899940607E-4,
783,126049,5274,4.427395961345019E-5,
784,126050,3970,1.1068690988856833E-4,
785,126060,6410,8.522655179267069E-5,
786,126070,6557,1.373726447674445E-4,
787,126080,13661,1.9569491225028614E-4,
788,126090,7863,1.2196242880887114E-4,
789,127100,6765,5.462258431554597E-5,
790,127200,5107,2.540087582089347E-5,
791,127201,317,7.105971022196709E-7,
792,127202,23935,1.1000579395650945E-5,
793,127203,8339,1.2362431955608854E-5,
794,127204,13276,1.5337152092171318E-5,
795,127205,18852,6.634412658457183E-5,
796,127206,6514,8.417670569390122E-6,
797,127207,624,1.7824393203768093E-5,
798,127208,15023,1.311378650951457E-5,
799,127209,20663,4.333707071207535E-5,
800,127300,12402,3.2187247196539844E-5,
801,127301,1398,1.2187929021789599E-5,
802,127302,6859,1.0422739965748473E-5,
803,127303,12588,3.370277287304214E-5,
804,127304,16009,8.693424025528219E-5,
805,127305,2474,7.16338710314672E-5,
806,127306,8525,2.773493039690916E-5,
807,127307,17408,5.037102035330859E-5,
808,127308,6088,2.4077381269481593E-5,
809,127309,7623,2.1974129833031794E-5,
810,127400,33840,4.409284330172866E-5,
811,127410,26930,4.5269251426976125E-5,
812,127420,7055,3.0439534785312575E-5,
813,127421,3722,1.8778370301552112E-5,
814,127422,1590,2.231709481653202E-5,
815,127423,2244,1.851580534967747E-5,
816,127424,1519,2.8214701986428833E-5,
817,127425,3927,2.4090118755091554E-5,
818,127426,21125,5.4502765729652E-4,
819,127427,1042,3.458407557177715E-5,
820,127428,5069,4.4999427116829496E-4,
821,127429,5224,0.0012493258009360034,
822,127430,44,9.012257081281707E-5,
823,127441,12070,2.5986366381638646E-6,
824,127442,14759,6.4512730344598765E-9,
825,127443,10391,8.016798877813212E-5,
826,127444,7778,2.904948566055754E-4,
827,127445,6291,4.268981512260685E-5,
828,127446,64917,1.4637578563581603E-4,
829,127447,3950,1.3438901882209834E-4,
830,127448,9904,7.09905045878255E-4,
831,127449,17600,0.0016449616154746596,
832,127450,1674,1.5120023174192595E-5,
833,127461,665,1.2822098159562938E-5,
834,127462,3590,5.40747027240744E-6,
835,127463,53,3.2515300991822046E-5,
836,127464,8970,1.155861066372286E-5,
837,127465,11872,1.658583732982155E-5,
838,127466,17737,2.49975424605357E-5,
839,127467,19764,3.9976341689131346E-5,
840,127468,4595,3.6761560330096195E-5,
841,127469,7925,2.5924173569384667E-4,
842,127470,7040,1.376794941782794E-6,
843,127481,440,8.879711599366475E-7,
844,127482,17789,1.0277414869272525E-6,
845,127483,205,0.0,
846,127484,20407,2.427567704339878E-6,
847,127485,221,0.0,
848,127486,2255,8.137196251918732E-7,
849,127487,2054,4.5957328872265595E-7,
850,127488,2147,5.899046029520222E-8,
851,127489,5513,2.9730501164185082E-6,
852,127491,3380,1.69806587376558E-6,
853,127492,5205,7.835021817405821E-6,
854,127493,1899,2.333690937985782E-6,
855,127494,5566,9.214390680368094E-6,
856,127495,7595,1.9660656298035813E-5,
857,127496,14596,4.6463971073717584E-5,
858,127497,8623,1.0803625790128496E-4,
859,127498,12464,2.3154131338434203E-5,
860,127499,10068,5.499642757327683E-5,
861,127500,3051,2.2091398111371674E-4,
862,127601,629,1.463212972974125E-4,
863,127602,9048,1.714356826260618E-5,
864,127603,10701,1.263579729995598E-4,
865,127604,32281,3.4152330860744714E-5,
866,127605,13081,2.6880959754786072E-5,
867,127606,23055,4.530878498713904E-5,
868,127607,10170,5.134182923717976E-5,
869,127608,5276,6.823659225026297E-5,
870,127609,11001,8.764150594391103E-5,
871,127700,3039,1.64099061257706E-5,
872,127701,11517,3.3489848132740976E-4,
873,127702,2045,4.07521774344328E-5,
874,127703,5873,1.637979295186093E-4,
875,127704,8967,1.8897265875788326E-4,
876,127705,10418,9.548143302058665E-5,
877,127706,44316,1.1551446828877415E-4,
878,127707,4130,1.1672667925222415E-4,
879,127708,3343,3.051414846772137E-4,
880,127709,1865,2.2832142184965178E-4,
881,127801,19166,2.277842273797515E-4,
882,127802,12284,2.092992246199402E-4,
883,127803,14445,3.7932098675416535E-4,
884,127804,29385,0.0012359307839177915,
885,127805,8300,4.2226730014375066E-4,
886,127806,12604,0.0014546627823404156,
887,127807,26448,9.91872060333121E-4,
888,127808,5921,4.387105622697325E-4,
889,127809,4502,3.446369650216301E-4,
890,127910,2674,3.7913641102427963E-4,
891,127921,5312,2.7762342528445664E-4,
892,127922,18620,3.96422714831143E-4,
893,127923,10293,5.119573310190084E-4,
894,127924,2969,0.0011531832239221906,
895,127925,2637,0.0010310413305491014,
896,127926,1247,0.0010309827437341287,
897,127927,4396,0.003507901932288398,
898,127928,1298,8.026915132411599E-4,
899,127929,870,0.001158708328015256,
900,127930,8334,2.3363051117061657E-4,
901,127941,5915,3.6477217648246636E-4,
902,127942,2130,8.404587880813522E-4,
903,127943,4715,0.001737661219015618,
904,127944,13227,0.0011535663535114037,
905,127945,6928,0.0016843924122832497,
906,127946,2231,0.001980093387257425,
907,127947,103,0.002008567493858826,
908,127948,1983,0.0019036692350146744,
909,127949,3419,0.002071576996964657,
910,127950,18556,8.592853464823482E-4,
911,127960,25103,0.0012899986216981698,
912,127971,12167,0.0016171123351919644,
913,127972,10497,0.001220079465722587,
914,127973,2728,0.0015397591167594668,
915,127974,8371,0.001959909004810457,
916,127975,1783,0.003256083404723872,
917,127976,8682,0.0010253052876074255,
918,127977,314,0.001168071464822025,
919,127978,7488,0.004759021833722011,
920,127979,14869,0.01523557712289481,
921,127980,23692,0.0011786617902504592,
922,127990,26531,0.0013600172097638437,
923,128001,2494,2.6557363608368353E-5,
924,128002,4439,3.907474998839131E-5,
925,128003,8535,7.489318204884432E-6,
926,128004,4043,4.556061496238458E-6,
927,128005,13688,1.8770868787538216E-5,
928,128006,5048,3.8664461108179906E-5,
929,128007,10152,6.033777867005206E-6,
930,128008,19776,3.967193977361511E-6,
931,128009,8469,1.4008740878686533E-5,
932,128010,28887,2.075372550155239E-5,
933,128020,21314,5.036384856906543E-6,
934,128030,5012,2.1711841437089846E-4,
935,128040,37051,3.940321569670437E-4,
936,128050,31535,4.1388564901923806E-5,
937,128060,36636,7.376619276176266E-5,
938,128070,885,0.0,
939,128080,20760,2.991059296538402E-5,
940,128091,1376,0.0,
941,128092,2906,0.0,
942,128093,1032,0.0,
943,128094,5169,1.9492575609461807E-5,
944,128095,4517,1.336986818829303E-5,
945,128096,19629,3.697384206430117E-5,
946,128097,1498,4.375498209462834E-6,
947,128098,18549,3.612487392673548E-5,
948,128099,15365,1.5164267169013527E-6,
949,129010,4725,1.1285006666440218E-4,
950,129021,384,2.6851455030049233E-6,
951,129022,7051,7.813791833951923E-5,
952,129023,533,5.378754979577732E-6,
953,129024,12023,1.6801225996597305E-4,
954,129025,4404,1.9985241731147212E-4,
955,129026,20469,5.9878053933984366E-5,
956,129027,5476,1.3458336564576017E-4,
957,129028,4011,1.81109784680556E-4,
958,129029,2668,7.553116844011028E-5,
959,129030,1,0.0,
960,129040,14359,1.8884942258095345E-5,
961,129050,755,8.56812924568292E-6,
962,129061,222,3.6227046322250307E-5,
963,129062,33991,1.0012796682584212E-4,
964,129063,2302,0.0010451724105213752,
965,129064,8044,8.290777767731273E-4,
966,129065,4159,0.001054451600172457,
967,129066,9253,8.523279110068061E-4,
968,129067,1504,0.001350357642701663,
969,129068,20974,3.074981634902376E-5,
970,129069,11063,2.885563834029326E-5,
971,129070,1017,4.813421340940136E-4,
972,129080,19497,2.4613301266906257E-4,
973,129090,24452,4.755671774997421E-4,
974,129100,3201,1.7220010520202986E-5,
975,129101,3554,1.890861000916923E-5,
976,129102,7204,1.0675082451156249E-4,
977,129103,3073,5.363573827030582E-6,
978,129104,41933,2.6365828496894314E-4,
979,129105,49,1.2333136576567371E-5,
980,129106,32639,1.08355693368298E-4,
981,129107,588,0.0,
982,129108,8766,5.65556130802926E-5,
983,129109,5589,4.008317026416673E-6,
984,129210,18147,8.241827746015581E-6,
985,129221,12647,5.417334068997661E-6,
986,129222,6478,2.1997529729507302E-5,
987,129223,929,5.60005193870465E-6,
988,129224,19232,3.430127842157735E-5,
989,129225,2066,1.345075006851907E-5,
990,129226,9756,5.87313548455241E-5,
991,129227,4196,8.269900412983367E-5,
992,129228,13495,3.626656299828315E-4,
993,129229,8477,9.473126919676595E-5,
994,129230,1126,1.2717270109210367E-6,
995,129240,11966,4.029943685962876E-6,
996,129250,1435,4.211852655618769E-6,
997,129260,4273,4.900374735027512E-6,
998,129270,9760,6.6628611557780455E-6,
999,129280,32075,1.2727746401212301E-5,
1000,129290,16370,3.4609374254976226E-5,
1001,129300,18088,9.9614716317462E-5,
1002,129301,3328,3.7676846886007923E-6,
1003,129302,23973,1.7329480494773946E-5,
1004,129303,198,1.345480749411674E-5,
1005,129304,14174,1.2755053464616517E-5,
1006,129305,4003,2.7684497437368502E-5,
1007,129306,1988,1.964412226670576E-5,
1008,129307,2659,1.8122107661753187E-5,
1009,129308,1969,1.62003691077628E-5,
1010,129309,2253,4.047083738479717E-5,
1011,129400,1541,3.414392194509482E-5,
1012,129410,18620,2.6991187120313415E-5,
1013,129420,11448,4.197566019374549E-5,
1014,129430,15905,1.89094562010681E-5,
1015,129440,33420,3.0443215465922448E-5,
1016,129450,1043,2.9408358936713624E-5,
1017,129460,28743,5.4416976530764863E-5,
1018,129470,13197,2.770612527766726E-5,
1019,129480,24148,2.280821112739628E-5,
1020,129490,14595,3.85374059247371E-5,
1021,129500,36199,2.8526477132809442E-5,
1022,129501,710,0.0013469912255776539,
1023,129502,5681,1.7906131461577505E-5,
1024,129503,5251,1.666450377506036E-5,
1025,129504,10029,9.616302413177631E-5,
1026,129505,1816,5.300556705449054E-5,
1027,129506,719,1.8001287974549592E-4,
1028,129507,2045,1.5698459685109783E-4,
1029,129508,2122,5.331034381055073E-6,
1030,129509,886,1.1907240794136266E-4,
1031,129601,11485,6.382269627649012E-6,
1032,129602,2289,4.880662544579439E-6,
1033,129603,2129,6.377683704650863E-6,
1034,129604,16065,5.716454925062262E-6,
1035,129605,12329,6.792596715409579E-6,
1036,129606,8988,9.833270962514007E-6,
1037,129607,6625,8.194735657444089E-6,
1038,129608,3469,9.636286321728583E-6,
1039,129609,6981,1.932837610842531E-5,
1040,129700,1569,1.599711101522004E-4,
1041,129801,14099,1.5497301802263363E-4,
1042,129802,3913,1.3728040912183504E-5,
1043,129803,4781,1.2486606851411924E-4,
1044,129804,4876,7.821062481745252E-5,
1045,129805,5748,1.8475947578696972E-4,
1046,129806,6277,7.626998530944909E-5,
1047,129807,1149,7.790038186299638E-5,
1048,129808,3784,1.8614548786382235E-5,
1049,129809,30153,4.244784239527387E-5,
1050,129910,21985,1.0491749764270828E-4,
1051,129920,14528,1.399991351240773E-4,
1052,129930,10377,1.8895828457252413E-5,
1053,129940,14741,6.167285240793456E-6,
1054,129950,8942,4.918664027779107E-6,
1055,129960,13111,8.204918475665274E-6,
1056,129970,801,5.355244683631479E-6,
1057,129980,25567,7.687091911140821E-5,
1058,129990,20302,1.6187934910474934E-4,
1059,131100,7,0.0,
1060,131210,36413,2.541267119398695E-5,
1061,131220,29504,9.761759473272715E-5,
1062,131230,5133,2.9427282231056628E-5,
1063,131240,8388,1.0097024240544061E-4,
1064,131250,9883,1.0414115074948052E-4,
1065,131260,8424,8.614294198432706E-5,
1066,131270,277,8.58081761603671E-5,
1067,131280,6283,1.0110063958241323E-4,
1068,131290,27403,2.695760820707264E-4,
1069,131310,7655,2.920698521226966E-7,
1070,131320,24137,1.4670639912159686E-5,
1071,131330,2891,3.351834303516496E-4,
1072,131340,12959,2.298861191580234E-5,
1073,131350,32776,2.1583927706997837E-5,
1074,131360,18767,1.2946588880614928E-4,
1075,131370,6617,1.374012687558795E-4,
1076,131380,19981,2.0143908550939596E-4,
1077,131390,22538,1.49171349848225E-4,
1078,131400,27256,2.6804275765190266E-4,
1079,131500,1273,1.2258838932282723E-4,
1080,131600,27113,9.825205565830458E-5,
1081,131700,3798,5.4346185247110773E-5,
1082,131810,7669,7.168812212468738E-5,
1083,131820,27032,1.3243092066872E-4,
1084,131831,9065,1.0604585870519719E-4,
1085,131832,2096,8.482434518865403E-5,
1086,131833,1404,8.245555676562323E-5,
1087,131834,7453,9.926768135154492E-5,
1088,131835,4701,1.3264037973680594E-4,
1089,131836,5223,1.365899845127443E-4,
1090,131837,1405,7.605244574481776E-5,
1091,131838,3404,1.2462705652278627E-4,
1092,131839,2535,6.562622148528417E-5,
1093,131840,32853,1.173502819281894E-4,
1094,131850,1917,6.442556821387863E-5,
1095,131860,15834,2.547069123241968E-4,
1096,131870,27761,1.4689241524169116E-4,
1097,131880,10768,1.9993162741392432E-4,
1098,131890,16897,1.564851396925215E-4,
1099,131901,1754,0.01055669908698253,
1100,131902,12990,1.1554175969848428E-4,
1101,131903,215,1.0047277655378838E-4,
1102,131904,13485,1.0893125996562611E-4,
1103,131905,9074,4.7109987194216434E-5,
1104,131906,15847,1.2325161829445497E-4,
1105,131907,4419,5.5045480928519006E-5,
1106,131908,22888,1.2914659196578928E-4,
1107,131909,8787,9.384043387781269E-5,
1108,132110,12959,1.4320888729761153E-4,
1109,132120,8133,8.953781642997946E-5,
1110,132130,10012,2.2023447614595568E-4,
1111,132140,8201,2.7673059842474437E-4,
1112,132150,13248,2.4103961619141868E-4,
1113,132160,16791,2.3042462762082864E-4,
1114,132170,26204,9.41435267439271E-4,
1115,132180,13732,2.446887389912652E-4,
1116,132190,10365,4.49401167871208E-5,
1117,132210,5805,6.203076890260917E-5,
1118,132221,1643,6.595893209992268E-5,
1119,132222,5576,4.391092218952324E-5,
1120,132223,2700,7.175388966183119E-5,
1121,132224,7616,6.574876031521191E-5,
1122,132225,3453,1.1073805670463923E-4,
1123,132226,56987,4.9628908102998485E-5,
1124,132227,30136,5.76636016660325E-5,
1125,132228,6845,1.3241852049127606E-5,
1126,132229,43836,9.934816691091311E-5,
1127,132230,5751,3.37139923680669E-5,
1128,132241,319,9.114447916310312E-4,
1129,132242,110959,1.2442355752884446E-4,
1130,132243,5114,9.837257764748011E-5,
1131,132244,41565,9.16796054309338E-5,
1132,132245,13833,1.2991191298304365E-4,
1133,132246,23499,1.3372668564910856E-4,
1134,132247,57331,9.666734516768374E-5,
1135,132248,17409,6.94182364851151E-5,
1136,132249,48167,2.3659603059951912E-5,
1137,132251,9111,1.139341195281503E-4,
1138,132252,10382,1.966485087616396E-4,
1139,132253,1600,7.790046355292191E-5,
1140,132254,3695,2.2855072635231434E-4,
1141,132255,3579,4.982519547427489E-5,
1142,132256,10074,1.9128644218162382E-4,
1143,132257,1050,4.846418220204461E-5,
1144,132258,49121,6.261584456193109E-5,
1145,132259,7060,1.0235361297010974E-4,
1146,132261,5095,2.7451987295659478E-5,
1147,132262,19770,1.2034826477803009E-4,
1148,132263,10728,8.000479002968326E-5,
1149,132264,21755,7.92170069356897E-5,
1150,132265,32490,1.2236129981082282E-4,
1151,132266,16684,3.145391513649794E-4,
1152,132267,2290,4.04101387122703E-4,
1153,132268,16265,2.1009214713115225E-4,
1154,132269,50179,8.500208218376637E-5,
1155,132270,11902,1.1013535031567392E-4,
1156,132281,2055,1.1423305711026216E-4,
1157,132282,8164,1.4741063883909285E-4,
1158,132283,10589,1.4813878720618538E-4,
1159,132284,6191,1.7222261925476404E-4,
1160,132285,32409,1.5398526992990702E-4,
1161,132286,5085,3.6586570158534865E-5,
1162,132287,3959,6.018369847136192E-5,
1163,132288,5647,4.2754875807333595E-5,
1164,132289,8978,4.3886053110268495E-5,
1165,132291,21955,1.1901995339292433E-4,
1166,132292,22986,4.568651569035433E-5,
1167,132293,874,3.071681026466672E-4,
1168,132294,23415,4.3177237506740454E-5,
