system:index,PfafIDDomWW_yearY2014M12,countDomWW_yearY2014M12,meanDomWW_yearY2014M12,.geo
690,124920,20398,0.0030929864771129384,
691,124931,4528,2.7553282370215254E-4,
692,124932,12529,5.884831599431531E-4,
693,124933,6339,5.720101063138272E-4,
694,124934,6158,0.0016404614368595882,
695,124935,455,0.0011695500069832461,
696,124936,10652,7.3572936954895E-4,
697,124937,5088,5.406463367042759E-4,
698,124938,2932,9.41800232844449E-4,
699,124939,1244,4.799513583368506E-4,
700,124940,14766,4.959066327631852E-4,
701,124950,5280,3.4410611285515247E-4,
702,124960,22318,0.0013462163124910004,
703,124970,1182,2.249171062546951E-4,
704,124980,17130,0.0022217546981024108,
705,124990,38051,0.015389757387658977,
706,125100,1001,1.5957711591273806E-4,
707,125201,4222,2.2086615596239261E-4,
708,125202,5277,1.9919305979160192E-4,
709,125203,1353,4.613026582454291E-5,
710,125204,4991,2.8304516877317818E-5,
711,125205,5767,5.081564622660457E-4,
712,125206,9043,0.006586970101104644,
713,125207,1457,2.298097549840794E-4,
714,125208,13520,0.004925315848682961,
715,125209,14535,0.004338089519923235,
716,125300,13431,9.576052893188036E-4,
717,125401,1099,3.08053031627546E-5,
718,125402,946,2.223878563828496E-5,
719,125403,174,5.550530739372083E-5,
720,125404,15472,0.0038109511863106175,
721,125405,1666,5.601396279411881E-4,
722,125406,1092,0.0026014819460758753,
723,125407,2852,0.0013317961535817583,
724,125408,11142,0.002470000156835621,
725,125409,5118,0.0028847911519535485,
726,125510,39354,0.0058830232992743555,
727,125520,38719,0.005641517103236267,
728,125531,5811,0.012084639881412668,
729,125532,5982,0.025994398073097606,
730,125533,12861,0.023130549630585806,
731,125534,9070,0.006004545597178868,
732,125535,8126,0.010953147146569135,
733,125536,26970,0.004908800160102047,
734,125537,7597,0.013551077959209653,
735,125538,8345,0.006260291914655335,
736,125539,3625,0.010316570209474457,
737,125540,28185,0.0038269258834182527,
738,125550,11094,0.010398800763442179,
739,125561,4720,0.0029298648678883652,
740,125562,4613,0.0012298228780571415,
741,125563,2050,0.0016428679821527258,
742,125564,3862,3.567646312940267E-4,
743,125565,4192,3.779564326263685E-4,
744,125566,6509,4.298491311592334E-4,
745,125567,5771,5.629018596677015E-4,
746,125568,6092,6.358246551263373E-4,
747,125569,3866,7.492212694725771E-4,
748,125570,7460,0.0021502961795739415,
749,125580,29518,4.7429373856518577E-4,
750,125590,3542,0.033159230940456905,
751,125601,1659,0.001721139212936522,
752,125602,5655,3.2335983824419455E-4,
753,125603,8435,2.256920142511088E-4,
754,125604,1875,4.98270331780085E-5,
755,125605,2118,2.5822962645293977E-4,
756,125606,14253,9.770698166684638E-5,
757,125607,8709,5.6768429281048855E-5,
758,125608,1909,8.925447289047337E-5,
759,125609,3590,1.0383978189593159E-4,
760,125700,10009,0.004364392007558559,
761,125801,2344,0.0011571051827059158,
762,125802,18548,1.9579997979114207E-4,
763,125803,879,1.3173026846702572E-4,
764,125804,25626,2.0444716399138285E-4,
765,125805,3630,0.001890913548854362,
766,125806,2569,6.386374531783477E-4,
767,125807,3379,0.0012146856125620782,
768,125808,1554,3.1992167535810817E-4,
769,125809,4237,1.2413115701499818E-4,
770,125900,21988,0.002159254470416013,
771,126000,14216,1.668592222483678E-5,
772,126010,17609,0.02154147990845206,
773,126020,10837,0.003946715639415001,
774,126030,7258,8.156035395360486E-4,
775,126041,933,7.230950563502718E-4,
776,126042,23196,7.869414331634112E-5,
777,126043,13881,4.8063942047426434E-4,
778,126044,5354,3.996620954678027E-5,
779,126045,1345,8.899234667368342E-5,
780,126046,8867,4.960581947362071E-5,
781,126047,494,1.4969637038684694E-5,
782,126048,4234,4.4549288899940607E-4,
783,126049,5274,4.427395961345019E-5,
784,126050,3970,1.1068690988856833E-4,
785,126060,6410,8.522655179267069E-5,
786,126070,6557,1.383655077921838E-4,
787,126080,13661,2.8357470631351693E-4,
788,126090,7863,1.24261542578315E-4,
789,127100,6765,6.132582553566438E-5,
790,127200,5107,2.540087582089347E-5,
791,127201,317,7.105971022196709E-7,
792,127202,23935,1.62865926085466E-5,
793,127203,8339,1.2362431955608854E-5,
794,127204,13276,1.5337152092171318E-5,
795,127205,18852,1.0419296380735358E-4,
796,127206,6514,8.417670569390122E-6,
797,127207,624,1.7824393203768093E-5,
798,127208,15023,2.5008762660284174E-5,
799,127209,20663,9.488725473929441E-5,
800,127300,12402,4.5795329549516356E-5,
801,127301,1398,1.2187929021789599E-5,
802,127302,6859,1.0422739965748473E-5,
803,127303,12588,4.131959345961349E-5,
804,127304,16009,1.0531331934456907E-4,
805,127305,2474,8.365720402716447E-5,
806,127306,8525,6.212808876027746E-5,
807,127307,17408,7.527107259544756E-5,
808,127308,6088,2.7350303602372637E-5,
809,127309,7623,2.1974129833031794E-5,
810,127400,33840,6.363120186124437E-5,
811,127410,26930,4.787297217276563E-5,
812,127420,7055,3.3417044729258E-5,
813,127421,3722,1.8778370301552112E-5,
814,127422,1590,2.231709481653202E-5,
815,127423,2244,1.851580534967747E-5,
816,127424,1519,2.8214701986428833E-5,
817,127425,3927,2.4090118755091554E-5,
818,127426,21125,8.232659007023701E-4,
819,127427,1042,3.458407557177715E-5,
820,127428,5069,4.4999427116829496E-4,
821,127429,5224,0.001440933104104039,
822,127430,44,9.012257081281707E-5,
823,127441,12070,2.5986366381638646E-6,
824,127442,14759,6.4512730344598765E-9,
825,127443,10391,1.1566390808864884E-4,
826,127444,7778,2.904948566055754E-4,
827,127445,6291,5.528157305583901E-5,
828,127446,64917,2.0846651447206668E-4,
829,127447,3950,1.809791059170448E-4,
830,127448,9904,8.14318741886526E-4,
831,127449,17600,0.0032123072427863277,
832,127450,1674,1.5120023174192595E-5,
833,127461,665,1.2822098159562938E-5,
834,127462,3590,5.40747027240744E-6,
835,127463,53,3.2515300991822046E-5,
836,127464,8970,1.155861066372286E-5,
837,127465,11872,1.658583732982155E-5,
838,127466,17737,2.49975424605357E-5,
839,127467,19764,3.9976341689131346E-5,
840,127468,4595,3.6761560330096195E-5,
841,127469,7925,4.3710728864161723E-4,
842,127470,7040,1.376794941782794E-6,
843,127481,440,8.879711599366475E-7,
844,127482,17789,1.0277414869272525E-6,
845,127483,205,0.0,
846,127484,20407,2.5564698469402067E-6,
847,127485,221,0.0,
848,127486,2255,8.137196251918732E-7,
849,127487,2054,4.5957328872265595E-7,
850,127488,2147,5.899046029520222E-8,
851,127489,5513,3.479608218158467E-6,
852,127491,3380,1.69806587376558E-6,
853,127492,5205,1.1236711685706167E-5,
854,127493,1899,2.333690937985782E-6,
855,127494,5566,1.248628212663917E-5,
856,127495,7595,2.1160461568705068E-5,
857,127496,14596,5.26893627363E-5,
858,127497,8623,1.0803625790128496E-4,
859,127498,12464,2.3154131338434203E-5,
860,127499,10068,1.6283976628181333E-4,
861,127500,3051,5.932496694377714E-4,
862,127601,629,2.4679220522244545E-4,
863,127602,9048,1.714356826260618E-5,
864,127603,10701,3.017222456293675E-4,
865,127604,32281,3.4152330860744714E-5,
866,127605,13081,2.6880959754786072E-5,
867,127606,23055,4.530878498713904E-5,
868,127607,10170,5.134182923717976E-5,
869,127608,5276,6.823659225026297E-5,
870,127609,11001,9.621931849295396E-5,
871,127700,3039,1.64099061257706E-5,
872,127701,11517,0.0010103384140775396,
873,127702,2045,4.07521774344328E-5,
874,127703,5873,1.8956151513446046E-4,
875,127704,8967,2.3402867468535067E-4,
876,127705,10418,1.4718677442200354E-4,
877,127706,44316,1.427607229814989E-4,
878,127707,4130,1.4960992204985645E-4,
879,127708,3343,3.509924518313061E-4,
880,127709,1865,2.2832142184965178E-4,
881,127801,19166,2.334680755846381E-4,
882,127802,12284,2.443113140938989E-4,
883,127803,14445,3.9726335599727085E-4,
884,127804,29385,0.0023036108451262183,
885,127805,8300,5.272341566971284E-4,
886,127806,12604,0.0015353591138782435,
887,127807,26448,0.0012268545263596177,
888,127808,5921,4.892610752337065E-4,
889,127809,4502,3.784698088180781E-4,
890,127910,2674,5.362274699017024E-4,
891,127921,5312,4.732700400575198E-4,
892,127922,18620,3.9766916538400225E-4,
893,127923,10293,0.0010058895710523708,
894,127924,2969,0.0023747328285664473,
895,127925,2637,0.0015882630854454605,
896,127926,1247,0.0010309827437341287,
897,127927,4396,0.01448146551878217,
898,127928,1298,8.026915132411599E-4,
899,127929,870,0.0011979049411563669,
900,127930,8334,3.102673446704965E-4,
901,127941,5915,7.830769243972495E-4,
902,127942,2130,0.0014783131590443911,
903,127943,4715,0.0037733801288400747,
904,127944,13227,0.0013540126290676306,
905,127945,6928,0.002195396310763612,
906,127946,2231,0.0025877079859180064,
907,127947,103,0.002008567493858826,
908,127948,1983,0.002435249024010229,
909,127949,3419,0.0038923297195074895,
910,127950,18556,0.0017705122908523458,
911,127960,25103,0.0020159025275118844,
912,127971,12167,0.0029694157255655044,
913,127972,10497,0.0020307975045280777,
914,127973,2728,0.0015611999470733697,
915,127974,8371,0.004325849065198927,
916,127975,1783,0.011491356902705427,
917,127976,8682,0.0011957357410633674,
918,127977,314,0.0014128213152014067,
919,127978,7488,0.009572945491406247,
920,127979,14869,0.03703657140602982,
921,127980,23692,0.0025994827708593514,
922,127990,26531,0.00216869640380191,
923,128001,2494,3.6018665789488604E-5,
924,128002,4439,3.907474998839131E-5,
925,128003,8535,7.489318204884432E-6,
926,128004,4043,4.556061496238458E-6,
927,128005,13688,1.8770868787538216E-5,
928,128006,5048,3.8664461108179906E-5,
929,128007,10152,6.033777867005206E-6,
930,128008,19776,3.967193977361511E-6,
931,128009,8469,1.4008740878686533E-5,
932,128010,28887,3.069909418056962E-5,
933,128020,21314,5.036384856906543E-6,
934,128030,5012,2.8418548448196714E-4,
935,128040,37051,6.197597505895189E-4,
936,128050,31535,5.166599270076334E-5,
937,128060,36636,1.0983880206575627E-4,
938,128070,885,0.0,
939,128080,20760,8.773437525356314E-5,
940,128091,1376,0.0,
941,128092,2906,0.0,
942,128093,1032,0.0,
943,128094,5169,1.9492575609461807E-5,
944,128095,4517,1.336986818829303E-5,
945,128096,19629,3.697384206430117E-5,
946,128097,1498,4.375498209462834E-6,
947,128098,18549,9.12666273610748E-5,
948,128099,15365,1.5164267169013527E-6,
949,129010,4725,1.1648333305136917E-4,
950,129021,384,2.6851455030049233E-6,
951,129022,7051,7.813791833951923E-5,
952,129023,533,5.378754979577732E-6,
953,129024,12023,1.6801225996597305E-4,
954,129025,4404,2.0786020084598988E-4,
955,129026,20469,1.1671878336393587E-4,
956,129027,5476,1.3458336564576017E-4,
957,129028,4011,1.81109784680556E-4,
958,129029,2668,7.553116844011028E-5,
959,129030,1,0.0,
960,129040,14359,2.8292703059034597E-5,
961,129050,755,8.56812924568292E-6,
962,129061,222,3.6227046322250307E-5,
963,129062,33991,1.0028893272488932E-4,
964,129063,2302,0.003312229122930263,
965,129064,8044,8.443845927951458E-4,
966,129065,4159,0.0024425866607825156,
967,129066,9253,0.0010193448610910153,
968,129067,1504,0.004065628867854237,
969,129068,20974,5.276287748763405E-5,
970,129069,11063,4.267699148266952E-5,
971,129070,1017,4.813421340940136E-4,
972,129080,19497,2.495504544431598E-4,
973,129090,24452,6.359938740869765E-4,
974,129100,3201,1.7220010520202986E-5,
975,129101,3554,1.890861000916923E-5,
976,129102,7204,1.2625412451674797E-4,
977,129103,3073,5.363573827030582E-6,
978,129104,41933,3.5871962484360515E-4,
979,129105,49,1.2333136576567371E-5,
980,129106,32639,1.1560075534695231E-4,
981,129107,588,0.0,
982,129108,8766,8.974640825567368E-5,
983,129109,5589,4.008317026416673E-6,
984,129210,18147,1.0841080235433521E-5,
985,129221,12647,7.038207761573185E-6,
986,129222,6478,2.3586609662969096E-5,
987,129223,929,8.44210099647765E-6,
988,129224,19232,3.5626744189074236E-5,
989,129225,2066,1.6827657362174948E-5,
990,129226,9756,6.837227143836315E-5,
991,129227,4196,8.560876267275238E-5,
992,129228,13495,4.7352171136985557E-4,
993,129229,8477,9.473126919676595E-5,
994,129230,1126,1.2717270109210367E-6,
995,129240,11966,4.469966771508796E-6,
996,129250,1435,5.923868191149927E-6,
997,129260,4273,1.1238457427957305E-5,
998,129270,9760,7.795859750398713E-6,
999,129280,32075,1.6179453859187912E-5,
1000,129290,16370,3.634646541466301E-5,
1001,129300,18088,1.0646336424934049E-4,
1002,129301,3328,3.7676846886007923E-6,
1003,129302,23973,3.2524251212346466E-5,
1004,129303,198,1.345480749411674E-5,
1005,129304,14174,1.5270052181301267E-5,
1006,129305,4003,4.689315276311865E-5,
1007,129306,1988,1.964412226670576E-5,
1008,129307,2659,2.7900302244747646E-5,
1009,129308,1969,1.62003691077628E-5,
1010,129309,2253,6.29655797242062E-5,
1011,129400,1541,4.3920583670756766E-5,
1012,129410,18620,4.051457773806864E-5,
1013,129420,11448,5.489703616140688E-5,
1014,129430,15905,2.2570165085952916E-5,
1015,129440,33420,3.397194422617458E-5,
1016,129450,1043,4.62888279077542E-5,
1017,129460,28743,6.430774150191161E-5,
1018,129470,13197,3.421162179061929E-5,
1019,129480,24148,3.191469014134801E-5,
1020,129490,14595,7.032355386108616E-5,
1021,129500,36199,3.673580746838867E-5,
1022,129501,710,0.003357429808383635,
1023,129502,5681,2.4320346639669247E-5,
1024,129503,5251,2.547680960121617E-5,
1025,129504,10029,9.792847587388228E-5,
1026,129505,1816,7.778894446885118E-5,
1027,129506,719,1.8001287974549592E-4,
1028,129507,2045,2.3919517939405952E-4,
1029,129508,2122,5.546094971289112E-6,
1030,129509,886,1.5636022355241077E-4,
1031,129601,11485,9.359392402845861E-6,
1032,129602,2289,4.880662544579439E-6,
1033,129603,2129,6.934648333550586E-6,
1034,129604,16065,9.139976369900896E-6,
1035,129605,12329,8.584462693705721E-6,
1036,129606,8988,1.3392038755075775E-5,
1037,129607,6625,1.0180842362736023E-5,
1038,129608,3469,1.1566399752290083E-5,
1039,129609,6981,2.192134474352982E-5,
1040,129700,1569,1.76058111275041E-4,
1041,129801,14099,1.6010076493705908E-4,
1042,129802,3913,1.707901258196626E-5,
1043,129803,4781,2.414403240510462E-4,
1044,129804,4876,7.821062481745252E-5,
1045,129805,5748,3.7939561977402646E-4,
1046,129806,6277,7.626998530944909E-5,
1047,129807,1149,1.1705530980438982E-4,
1048,129808,3784,1.8614548786382235E-5,
1049,129809,30153,4.244784239527387E-5,
1050,129910,21985,1.612270250651499E-4,
1051,129920,14528,1.7734743236153108E-4,
1052,129930,10377,5.664863491399602E-5,
1053,129940,14741,7.142816735567921E-6,
1054,129950,8942,9.188830376026887E-6,
1055,129960,13111,3.0213474894529917E-5,
1056,129970,801,1.0395673855385745E-5,
1057,129980,25567,1.3030010519577963E-4,
1058,129990,20302,2.244002970669899E-4,
1059,131100,7,0.0,
1060,131210,36413,2.8905633293122795E-5,
1061,131220,29504,2.291526561877543E-4,
1062,131230,5133,5.7731453688298023E-5,
1063,131240,8388,1.361715739744696E-4,
1064,131250,9883,1.6738646453068622E-4,
1065,131260,8424,2.1285803639096014E-4,
1066,131270,277,2.5640575647357933E-4,
1067,131280,6283,1.9303768058259512E-4,
1068,131290,27403,5.392622649850686E-4,
1069,131310,7655,2.920698521226966E-7,
1070,131320,24137,2.006982008555926E-5,
1071,131330,2891,7.247298113975877E-4,
1072,131340,12959,3.29175820189943E-5,
1073,131350,32776,2.7543989155358957E-5,
1074,131360,18767,1.9504387959152854E-4,
1075,131370,6617,3.172145400111541E-4,
1076,131380,19981,2.8874212174576265E-4,
1077,131390,22538,3.1661887837659944E-4,
1078,131400,27256,5.85932867468728E-4,
1079,131500,1273,1.7824058086976104E-4,
1080,131600,27113,1.7990324711924502E-4,
1081,131700,3798,7.75858642227835E-5,
1082,131810,7669,1.3724393561953934E-4,
1083,131820,27032,2.963427405886833E-4,
1084,131831,9065,1.845576696928104E-4,
1085,131832,2096,8.482434518865403E-5,
1086,131833,1404,1.0825952573641036E-4,
1087,131834,7453,1.5947907904603574E-4,
1088,131835,4701,4.464878676028525E-4,
1089,131836,5223,4.063987653848959E-4,
1090,131837,1405,9.93437762353266E-5,
1091,131838,3404,1.2462705652278627E-4,
1092,131839,2535,6.562622148528416E-5,
1093,131840,32853,1.5710008705891978E-4,
1094,131850,1917,6.484059462790175E-5,
1095,131860,15834,5.324785867968395E-4,
1096,131870,27761,2.537946780391663E-4,
1097,131880,10768,6.132891805068119E-4,
1098,131890,16897,1.725771737055813E-4,
1099,131901,1754,0.017767982214928132,
1100,131902,12990,1.9787578581608475E-4,
1101,131903,215,1.1965774854940455E-4,
1102,131904,13485,2.087241769815134E-4,
1103,131905,9074,8.0538750718666E-5,
1104,131906,15847,2.3296931430044512E-4,
1105,131907,4419,7.070053364557343E-5,
1106,131908,22888,2.804648069890367E-4,
1107,131909,8787,1.8901832934468843E-4,
1108,132110,12959,2.511469694632019E-4,
1109,132120,8133,2.2366858626180595E-4,
1110,132130,10012,2.5040545139115746E-4,
1111,132140,8201,3.5221813591142763E-4,
1112,132150,13248,2.5797112653494134E-4,
1113,132160,16791,3.1991390649910116E-4,
1114,132170,26204,0.0014403903928996735,
1115,132180,13732,2.446887389912652E-4,
1116,132190,10365,4.723278468486427E-5,
1117,132210,5805,6.317629135390627E-5,
1118,132221,1643,7.38150791316434E-5,
1119,132222,5576,4.4056124804910784E-5,
1120,132223,2700,8.190639574106389E-5,
1121,132224,7616,7.645645446081955E-5,
1122,132225,3453,1.3505734950137273E-4,
1123,132226,56987,5.0974413139512215E-5,
1124,132227,30136,6.208735392021456E-5,
1125,132228,6845,1.3241852049127606E-5,
1126,132229,43836,9.934816691091311E-5,
1127,132230,5751,3.711615430256076E-5,
1128,132241,319,0.0021465450824524634,
1129,132242,110959,1.790234174409602E-4,
1130,132243,5114,1.0725297670932348E-4,
1131,132244,41565,1.0146688841237388E-4,
1132,132245,13833,1.3611457367114418E-4,
1133,132246,23499,2.2371697837262247E-4,
1134,132247,57331,1.526373617998928E-4,
1135,132248,17409,9.588134459297678E-5,
1136,132249,48167,3.3647043431026304E-5,
1137,132251,9111,1.2214857353776902E-4,
1138,132252,10382,2.496800410603213E-4,
1139,132253,1600,9.706840743940586E-5,
1140,132254,3695,3.4509932746931693E-4,
1141,132255,3579,7.292740704503387E-5,
1142,132256,10074,2.715888125027454E-4,
1143,132257,1050,6.251941212086536E-5,
1144,132258,49121,6.701098417295465E-5,
1145,132259,7060,1.0235361297010974E-4,
1146,132261,5095,2.765414268848956E-5,
1147,132262,19770,1.3849245888562832E-4,
1148,132263,10728,8.000479002968326E-5,
1149,132264,21755,7.92170069356897E-5,
1150,132265,32490,1.452910453470552E-4,
1151,132266,16684,6.122484746877997E-4,
1152,132267,2290,5.584249461474184E-4,
1153,132268,16265,2.748948759490347E-4,
1154,132269,50179,9.795640796862813E-5,
1155,132270,11902,1.4356965049219415E-4,
1156,132281,2055,1.1620465936495852E-4,
1157,132282,8164,1.6222199461565255E-4,
1158,132283,10589,1.79918077374513E-4,
1159,132284,6191,2.241697879253101E-4,
1160,132285,32409,2.411848406193528E-4,
1161,132286,5085,3.6586570158534865E-5,
1162,132287,3959,6.018369847136192E-5,
1163,132288,5647,4.2754875807333595E-5,
1164,132289,8978,4.447346045320119E-5,
1165,132291,21955,1.414499080992867E-4,
1166,132292,22986,9.268981948039379E-5,
1167,132293,874,6.02193339691148E-4,
1168,132294,23415,8.30167338699427E-5,
