system:index,PfafIDIndWN_yearY2014M12,countIndWN_yearY2014M12,meanIndWN_yearY2014M12,.geo
5612,297430,20601,0.0,
5613,297441,1243,0.0,
5614,297442,3960,0.0,
5615,297443,1456,0.0,
5616,297444,21427,9.166444165629776E-7,
5617,297445,13354,1.3374291966674105E-5,
5618,297446,10943,1.1998464047242947E-7,
5619,297447,34,0.0,
5620,297448,19921,8.828227212063138E-7,
5621,297449,16043,0.0,
5622,297450,28772,1.6528739129105392E-8,
5623,297461,31,0.0,
5624,297462,7596,1.223176423357098E-7,
5625,297463,949,0.0,
5626,297464,4167,2.7958844749201365E-7,
5627,297465,2342,0.0,
5628,297466,3368,2.1582640706554837E-7,
5629,297467,5235,5.353405389800853E-8,
5630,297468,8682,0.0,
5631,297469,11874,5.313098698158412E-9,
5632,297470,7679,0.0,
5633,297480,23925,3.26485827483435E-7,
5634,297490,24205,8.44724323118111E-6,
5635,297501,32726,6.54281893814455E-5,
5636,297502,5951,1.3708488531754183E-6,
5637,297503,4613,1.6487600366660253E-6,
5638,297510,3834,0.0,
5639,297520,32626,2.44601611283473E-7,
5640,297530,16030,0.0,
5641,297541,1837,0.0,
5642,297542,4872,0.0,
5643,297543,1069,0.0,
5644,297544,8484,0.0,
5645,297545,2152,0.0,
5646,297546,29331,0.0,
5647,297547,1271,0.0,
5648,297548,2058,0.0,
5649,297549,7062,0.0,
5650,297550,32873,3.547945215231724E-8,
5651,297560,6748,2.428223324685532E-6,
5652,297570,983,2.467602877649681E-6,
5653,297580,7377,0.0,
5654,297590,9522,7.900852930259075E-7,
5655,297611,12284,0.0,
5656,297612,13822,0.0,
5657,297613,821,0.0,
5658,297614,12740,0.0,
5659,297615,2877,0.0,
5660,297616,11649,2.734128407241569E-8,
5661,297617,13366,0.0,
5662,297618,7790,2.46842882779554E-8,
5663,297619,2631,0.0,
5664,297621,372,0.0,
5665,297622,4030,0.0,
5666,297623,1872,0.0,
5667,297624,18373,3.699912631111304E-7,
5668,297625,2008,0.0,
5669,297626,6638,0.0,
5670,297627,2671,0.0,
5671,297628,2510,0.0,
5672,297629,2835,0.0,
5673,297630,18251,9.074171435391658E-6,
5674,297640,16554,6.594708783868375E-5,
5675,297710,33540,1.8569219216635675E-6,
5676,297720,32565,0.0,
5677,297730,536,0.0,
5678,297740,36744,1.5373114188298916E-5,
5679,297750,26244,2.7882241246504164E-6,
5680,297760,28840,3.1844242936369636E-6,
5681,297771,1080,1.6422291499794175E-5,
5682,297772,2554,3.316398623852696E-5,
5683,297773,1186,7.688002637691104E-5,
5684,297774,22021,3.09170971273254E-6,
5685,297775,2113,5.40568836184213E-5,
5686,297776,1893,1.06323560562001E-5,
5687,297777,2812,8.672252125816036E-5,
5688,297778,2073,9.766921145022106E-7,
5689,297779,2213,9.551501095150493E-7,
5690,297780,32124,2.6726309050507636E-5,
5691,297791,1964,0.0,
5692,297792,10177,0.0,
5693,297793,7424,0.0,
5694,297794,23356,3.228480572688437E-5,
5695,297795,11648,5.875894012715345E-5,
5696,297796,3660,1.7594161311979733E-5,
5697,297797,5,2.685731609075105E-4,
5698,297798,4813,9.788805981753647E-5,
5699,297799,8967,2.2569068563353637E-4,
5700,297811,8234,1.1881998190674422E-4,
5701,297812,18293,7.173093062499344E-5,
5702,297813,132,7.747678550359969E-4,
5703,297814,2331,1.5498449398269627E-4,
5704,297815,189,4.8067660143955054E-4,
5705,297816,3200,6.164437481511147E-4,
5706,297817,735,1.78415098552242E-4,
5707,297818,3736,5.62037017154681E-4,
5708,297819,5220,1.2803582947113032E-4,
5709,297820,5615,4.31239418148128E-5,
5710,297831,3787,5.784277591340375E-6,
5711,297832,20703,2.290808902431367E-5,
5712,297833,16,0.0,
5713,297834,4529,2.999952410417968E-5,
5714,297835,3918,1.9099997502396164E-6,
5715,297836,15093,8.770774272353396E-7,
5716,297837,5283,3.241935337061161E-6,
5717,297838,4282,4.1304610960943786E-5,
5718,297839,15385,8.900260233580722E-6,
5719,297840,15849,3.2549238793170516E-10,
5720,297850,37314,2.9060880346750427E-5,
5721,297860,2787,0.0,
5722,297870,6856,1.329625451089398E-7,
5723,297880,10255,2.7284829639586693E-6,
5724,297890,1570,1.511790194894449E-6,
5725,297901,6995,5.350032872213155E-6,
5726,297902,6627,8.830654282651514E-6,
5727,297903,1847,2.0134783563816655E-7,
5728,297904,8854,3.4715957321435434E-6,
5729,297905,9347,1.0207625266617798E-5,
5730,297906,14344,9.283363529718615E-5,
5731,297907,9934,2.731911286330977E-5,
5732,297908,4843,3.923082842600323E-6,
5733,297909,7773,7.5166846565164764E-6,
5734,298101,7407,6.344162177269929E-5,
5735,298102,6175,2.6776838293471256E-5,
5736,298103,5845,2.061458076460698E-5,
5737,298104,14782,3.7513300734205906E-7,
5738,298105,10582,2.3068027489745855E-5,
5739,298106,7122,1.4233590188583297E-4,
5740,298107,5477,1.1572789032288856E-5,
5741,298108,7793,2.5854851173649528E-5,
5742,298109,6698,1.764732901455021E-5,
5743,298201,5478,9.52986879628009E-5,
5744,298202,15746,9.817692842448122E-5,
5745,298203,16009,1.740115113997668E-6,
5746,298204,5456,1.7733825309830406E-5,
5747,298205,21163,9.670593582070305E-6,
5748,298206,8523,1.553468362804852E-5,
5749,298207,20676,1.178648754342276E-5,
5750,298208,5790,3.48193694485381E-6,
5751,298209,12631,1.6342367054330415E-5,
5752,298300,38232,1.2983995749697714E-5,
5753,298411,3743,5.5177084604013604E-5,
5754,298412,5844,1.7492323065983868E-5,
5755,298413,11911,1.5931398234878013E-4,
5756,298414,8151,2.6507862236584054E-5,
5757,298415,7684,1.7765481552234683E-5,
5758,298416,34868,8.028520375414366E-6,
5759,298417,7876,1.2819264238264762E-5,
5760,298418,12393,1.371044772605362E-5,
5761,298419,25202,6.725260431685503E-6,
5762,298420,5664,1.2470600917063999E-5,
5763,298430,23155,4.709562140915999E-5,
5764,298440,11689,8.194872787390451E-5,
5765,298450,16541,9.739841921355119E-5,
5766,298460,21849,1.572503828239345E-5,
5767,298501,2026,1.1496066986125791E-5,
5768,298502,11753,7.844105931107427E-5,
5769,298503,1980,2.5447616407615392E-5,
5770,298504,679,3.031584934630898E-5,
5771,298505,4060,2.4879135890205064E-5,
5772,298506,3568,3.582539038772964E-6,
5773,298507,7450,3.5041115970611477E-7,
5774,298508,9705,6.679053343281267E-6,
5775,298509,5231,0.0,
5776,298601,27919,6.990755760481824E-8,
5777,298602,13949,5.617368611690455E-8,
5778,298603,789,0.0,
5779,298604,5244,4.43095723346736E-8,
5780,298605,3100,0.0,
5781,298606,494,0.0,
5782,298607,1102,0.0,
5783,298608,3707,1.489867922319771E-7,
5784,298609,342,0.0,
5785,298701,35319,1.1349085022780723E-5,
5786,298702,10695,4.571100693242E-7,
5787,298703,17947,3.1822126600909844E-6,
5788,298704,9370,1.1984920500000716E-6,
5789,298705,7853,2.4794968116615142E-6,
5790,298706,10996,2.0194040767217446E-5,
5791,298707,13449,9.563897528985836E-9,
5792,298800,32247,2.6444812362545888E-5,
5793,298901,4951,0.0,
5794,298902,5150,0.0,
5795,298903,11483,8.231276477494037E-8,
5796,298904,9790,0.0,
5797,298905,3806,0.0,
5798,298906,8404,1.3293692706769928E-6,
5799,298907,11570,9.87425557919887E-6,
5800,298908,4812,1.6453815464516284E-6,
5801,298909,692,0.0,
5802,299011,27975,3.014839853847502E-5,
5803,299012,4775,1.2429124165059757E-5,
5804,299013,16536,3.28645043841639E-6,
5805,299014,84,0.0,
5806,299015,1492,0.0,
5807,299020,18366,1.7161222961869284E-5,
5808,299030,22359,9.681583488004866E-7,
5809,299041,14303,4.9141161068044575E-6,
5810,299042,29110,8.128442727147878E-6,
5811,299043,3996,0.0,
5812,299044,14748,2.4344342389517223E-5,
5813,299045,8782,1.2031074441160339E-5,
5814,299046,15189,1.7628387114025546E-5,
5815,299047,1150,4.85878405254123E-5,
5816,299048,9504,1.3339707617244926E-5,
5817,299049,8161,0.0,
5818,299051,35727,6.693783462633919E-6,
5819,299052,2275,0.0,
5820,299053,2221,4.2523753920328306E-5,
5821,299054,2589,7.712224297515853E-6,
5822,299055,1509,4.3152061753379343E-4,
5823,299056,11294,0.0014991746908699052,
5824,299061,814,0.0012893324910021094,
5825,299062,21549,2.1687051038989913E-4,
5826,299063,4268,9.846158060237507E-4,
5827,299064,9945,1.455806309907286E-4,
5828,299065,113,3.646317293355017E-4,
5829,299066,5641,4.1274628335470235E-4,
5830,299067,3154,0.0013018373339118384,
5831,299068,4014,0.0020289321687081393,
5832,299069,9676,0.00116781637675566,
5833,311010,22354,0.0,
5834,311020,15889,0.0,
5835,311030,6919,0.0,
5836,311040,31571,0.0,
5837,311050,38538,0.0,
5838,311060,27458,2.8021000483061825E-4,
5839,311070,8050,0.0,
5840,311071,10503,2.8370735602374425E-6,
5841,311072,13434,1.62288918924728E-5,
5842,311073,1276,0.005811665951203836,
5843,311074,12525,0.0,
5844,311075,71338,0.0,
5845,311076,15668,0.0,
5846,311077,9906,0.001677886875328859,
5847,311078,13110,0.0,
5848,311079,30470,5.316271472955592E-5,
5849,311080,16606,0.0,
5850,311090,53477,9.979746650932414E-5,
5851,312011,6537,0.001967619060356858,
5852,312012,13160,9.804840233375274E-4,
5853,312013,22983,9.471803814055965E-4,
5854,312014,51803,9.047549113881299E-4,
5855,312015,6284,0.0012121294527334537,
5856,312016,10780,6.800526664900662E-4,
5857,312017,22996,0.0015219539116328232,
5858,312020,54459,0.0018264203745134927,
5859,312030,36244,0.0027818352441941205,
5860,312041,8322,0.004880956393129648,
5861,312042,4814,0.0038503685710860394,
5862,312043,9286,3.55210023681559E-4,
5863,312044,8839,0.0028116444418701692,
5864,312045,31225,0.0019093063962570332,
5865,312046,6716,0.0033393159390448625,
5866,312050,41784,0.0011139592720707547,
5867,312101,14964,9.497860637815579E-5,
5868,312102,36716,1.4641920903133255E-5,
5869,312103,25559,0.0016091330466789428,
5870,312104,58666,5.446469558390071E-4,
5871,312105,5200,0.012318313166098944,
5872,312106,13956,1.0285582398219819E-4,
5873,312107,1081,8.885174401728112E-4,
5874,312108,13566,0.001043471306288707,
5875,312109,1338,3.0250465954343445E-4,
5876,312210,42394,9.653653916544712E-5,
5877,312220,36605,1.514116735029334E-5,
5878,312230,39179,3.942420332205884E-4,
5879,312240,27212,8.36403612008772E-4,
5880,312250,31245,9.714444193329961E-5,
5881,312260,73331,3.292646086744141E-5,
5882,312270,45314,1.7594280965786086E-4,
5883,312280,24685,6.7471933162341575E-6,
5884,312290,24530,6.633350726518136E-5,
5885,312310,19827,8.567829291876963E-5,
5886,312320,35002,3.197364797405588E-6,
5887,312330,19179,2.5173963342761066E-7,
5888,312341,923,1.5587513728140058E-4,
5889,312342,13405,0.0010957597812345857,
5890,312343,5994,0.002933285982079457,
5891,312344,13917,1.3767585244157794E-4,
5892,312345,4347,0.002148502461731029,
5893,312346,13804,0.0013249236732502275,
5894,312347,25209,0.0,
5895,312348,6851,3.371259271939316E-7,
5896,312349,5398,0.0,
5897,312350,22658,6.434055011753782E-4,
5898,312360,11582,0.006148727855734882,
5899,312370,13813,0.003374706262042681,
5900,312380,34764,0.00573669066879135,
5901,312390,16399,0.001253579046171374,
5902,312411,42759,4.058721873973808E-4,
5903,312412,48192,0.004382448875389459,
5904,312413,7591,0.002438372362617325,
5905,312414,98130,0.004382818162037458,
5906,312415,33283,3.449271568523653E-4,
5907,312416,43879,0.013496598317290385,
5908,312417,17934,0.029860360734202715,
5909,312418,121656,0.015765607337216547,
5910,312419,36712,0.014927218875650452,
5911,312421,20592,0.01996068114142929,
5912,312422,35924,0.012389153976422485,
5913,312423,7132,0.014368626849249723,
5914,312424,43874,0.003598002673277801,
5915,312425,5107,3.1111544042023906E-4,
5916,312426,23903,0.0,
5917,312427,521,0.0,
5918,312428,16729,0.0,
5919,312429,47978,2.1975046492922683E-5,
5920,312431,19503,0.006158289868503896,
5921,312432,9412,7.73008156173557E-5,
5922,312433,8,0.002699443050447572,
5923,312434,8616,0.006022105145248002,
5924,312435,22524,0.0012839009836192923,
5925,312436,16062,1.7619704779129224E-5,
5926,312437,4840,5.561367967903826E-4,
5927,312438,73704,1.3533245411027612E-5,
5928,312439,7809,2.2873590679094698E-4,
5929,312441,8294,4.6335422813262355E-4,
5930,312442,31307,0.005943115037397145,
5931,312443,4231,0.0,
5932,312444,20892,3.5799705973642466E-4,
5933,312445,36397,0.002016454379706151,
5934,312446,10329,0.0010071795146488756,
5935,312447,140,0.0,
5936,312448,13631,0.003372554770072247,
5937,312449,12977,1.532033326892107E-5,
5938,312450,65358,4.4283377277466474E-4,
5939,312461,209,0.005071280041219078,
5940,312462,20641,0.0,
5941,312463,44864,3.7447713098376497E-4,
5942,312464,17672,1.9455453831869396E-5,
5943,312465,9114,1.7799981990447849E-4,
5944,312466,20998,1.9310187889443573E-5,
5945,312467,37829,5.241572463007345E-5,
5946,312468,12978,4.969172328028731E-7,
5947,312469,48915,6.748817433239439E-5,
5948,312471,3856,9.614329357345802E-4,
5949,312472,7668,4.5682878869416426E-5,
5950,312473,2133,2.2685039373412463E-4,
5951,312474,56855,2.7329756964003727E-4,
5952,312475,5830,0.0031193853934401434,
5953,312476,3585,2.7565417750490405E-6,
5954,312477,1417,0.0017939431264762096,
5955,312478,3543,8.363450858173389E-4,
5956,312479,274,0.002965087046624017,
5957,312481,36685,5.548086599914693E-4,
5958,312482,122741,0.007932325515759073,
5959,312483,123436,0.007265747744557894,
5960,312484,46913,0.003206257746413894,
5961,312485,79468,0.004491939651653656,
5962,312486,41919,4.778369383163988E-4,
5963,312487,31146,0.0016395488121315788,
5964,312488,68949,5.200400411718605E-4,
5965,312489,111888,4.4699885180051607E-4,
5966,312491,9757,2.2635157577103815E-4,
5967,312492,19689,4.3020902641426405E-5,
5968,312493,30656,0.0010332289372134442,
5969,312494,23752,0.004452698524219449,
5970,312495,978,0.003159766751774082,
5971,312496,68521,0.0017497498432946003,
5972,312497,21452,2.1304496636615568E-4,
5973,312498,22113,0.0010916619157707603,
5974,312499,84517,0.004628936799357936,
5975,312510,14102,0.009007674027967798,
5976,312521,31435,3.5918665506228366E-4,
5977,312522,20023,4.213807511540776E-4,
5978,312523,1170,7.514085780997654E-4,
5979,312524,11789,6.224793263575143E-5,
5980,312525,2290,2.294007985785002E-4,
5981,312526,35192,0.0023723906359604365,
5982,312527,1633,0.005953928737717088,
5983,312528,20394,0.0010810758068877549,
5984,312529,48072,0.007823660475835874,
5985,312530,12275,9.983671600207167E-4,
5986,312541,11218,0.0016626732807521968,
5987,312542,6981,9.614621386555418E-5,
5988,312543,1617,0.0,
5989,312544,4663,0.0,
5990,312545,9322,0.0,
5991,312546,14076,0.0,
5992,312547,7137,0.0,
5993,312548,8697,0.0,
5994,312549,14775,0.0,
5995,312550,8462,6.723149782358535E-4,
5996,312560,28269,3.975494101417358E-4,
5997,312570,13319,1.4373339527506352E-4,
5998,312580,18315,3.99829279060721E-5,
5999,312590,7591,0.007440096503938957,
6000,312600,25744,9.770596865230877E-4,
6001,312610,8155,0.0017038990127735934,
6002,312621,35019,9.528028769098582E-4,
6003,312622,8563,0.0,
6004,312623,11965,6.590979847606577E-5,
6005,312624,36227,4.307416111609724E-4,
6006,312625,12181,1.4656471236312757E-4,
6007,312626,42105,7.824480360030979E-4,
6008,312627,9489,0.0012264623541464936,
6009,312628,16801,0.0018059359736665424,
6010,312629,29400,0.005835332963771864,
6011,312630,11866,0.0018209837678666368,
6012,312641,1708,0.0028539461380300904,
6013,312642,40431,0.009920745685807857,
6014,312643,12136,0.009908346340881858,
6015,312644,47959,0.006519062748418822,
6016,312645,19730,0.0016697038390983332,
6017,312646,28696,0.005446180918187032,
6018,312647,9460,0.0014424489175055252,
6019,312648,3938,0.010998862374768935,
6020,312649,8573,0.01526325507305086,
6021,312650,17318,0.002837369826133523,
6022,312661,16602,0.003432216877252088,
6023,312662,60966,0.008775554740794101,
6024,312663,3104,0.0042584861793393295,
6025,312664,2700,0.0013552868367384177,
6026,312665,4160,8.056908302545728E-4,
6027,312666,2574,0.0031984790350675983,
6028,312667,3828,0.0022453803508335705,
6029,312668,10402,0.009639560861607494,
6030,312669,16564,0.014524043833227048,
6031,312670,988,0.001971367575341126,
6032,312671,6277,0.006285902923967218,
6033,312672,7190,0.002261197537846796,
6034,312673,1275,8.520598714875312E-4,
6035,312674,7424,0.0021316907298183584,
6036,312675,13755,0.008023936044688899,
6037,312676,6364,0.0020912221803413562,
6038,312677,4536,0.0019114455390678738,
6039,312678,11527,0.001418289204570271,
6040,312679,8636,0.0015580704498916592,
6041,312681,666,0.0016494860118041114,
6042,312682,3735,0.0011100212551683932,
6043,312683,11052,8.286358413918699E-4,
6044,312684,5204,0.0015177947460303578,
6045,312685,2458,6.909113661148905E-4,
6046,312686,5183,6.681940789892911E-4,
6047,312687,9429,0.0012393134436854717,
6048,312688,4406,0.0016524677270250007,
6049,312689,16747,4.0474421153891075E-4,
6050,312691,1528,0.0018750313206265556,
6051,312692,13415,0.004682072878484458,
6052,312693,31,8.17249681141935E-4,
6053,312694,55079,0.0044756089842455,
6054,312695,2627,5.026398948800656E-4,
6055,312696,13948,0.002908219518115882,
6056,312697,13152,0.010810364844595976,
6057,312698,26709,0.0023018333372591755,
6058,312699,31002,0.0026065296836937702,
6059,312700,106791,0.0011119623567542815,
6060,312701,3086,0.008522636157090356,
6061,312702,51742,0.0012175299051925192,
6062,312703,2614,0.0011390946289875845,
6063,312704,1715,4.786195761408354E-5,
6064,312705,1040,5.989065574934488E-4,
6065,312706,1679,1.6638286000747276E-6,
6066,312707,2817,6.427110334978759E-4,
6067,312708,4390,1.0445197744951596E-5,
6068,312709,1386,0.00129310719341708,
6069,312801,163312,0.0019801060710087546,
6070,312802,14552,1.2141765500462138E-5,
6071,312803,3928,2.1022756799115474E-4,
6072,312804,964,0.0,
6073,312805,15046,2.8377674575803667E-4,
6074,312811,657,0.0014962397125662336,
6075,312812,8808,1.1253784317791993E-5,
6076,312813,10825,2.2463686648210737E-4,
6077,312814,5243,0.0011694308213987302,
6078,312815,18576,0.0023246983817977705,
6079,312816,6224,0.004916246815303634,
6080,312817,24342,0.005740226433007596,
6081,312818,8401,0.0012580742580398571,
6082,312819,8799,0.0026542830780373053,
6083,312820,12680,7.049831526237181E-4,
6084,312830,34027,8.055392109859671E-4,
6085,312840,35528,7.192054021447363E-5,
6086,312850,12068,9.937776105899507E-4,
6087,312860,16667,0.001765971582858432,
6088,312870,3747,7.205274674503391E-4,
6089,312880,32526,0.0012373579076209438,
6090,312890,35351,0.004944158687205164,
6091,312901,28773,0.0030109773810737617,
6092,312902,38124,0.001473989614831388,
6093,312903,43819,0.0016228152813384418,
6094,312904,79000,6.949493131845286E-4,
6095,312905,59331,4.7778810185406564E-4,
6096,312906,19426,3.27723729298262E-4,
6097,312907,70825,0.003055273966466484,
6098,312908,29165,1.07678855267675E-5,
6099,312909,22696,2.587500260321218E-4,
6100,312910,43053,1.5361012638020555E-4,
6101,312920,2968,3.807646304591593E-4,
6102,312921,54,1.1057107658199962E-4,
6103,312922,13702,1.7937068084625918E-4,
6104,312923,9740,6.010897882363912E-4,
6105,312924,3006,8.732496616292303E-5,
6106,312925,8790,1.3063326503071456E-4,
6107,312926,7937,7.961561495021507E-4,
6108,312927,6481,9.114621180579389E-4,
6109,312928,6842,0.0011421155407968452,
6110,312929,10323,0.0010848733623254178,
6111,312931,1056,0.002303513603873033,
6112,312932,14820,1.8875450821741576E-4,
6113,312933,4191,0.00317668287358356,
6114,312934,39548,3.010980426816748E-4,
6115,312935,14802,0.0011684187917943847,
6116,312936,13043,9.56308525046587E-4,
6117,312937,6350,0.01045804744375115,
6118,312938,33579,0.003440532414506183,
6119,312939,428,0.08232156279484953,
