system:index,PfafIDarea30sm2,countarea30sm2,meanarea30sm2,.geo
10986,567331,1840,807347.6396059783,
10987,567332,5475,808403.6648744292,
10988,567333,6990,806789.1570189557,
10989,567334,5454,807000.4563508434,
10990,567335,102,805720.0612745098,
10991,567336,7937,803770.6296302129,
10992,567337,4228,805050.7262151135,
10993,567338,8088,803800.7892865974,
10994,567339,4324,806046.8117050185,
10995,567340,22764,808630.3489802978,
10996,567350,6842,801713.3936349021,
10997,567360,21645,800835.0041695542,
10998,567371,12010,803776.5527373023,
10999,567372,8512,804616.3645221452,
11000,567373,7451,805546.0268839753,
11001,567374,5743,803995.0272832144,
11002,567375,3375,804584.5517037037,
11003,567376,627,805738.8727073366,
11004,567377,522,801735.6945641763,
11005,567378,338,802269.6017011835,
11006,567401,76616,808584.7471587202,
11007,567402,2552,806097.4475166536,
11008,567403,14331,801619.2860233061,
11009,567404,6303,801550.8949309853,
11010,567510,28748,788139.6215280193,
11011,567520,14945,789608.5520533624,
11012,567531,1,790602.75,
11013,567532,5930,790650.5991462901,
11014,567533,692,790458.0662933526,
11015,567534,17906,794353.083180917,
11016,567536,15787,788100.6302495725,
11017,567537,260,791072.3425480769,
11018,567538,9547,791974.6644299256,
11019,567539,16934,789108.5136596492,
11020,567540,32103,797431.1328322119,
11021,567550,32279,800742.3756331516,
11022,567560,3486,803275.0849290018,
11023,567570,17413,799384.1163103716,
11024,567580,17834,794732.8106706291,
11025,567590,17212,796460.3100961539,
11026,567601,11882,775325.7107126325,
11027,567602,21420,777691.999457283,
11028,567603,11887,778019.2177063178,
11029,567604,18270,782177.9564997263,
11030,567605,30061,788493.661190995,
11031,567606,12403,784170.0459566234,
11032,567701,34430,775937.317506535,
11033,567702,5819,778272.2666587902,
11034,567703,13445,784091.3698726292,
11035,567704,18727,781263.9771219363,
11036,567705,7265,779356.5663885066,
11037,567706,18165,778814.4444914671,
11038,567707,3608,782701.3814093681,
11039,567708,12774,785264.1789376859,
11040,567811,34,810737.2022058824,
11041,567812,7648,809249.1659911087,
11042,567813,7650,807848.4032189542,
11043,567814,12640,802741.9248961629,
11044,567815,3637,806288.711180231,
11045,567816,33969,801025.638387206,
11046,567817,18970,797229.561870717,
11047,567818,6275,792173.3140039841,
11048,567819,6625,791403.5602452831,
11049,567820,6059,803619.5235084172,
11050,567831,8769,807425.7980171627,
11051,567832,13821,807587.3490250343,
11052,567833,1049,806482.1976882746,
11053,567834,5570,804398.8321925494,
11054,567835,4272,803641.0252223783,
11055,567836,3459,801145.6883311651,
11056,567837,7908,799856.3682979262,
11057,567838,6383,796314.4848033839,
11058,567839,5709,794023.7016224383,
11059,567840,8584,811380.6132994525,
11060,567850,7097,811436.268432084,
11061,567901,38059,816492.2275710081,
11062,567902,13312,814284.3726806641,
11063,567903,6460,820155.0479779412,
11064,567904,21299,816507.9489559369,
11065,568001,94599,757569.7590949693,
11066,568002,21724,741346.6216367842,
11067,568100,4451,750506.7429369804,
11068,568101,1,754058.0,
11069,568102,54933,745928.8099673693,
11070,568104,1219,755182.9070959804,
11071,568106,12948,752106.6079896509,
11072,568201,9112,723211.4548946444,
11073,568202,62319,732661.9727721481,
11074,568203,14120,744879.0053735835,
11075,568204,23254,749408.7496156575,
11076,568205,10327,752672.8443219231,
11077,568206,25580,751322.7163677678,
11078,568207,16699,738458.2253091503,
11079,568208,20337,737628.7277683533,
11080,568210,35628,764082.2542645532,
11081,568211,827,754883.3002569529,
11082,568212,1005,755858.0825248756,
11083,568213,20905,755223.0751195886,
11084,568214,1456,758391.0097012363,
11085,568215,797,760639.7630959849,
11086,568216,1175,759760.6415957446,
11087,568217,5257,758990.8289899182,
11088,568218,689,758544.7375725689,
11089,568219,543,760674.7608195212,
11090,568220,34004,758628.1092095783,
11091,568230,14606,764087.6823608448,
11092,568240,21829,771891.0175397407,
11093,568250,7005,769403.9394896503,
11094,568260,24266,769462.9383010179,
11095,568270,4165,774950.7976440577,
11096,568281,3880,776007.3626771907,
11097,568282,6257,774637.7155885409,
11098,568283,19089,779885.7281844256,
11099,568284,22548,779043.7520927577,
11100,568285,2786,783378.9850816583,
11101,568286,3010,783107.1437915282,
11102,568287,4252,784840.590780809,
11103,568288,3235,787628.7038639876,
11104,568289,3453,783972.2280625543,
11105,568290,3363,796489.9210526316,
11106,568291,10295,779088.9019001942,
11107,568292,11661,786217.9995390618,
11108,568293,11627,783848.8161230326,
11109,568294,9213,788640.4211304678,
11110,568295,8416,785879.0950496079,
11111,568296,12334,788073.677492095,
11112,568297,5945,790702.2491694702,
11113,568298,12994,795258.5917105972,
11114,568299,34487,795170.6439509816,
11115,568400,23991,775747.3609843275,
11116,568401,5161,772641.3758234838,
11117,568402,27017,773007.6287869675,
11118,568403,2398,773673.7263605087,
11119,568404,5392,777402.1739382418,
11120,568405,68735,775580.6347948643,
11121,568406,5671,777302.6707260624,
11122,568407,40069,779289.6258064214,
11123,568408,15106,766606.9226342182,
11124,568409,13877,778230.4364596094,
11125,568410,188,754869.2792553192,
11126,568420,11536,749734.8856460211,
11127,568421,390,756287.0179487179,
11128,568422,2558,757525.0046422987,
11129,568423,4699,756200.158105448,
11130,568424,11018,759335.8076499818,
11131,568425,2350,755860.1631117021,
11132,568426,4324,753731.4433828631,
11133,568427,1795,755946.700591922,
11134,568428,9228,754815.7479681404,
11135,568429,6564,758405.8264015844,
11136,568430,760,757327.8037006579,
11137,568440,8124,762081.2117568316,
11138,568450,988,758832.3128162955,
11139,568460,3237,759690.8801938524,
11140,568470,6802,761669.2392678624,
11141,568480,26650,767164.5632012195,
11142,568490,22377,765130.3524517361,
11143,568500,25242,759743.8113585493,
11144,568600,8369,776912.0271836539,
11145,568610,22337,770087.1096611004,
11146,568620,16299,781498.0721593349,
11147,568630,2521,773089.8369446648,
11148,568640,1297,772163.3415574402,
11149,568641,54,772190.4456018518,
11150,568642,7339,770526.3245077668,
11151,568643,2351,774232.99274245,
11152,568644,4214,776437.4822318462,
11153,568645,530,773954.9778301887,
11154,568646,4976,773514.9015775723,
11155,568647,3347,776231.7786637287,
11156,568648,2718,776794.5944168506,
11157,568649,12464,780637.2702132141,
11158,568650,16048,782360.4045247071,
11159,568660,10185,785098.188132057,
11160,568670,35122,791260.8358560874,
11161,568680,11755,792581.4517386218,
11162,568690,8315,795129.2997669873,
11163,568701,14710,776495.4466816791,
11164,568702,18065,774637.4431531968,
11165,568703,10878,776192.9647223754,
11166,568704,18104,785515.7066256076,
11167,568705,7116,777191.7299307898,
11168,568706,21897,785720.3663258665,
11169,568707,13825,778000.1022423146,
11170,568708,15641,778455.1486997314,
11171,568709,6023,766992.6949921135,
11172,568710,6679,773420.3800812247,
11173,568720,34064,784100.3690956729,
11174,568730,22634,781442.2024305249,
11175,568740,19837,790890.2716924183,
11176,568750,1850,785985.0163851351,
11177,568760,21507,794094.431135793,
11178,568770,9355,789372.5998530198,
11179,568780,31829,792051.250905228,
11180,568791,8934,792507.9128679762,
11181,568792,7659,796824.4989799582,
11182,568793,3651,794803.6175705286,
11183,568794,3433,797343.2038304689,
11184,568795,1370,795996.952919708,
11185,568796,4354,796688.6529627928,
11186,568797,5024,798498.8962853304,
11187,568798,6387,800363.081258807,
11188,568799,932,798686.9128218885,
11189,568801,1100,799629.6327840909,
11190,568802,6119,801748.8552050989,
11191,568803,567,799794.4737654321,
11192,568804,39105,804409.5760868175,
11193,568805,2267,800138.9771724746,
11194,568806,1422,798096.7424402251,
11195,568807,6584,798950.0244722053,
11196,568808,2524,797052.6078397385,
11197,568809,4457,798272.414137873,
11198,568900,1896,796951.3204443565,
11199,568901,1888,798846.6204316737,
11200,568902,3931,796194.7123187484,
11201,568903,6321,796207.1851170701,
11202,568904,4572,793062.3845964567,
11203,568905,1821,795094.3437671609,
11204,568906,7964,792147.2335902185,
11205,568907,85,795611.8463235294,
11206,568908,3570,795790.5324929972,
11207,568909,11459,791273.0003654333,
11208,569001,103528,638737.2996115785,
11209,569002,1754,659734.60793187,
11210,569003,3299,657191.6517884207,
11211,569004,55,663433.4477272728,
11212,569005,19,664970.0756578947,
11213,571010,9614,648376.3493148013,
11214,571020,8938,655184.053290725,
11215,571030,196,654770.7228954082,
11216,571040,5938,661335.8981980465,
11217,571050,4874,661380.4034417316,
11218,571060,10677,666742.4163271518,
11219,571070,18099,668266.1523702967,
11220,571080,21343,674725.4145855784,
11221,571091,5637,689312.6994190172,
11222,571092,4968,696701.2451061795,
11223,571093,31766,689692.6048546402,
11224,571094,4587,672404.3399144321,
11225,571095,19378,674956.9625767623,
11226,571096,5436,669852.2256024651,
11227,571097,5656,666878.4700207744,
11228,571098,5023,663262.5149437587,
11229,571099,11555,654295.3538836002,
11230,572010,22860,597746.3238270998,
11231,572020,13621,603689.3051354527,
11232,572030,43813,618643.9555482962,
11233,572040,10047,639531.3891708967,
11234,572051,19918,646732.4317828096,
11235,572052,5646,641782.069872476,
11236,572053,4592,640823.433961237,
11237,572054,5146,637144.1872085115,
11238,572055,2154,634825.5869893222,
11239,572056,5353,633616.3295231645,
11240,572057,8441,629615.4074680132,
11241,572058,5724,627577.0329642732,
11242,572059,29336,620910.7928142896,
11243,572060,19406,615970.1742534526,
11244,572070,16381,603107.4497474208,
11245,572080,34036,607651.0590881713,
11246,572090,431,594092.5311774942,
11247,573000,3255,587212.6457373272,
11248,574000,1844,534538.6226274404,
11249,575000,60,559165.5354166667,
11250,611001,5063,844689.1668230299,
11251,611002,42200,849155.7817239336,
11252,611003,520,846929.221875,
11253,611004,2569,847318.2712144804,
11254,611005,7703,845560.314074062,
11255,611006,16544,845952.1835824166,
11256,611007,3239,843216.547101729,
11257,611008,3795,841587.4548913044,
11258,611009,3396,840693.4895465253,
11259,612010,21223,842612.6898559346,
11260,612020,20140,845731.5767036991,
11261,612030,719,844722.7055806676,
11262,612041,14,844806.2544642857,
11263,612042,2040,845455.2109375,
11264,612043,4231,846203.8727398961,
11265,612044,17276,848256.3734226673,
11266,612045,15779,848849.3764338678,
11267,612046,2157,850603.2197786277,
11268,612047,7411,851444.6878036028,
11269,612048,3212,852252.6968205168,
11270,612049,20371,853266.358140862,
11271,612050,1996,844812.0794401303,
11272,612060,26255,842230.8496881546,
11273,612070,29447,847073.1359497572,
11274,612080,26419,849856.4885215187,
11275,612091,6682,849066.4137047292,
11276,612092,7792,850286.3528137833,
11277,612093,6914,849332.6178586925,
11278,612094,6660,849936.3921171171,
11279,612095,25167,851360.3727798307,
11280,612096,6903,851915.4850698971,
11281,612097,4913,852601.1637110726,
11282,612098,11729,853097.9972930343,
11283,612099,30386,853766.5149781149,
11284,613011,180,839438.0465277778,
11285,613012,8348,840373.9040713344,
11286,613013,7347,839101.1232986253,
11287,613014,5166,839257.2667198994,
11288,613015,14081,837057.5980665436,
11289,613016,7387,839741.9742199134,
11290,613017,11826,841355.7526636225,
11291,613018,8219,843064.1703902542,
11292,613019,396,843489.085385101,
11293,613020,32442,845589.8942882683,
11294,613031,81,843974.563271605,
11295,613032,5769,845372.9158541341,
11296,613033,11642,844915.2928566827,
11297,613034,5867,843426.161272797,
11298,613035,20301,840673.7863374957,
11299,613036,5390,839656.7866187384,
11300,613037,6242,837702.9657061038,
11301,613038,5004,839241.3216177059,
11302,613039,1870,838967.7618983957,
11303,613040,20989,841290.9749392539,
11304,613050,22895,841251.2335089539,
11305,613060,26357,843602.2876726297,
11306,613071,728,842089.2091346154,
11307,613072,5054,842348.9279160071,
11308,613073,2679,841365.3410787607,
11309,613074,1401,841068.767041399,
11310,613075,6212,840709.672106407,
11311,613076,10064,842027.7102233208,
11312,613077,271,841965.3168819188,
11313,613078,12187,843237.1256820792,
11314,613079,79,842561.1439873418,
11315,613080,25497,844444.0779871162,
11316,613090,22326,843993.459643465,
11317,614000,13317,837270.4660255688,
11318,615100,18455,846093.4389054456,
11319,615201,14205,847558.3017555438,
11320,615202,44488,851167.773670709,
11321,615203,2177,849439.7404685346,
11322,615204,7998,850335.2560015004,
11323,615205,11023,851125.7424872993,
11324,615206,6440,852335.9697884317,
11325,615207,3191,851834.1730061109,
11326,615208,4985,851155.1081745236,
11327,615209,13234,851508.8065116367,
11328,615310,16769,846247.3578776313,
11329,615320,17712,848433.3145219343,
11330,615330,12996,846539.720005194,
11331,615341,5704,847813.9257538569,
11332,615342,2926,848751.4673402256,
11333,615343,4987,848798.7143197313,
11334,615344,5050,849995.5597029703,
11335,615345,4030,849709.0415787841,
11336,615346,3494,850547.8307634516,
11337,615347,928,850245.0418911638,
11338,615348,12941,851308.7387711537,
11339,615349,15968,852044.5898515781,
11340,615350,28747,845946.830199673,
11341,615360,20316,849237.7612288344,
11342,615370,1732,847729.2338698037,
11343,615380,16026,846130.7843816299,
11344,615390,57,847410.8333333334,
11345,615400,3574,841663.6500769446,
11346,615410,3737,847276.64127308,
11347,615420,22971,843679.6611597232,
11348,615430,1567,846949.5865507339,
11349,615441,790,846377.8998417722,
11350,615442,9570,845108.3556295716,
11351,615443,597,845944.6522194305,
11352,615444,5795,844080.1529659189,
11353,615445,624,845502.9014423077,
11354,615446,9707,843495.0604911405,
11355,615447,1399,845221.2687187276,
11356,615448,16623,842917.2576437767,
11357,615449,13588,844124.9119167648,
11358,615450,476,846757.9785976891,
11359,615460,8851,846031.9219297254,
11360,615470,32280,846357.5764347119,
11361,615480,16505,846911.8123674644,
11362,615490,15997,847621.2955202538,
11363,615501,492,847628.4893292683,
11364,615502,34748,848188.713916988,
11365,615503,6678,848418.8273996706,
11366,615504,8151,848193.6056465465,
11367,615505,21,848296.3541666666,
11368,615506,22242,848943.7731824926,
11369,615507,8278,849500.7426612709,
11370,615508,13590,849524.0462196468,
11371,615509,8014,850092.901243137,
11372,615610,9937,850093.7768944349,
11373,615620,24766,849759.2518296253,
11374,615631,7371,850602.2207468457,
11375,615632,3404,850619.2577115159,
11376,615633,495,851048.9080808081,
11377,615634,4552,850841.6231876098,
11378,615635,2728,851205.9048982771,
11379,615636,3156,850831.8913775348,
11380,615637,8479,851520.5700628022,
11381,615638,5436,851061.8087863319,
11382,615639,2646,851839.8784958428,
11383,615640,6091,851546.6785626333,
11384,615650,588,852248.8456632653,
11385,615660,11728,853158.1192925051,
11386,615670,9038,852287.6217014273,
11387,615680,10295,851610.3540978631,
11388,615690,17077,852626.79876442,
11389,615701,19336,850598.9917058854,
11390,615702,23553,851481.9377016728,
11391,615703,118,851240.3019067796,
11392,615704,12064,851664.9953943552,
11393,615705,1035,851397.7519927536,
11394,615706,16261,851739.652431431,
11395,615707,93,851639.6034946237,
11396,615708,32261,852479.5667214283,
11397,615709,11976,852443.0479865982,
11398,615810,2646,852766.2011290627,
11399,615821,5617,852429.7210365854,
11400,615822,2815,852753.1078374778,
11401,615823,2424,852501.3959622525,
11402,615824,5546,852081.8128493509,
11403,615825,3341,851946.0478150254,
11404,615826,4918,851470.377948353,
11405,615827,1863,851399.6091653247,
11406,615828,9515,850816.5270493957,
11407,615829,11732,851911.8324134845,
11408,615830,12545,853229.21790554,
11409,615840,7234,853015.8857219381,
11410,615850,4735,853555.4498020064,
11411,615860,11659,853155.5923428253,
11412,615870,172,853767.953125,
11413,615880,10971,853608.098663522,
11414,615890,20172,854150.9705935207,
